TID,Type,Kind,Property,Race,ShapeID,Color,Width,Height,Scale,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,Repeat,ItemDropTID,RegenR,RegenTimeMin,RegenTimeMax,Exp,ActionTID,Trigger,EntityState,EntityAni_01,EntityAni_02,EntityAni_03,QuestTID,QuestMissionTID,InsMapGroupTID,EventRange
104007,3,6,0,1|3,103,"127,83,62",0.3,3,1,污浊之地,ETT_Title_000664,ETT_Name_000664,,柱子之村据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104008,3,6,0,1|3,103,"254,230,224",0.3,3,1,贫瘠的荒野,ETT_Title_000665,ETT_Name_000665,,第二侦察队据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104009,3,6,0,1|3,103,"254,214,190",0.3,3,1,旋风谷,ETT_Title_000666,ETT_Name_000666,,军团要塞据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104010,3,6,0,1|3,103,"246,200,161",0.3,3,1,被遗忘的村庄,ETT_Title_000667,ETT_Name_000667,,被遗忘者村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104011,3,6,0,1|3,103,210186150,0.3,3,1,莫斯罗姆野营地,ETT_Title_000668,ETT_Name_000668,,莫斯罗姆野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104012,3,6,0,1|3,103,"160,97,61",0.3,3,1,兰希尔村庄,ETT_Title_000669,ETT_Name_000669,,兰希尔村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104013,3,6,0,1|3,103,"127,83,62",0.3,3,1,伦蒂亚野营地,ETT_Title_000670,ETT_Name_000670,,伦蒂亚野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104014,3,6,0,1|3,103,254230224,0.3,3,1,隐退者村庄,ETT_Title_000671,ETT_Name_000671,,隐退者村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104015,3,6,0,1|3,103,210186150,0.3,3,1,风之谷交易所,ETT_Title_000672,ETT_Name_000672,,风之谷交易所据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104016,3,6,0,1|3,103,"160,97,61",0.3,3,1,山脉商人基地,ETT_Title_000673,ETT_Name_000673,,山脉商人基地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104017,3,6,0,1|3,103,"127,83,62",0.3,3,1,术士软禁村,ETT_Title_000674,ETT_Name_000674,,术士软禁村据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104018,3,6,0,1|3,103,"254,230,224",0.3,3,1,山脉勘察队禁地,ETT_Title_000675,ETT_Name_000675,,山脉勘察队禁地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104019,3,6,0,1|3,103,"254,230,224",0.3,3,1,莱奥哈特营地,ETT_Title_000676,ETT_Name_000676,,莱奥哈特要塞据点的管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104020,3,6,0,1|3,103,"210,186,150",0.3,3,1,绝望的平原,ETT_Title_000677,ETT_Name_000677,,纳斯汀野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104021,3,6,0,1|3,103,"160,97,61",0.3,3,1,被污染的山谷,ETT_Title_000678,ETT_Name_000678,,真实之光寺院据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104022,3,6,0,1|3,103,"127,83,62",0.3,3,1,克拉里奥斯营地,ETT_Title_000679,ETT_Name_000679,,莱纳野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104023,3,6,0,1|3,103,"254,230,224",0.3,3,1,堕落者的休息地,ETT_Title_000680,ETT_Name_000680,,希望之光要塞据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104024,3,6,0,1|3,103,"160,97,61",0.3,3,1,平静之岛,ETT_Title_000681,ETT_Name_000681,,平静村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104025,3,6,0,1|3,103,"160,97,61",0.3,3,1, ,ETT_Title_000682,ETT_Name_000682,,艾林河野营地据点管理员,1,20600,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104026,3,6,0,1|3,103,"160,97,61",0.3,3,1,平静之岛,,,,沉默村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104100,3,6,0,2|4,720,"126,127,76",0.3,3,1,班迪路娜,ETT_Title_000683,ETT_Name_000683,,班迪路娜据点管理员,7,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104101,3,6,0,2|4,720,"117,80,50",0.3,3,1,树林村庄,ETT_Title_000684,ETT_Name_000684,,树林村庄据点管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104102,3,6,0,2|4,720,"91,49,21",0.3,3,1,沼泽研究基地,ETT_Title_000685,ETT_Name_000685,,沼泽野营地据点管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104103,3,6,0,2|4,720,"91,70,44",0.3,3,1,戴穆里申监察驻扎地,ETT_Title_000686,ETT_Name_000686,,监察驻扎地据点管理员,1,20600,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104104,3,6,0,2|4,720,"72,63,58",0.3,3,1,寒风村庄,ETT_Title_000687,ETT_Name_000687,,寒风村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104105,3,6,0,2|4,720,"183,158,74",0.3,3,1,冰谷之村,ETT_Title_000688,ETT_Name_000688,,冰谷之村据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104106,3,6,0,2|4,720,"126,127,76",0.3,3,1,藤蔓丛,ETT_Title_000689,ETT_Name_000689,,藤蔓研究所据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104107,3,6,0,2|4,720,"117,80,50",0.3,3,1,深渊的湖水,ETT_Title_000690,ETT_Name_000690,,天浪基地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104108,3,6,0,2|4,720,"91,49,21",0.3,3,1,结冰的河,ETT_Title_000691,ETT_Name_000691,,奥金尼村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104109,3,6,0,2|4,720,"91,70,44",0.3,3,1,寒霜之湖,ETT_Title_000692,ETT_Name_000692,,冷镜子村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104110,3,6,0,2|4,720,"72,63,58",0.3,3,1,星星细语田野,ETT_Title_000693,ETT_Name_000693,,水上村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104111,3,6,0,2|4,720,"183,158,74",0.3,3,1,灵魂的瀑布,ETT_Title_000694,ETT_Name_000694,,灵魂祭坛据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104112,3,6,0,2|4,720,"126,127,76",0.3,3,1,休憩的山谷,ETT_Title_000695,ETT_Name_000695,,硫磺村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104113,3,6,0,2|4,720,"117,80,50",0.3,3,1,红头火山,ETT_Title_000696,ETT_Name_000696,,戴穆里申讨伐队据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104114,3,6,0,2|4,720,"91,49,21",0.3,3,1,月光村庄,ETT_Title_000697,ETT_Name_000697,,月光村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104115,3,6,0,2|4,720,"91,70,44",0.3,3,1,派遣军临时营地,ETT_Title_000698,ETT_Name_000698,,派遣军据点管理员临时营地,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104116,3,6,0,2|4,720,"72,63,58",0.3,3,1,农场村庄,ETT_Title_000699,ETT_Name_000699,,农场村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104117,3,6,0,2|4,720,"183,158,74",0.3,3,1,派遣部队临时基地,ETT_Title_000700,ETT_Name_000700,,派遣部队的临时基地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104118,3,6,0,2|4,720,"72,63,58",0.3,3,1,派遣部队指挥本部,ETT_Title_000701,ETT_Name_000701,,派遣部队指挥本部据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104119,3,6,0,2|4,720,"183,158,74",0.3,3,1,花园之路,ETT_Title_000702,ETT_Name_000702,,飓风野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104120,3,6,0,2|4,720,"72,63,58",0.3,3,1,树之路,ETT_Title_000703,ETT_Name_000703,,札屋野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104121,3,6,0,2|4,720,"183,158,74",0.3,3,1,石塔之路,ETT_Title_000704,ETT_Name_000704,,肯塔伍露森据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104122,3,6,0,2|4,720,"72,63,58",0.3,3,1,分水之路,ETT_Title_000705,ETT_Name_000705,,绿色和平团据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104123,3,6,0,2|4,720,"72,63,58",0.3,3,1,殿堂之路,ETT_Title_000706,ETT_Name_000706,,高利亚斯野营地据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104124,3,6,0,2|4,720,"183,158,74",0.3,3,1,月光森林,ETT_Title_000707,ETT_Name_000707,,塔莱村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104125,3,6,0,2|4,720,"183,158,74",0.3,3,1, ,ETT_Title_000708,ETT_Name_000708,,戴穆里申野营地据点管理员,1,20600,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
104126,3,6,0,2|4,720,"183,158,74",0.3,3,1,银河村庄,,,,银河村庄据点管理员,1,20600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
200001,3,8,0,0,12040,,1,1.5,1,环境用,ETT_Title_000709,ETT_Name_000709,,铁砧,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200002,3,4,0,0,10003,,0.5,8.5,2,测试,ETT_Title_000710,ETT_Name_000710,召唤平原,艾林河瞬间移动器,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
200003,3,4,0,0,10001,,0.5,7,2,` ,ETT_Title_000711,ETT_Name_000711,召唤平原,戴穆里申瞬间移动器,7,20400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
200004,3,9,0,0,10006,,2.5,12,1,测试,ETT_Title_000712,ETT_Name_000712,召唤平原,警戒塔,7,20900,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
200005,3,8,0,0,10009,,1,1.5,1,环境用,ETT_Title_000713,ETT_Name_000713,,决斗旗,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200006,3,5,0,0,10010,,1,1.5,2,环境用,ETT_Title_000714,ETT_Name_000714,小规模英雄战 ,外围石塔,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200007,3,5,0,0,10010,,1,1.5,3,环境用,ETT_Title_000715,ETT_Name_000715,小规模英雄战,中央石塔,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200008,3,8,0,0,10005,,2.5,12,1.4,环境用,ETT_Title_000716,ETT_Name_000716,魔法阵 用,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200009,3,5,0,0,10011,,1,1,1,环境用,ETT_Title_000717,ETT_Name_000717,,艾林河策略,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
200010,3,5,0,0,10012,,1,1,1,环境用,ETT_Title_000718,ETT_Name_000718,,戴穆里申策略,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
300001,3,11,0,0,14002,,1,3,1, ,ETT_Title_000719,ETT_Name_000719,,自动打开门,0,0,1,0,0,0,0,0,0,0,0,1|2,0,2,1,0,0,0,3
300002,3,11,0,0,14002,,1,3,1,暗杀战_点击 门,ETT_Title_000720,ETT_Name_000720,,,0,0,1,0,0,0,0,0,0,5,1,1|2,0,2,1,0,0,0,3
300003,3,11,0,0,14101,,1,3,1, ,ETT_Title_000721,ETT_Name_000721,,门之效应,0,0,1,0,0,0,0,0,0,3,1,1|2,0,2,1,0,0,0,3
300004,3,10,0,0,10007,,0.5,7,1,测试,ETT_Title_000722,ETT_Name_000722,,第一轮测试可用,7,21000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,3
300005,3,11,1,0,14004,,0.5,1.5,1,圣物破坏战 杠杆,ETT_Title_000723,ETT_Name_000723,,,0,0,1,0,0,0,0,0,0,5,1,0,0,2,1,0,0,0,3
300006,3,11,0,0,14001,,1,3,1,小铁窗门,ETT_Title_000724,ETT_Name_000724,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300007,3,11,0,0,14002,,1,3,1,圣物破坏战_大铁窗门,ETT_Title_000725,ETT_Name_000725,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300008,3,11,0,0,14005,,1,3,1,开关木门,ETT_Title_000726,ETT_Name_000726,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300009,3,11,0,0,14101,,1,3,1,风土门,ETT_Title_000727,ETT_Name_000727,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300010,3,11,0,0,14102,,1,3,1,雪风门,ETT_Title_000728,ETT_Name_000728,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300011,3,11,0,0,14103,,1,3,1,火墙,ETT_Title_000729,ETT_Name_000729,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300012,3,11,0,0,14104,,1,3,1,魔法门,ETT_Title_000730,ETT_Name_000730,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300013,3,11,0,0,14001,,1,3,1.7,城市进攻用的小铁窗门,ETT_Title_000731,ETT_Name_000731,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300014,3,11,0,0,14002,,1,3,1.5,圣物破坏战_大铁窗门,ETT_Title_000732,ETT_Name_000732,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300015,3,11,0,0,14001,,1,3,2.4,城市进攻用的小铁窗门,ETT_Title_000733,ETT_Name_000733,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300016,3,11,0,0,14002,,1,3,1.5,公用_大铁窗门,ETT_Title_000734,ETT_Name_000734,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300017,3,11,0,0,14002,,1,3,1.2,暗杀战_大铁窗门,ETT_Title_000735,ETT_Name_000735,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300018,3,11,0,0,14002,,1,3,0.5,公用_小铁窗门,ETT_Title_000736,ETT_Name_000736,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300019,3,5,0,0,10007,,2,8.5,1,可用的_公用码头,ETT_Title_000737,ETT_Name_000737,,,7,11820,50,0,0,0,0,0,0,3,1,0,0,0,0,-1,-1,0,6
300020,3,11,0,0,14001,,1,3,1.25,可用的_暴风古城小铁窗门,ETT_Title_000738,ETT_Name_000738,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300021,3,11,0,0,14002,,1,3,2.2,可用的_黑暗要塞大铁窗门,ETT_Title_000739,ETT_Name_000739,,,0,0,1,0,0,0,0,0,0,3,0,1|2,0,2,1,0,0,0,3
300022,3,12,0,0,12097,,0.3,4.5,1,旗帜（艾林）,ETT_Title_000740,ETT_Name_000740,,艾林河旗帜,7,21200,1,0,0,0,0,0,0,7,0,0,0,2,1,0,0,0,3
300023,3,12,1,0,12098,,0.3,4.5,1,旗帜（戴穆）,ETT_Title_000741,ETT_Name_000741,,戴穆里申旗帜,7,21201,1,0,0,0,0,0,0,7,0,0,0,2,1,0,0,0,3
300024,3,13,0,0,12097,,0.5,8.5,2,目标地点（艾林),ETT_Title_000742,ETT_Name_000742,,艾林河旗帜,7,21300,1,0,0,0,0,0,0,6,0,0,0,0,0,-1,-1,0,3
300025,3,13,1,0,12098,,0.5,8.5,2,目标地点（戴穆）,ETT_Title_000743,ETT_Name_000743,,戴穆里申旗帜,7,21301,1,0,0,0,0,0,0,6,0,0,0,0,0,-1,-1,0,3
