TID,Comment,SaleTID,slot,ItemTID,ItemMaxSale,ItemMaxBuy,SaleDay_01,SaleStart_01,SaleEnd_01,SaleDay_02,SaleStart_02,SaleEnd_02
1422,图案: 高级的 守护者 颈甲 腿铠甲,73,85,63057,0,0,8,0,0,8,0,0
1423,图案: 稀贵的 守护者 颈甲 腿铠甲,73,86,63058,0,0,8,0,0,8,0,0
1424,图案: 稀贵的 守护者 颈甲 腿铠甲,73,87,63059,0,0,8,0,0,8,0,0
1425,图案: 特别的 守护者 颈甲 腿铠甲,73,88,63060,0,0,8,0,0,8,0,0
1426,图案: 特别的 守护者 颈甲 腿铠甲,73,89,63061,0,0,8,0,0,8,0,0
1427,图案: 陈旧的 守护者 颈甲 高筒靴,73,90,63353,0,0,8,0,0,8,0,0
1428,图案: 普通的 守护者 颈甲 高筒靴,73,91,63354,0,0,8,0,0,8,0,0
1429,图案: 普通的 守护者 颈甲 高筒靴,73,92,63355,0,0,8,0,0,8,0,0
1430,图案: 高级的 守护者 颈甲 高筒靴,73,93,63356,0,0,8,0,0,8,0,0
1431,图案: 高级的 守护者 颈甲 高筒靴,73,94,63357,0,0,8,0,0,8,0,0
1432,图案: 稀贵的 守护者 颈甲 高筒靴,73,95,63358,0,0,8,0,0,8,0,0
1433,图案: 稀贵的 守护者 颈甲 高筒靴,73,96,63359,0,0,8,0,0,8,0,0
1434,图案: 特别的 守护者 颈甲 高筒靴,73,97,63360,0,0,8,0,0,8,0,0
1435,图案: 特别的 守护者 颈甲 高筒靴,73,98,63361,0,0,8,0,0,8,0,0
1436,图案: 陈旧的 守护者 披风,73,99,63553,0,0,8,0,0,8,0,0
1437,图案: 普通的 守护者 披风,73,100,63554,0,0,8,0,0,8,0,0
1438,图案: 普通的 守护者 披风,73,101,63555,0,0,8,0,0,8,0,0
1439,图案: 高级的 守护者 披风,73,102,63556,0,0,8,0,0,8,0,0
1440,图案: 高级的 守护者 披风,73,103,63557,0,0,8,0,0,8,0,0
1441,图案: 稀贵的 守护者 披风,73,104,63558,0,0,8,0,0,8,0,0
1442,图案: 稀贵的 守护者 披风,73,105,63559,0,0,8,0,0,8,0,0
1443,图案: 特别的 守护者 披风,73,106,63560,0,0,8,0,0,8,0,0
1444,图案: 特别的 守护者 披风,73,107,63561,0,0,8,0,0,8,0,0
1445,粘合剂,80,0,42210,0,0,8,0,0,8,0,0
1446,弹力剂,80,1,42211,0,0,8,0,0,8,0,0
1447,图案:厚厚的 头盔,80,2,62200,0,0,8,0,0,8,0,0
1448,图案: 平安 头盔,80,3,62201,0,0,8,0,0,8,0,0
1449,图案: 激烈的 头盔,80,4,62202,0,0,8,0,0,8,0,0
1450,图案: 平安 头盔,80,5,62203,0,0,8,0,0,8,0,0
1451,图案: 激烈的 头盔,80,6,62204,0,0,8,0,0,8,0,0
1452,图案:厚厚的 胸甲,80,7,62500,0,0,8,0,0,8,0,0
1453,图案: 平安 胸甲,80,8,62501,0,0,8,0,0,8,0,0
1454,图案: 激烈的 胸甲,80,9,62502,0,0,8,0,0,8,0,0
1455,图案: 平安 胸甲,80,10,62503,0,0,8,0,0,8,0,0
1456,图案: 激烈的 胸甲,80,11,62504,0,0,8,0,0,8,0,0
1457,图案:厚厚的 护手具,80,12,62800,0,0,8,0,0,8,0,0
1458,图案: 平安 护手具,80,13,62801,0,0,8,0,0,8,0,0
1459,图案: 激烈的 护手具,80,14,62802,0,0,8,0,0,8,0,0
1460,图案: 平安 护手具,80,15,62803,0,0,8,0,0,8,0,0
1461,图案: 激烈的 护手具,80,16,62804,0,0,8,0,0,8,0,0
1462,图案:厚厚的 腿铠甲,80,17,63100,0,0,8,0,0,8,0,0
1463,图案: 平安 腿铠甲,80,18,63101,0,0,8,0,0,8,0,0
1464,图案: 激烈的 腿铠甲,80,19,63102,0,0,8,0,0,8,0,0
1465,图案: 平安 腿铠甲,80,20,63103,0,0,8,0,0,8,0,0
1466,图案: 激烈的 腿铠甲,80,21,63104,0,0,8,0,0,8,0,0
1467,图案:厚厚的 高筒靴,80,22,63400,0,0,8,0,0,8,0,0
1468,图案: 平安 高筒靴,80,23,63401,0,0,8,0,0,8,0,0
1469,图案: 激烈的 高筒靴,80,24,63402,0,0,8,0,0,8,0,0
1470,图案: 平安 高筒靴,80,25,63403,0,0,8,0,0,8,0,0
1471,图案: 激烈的 高筒靴,80,26,63404,0,0,8,0,0,8,0,0
1472,图案: 强化的 头盔,80,27,62207,0,0,8,0,0,8,0,0
1473,图案: 防御 头盔,80,28,62208,0,0,8,0,0,8,0,0
1474,图案: 战斗的 头盔,80,29,62209,0,0,8,0,0,8,0,0
1475,图案: 防御 头盔,80,30,62210,0,0,8,0,0,8,0,0
1476,图案: 战斗的 头盔,80,31,62211,0,0,8,0,0,8,0,0
1477,图案: 防御 头盔,80,32,62212,0,0,8,0,0,8,0,0
1478,图案: 战斗的 头盔,80,33,62213,0,0,8,0,0,8,0,0
1479,图案: 强化的 胸甲,80,34,62507,0,0,8,0,0,8,0,0
1480,图案: 防御 胸甲,80,35,62508,0,0,8,0,0,8,0,0
1481,图案: 战斗的 胸甲,80,36,62509,0,0,8,0,0,8,0,0
1482,图案: 防御 胸甲,80,37,62510,0,0,8,0,0,8,0,0
1483,图案: 战斗的 胸甲,80,38,62511,0,0,8,0,0,8,0,0
1484,图案: 防御 胸甲,80,39,62512,0,0,8,0,0,8,0,0
1485,图案: 战斗的 胸甲,80,40,62513,0,0,8,0,0,8,0,0
1486,图案: 强化的 护手具,80,41,62807,0,0,8,0,0,8,0,0
1487,图案: 防御 护手具,80,42,62808,0,0,8,0,0,8,0,0
1488,图案: 战斗的 护手具,80,43,62809,0,0,8,0,0,8,0,0
1489,图案: 防御 护手具,80,44,62810,0,0,8,0,0,8,0,0
1490,图案: 战斗的 护手具,80,45,62811,0,0,8,0,0,8,0,0
1491,图案: 防御 护手具,80,46,62812,0,0,8,0,0,8,0,0
1492,图案: 战斗的 护手具,80,47,62813,0,0,8,0,0,8,0,0
1493,图案: 强化的 腿铠甲,80,48,63107,0,0,8,0,0,8,0,0
1494,图案: 防御 腿铠甲,80,49,63108,0,0,8,0,0,8,0,0
1495,图案: 战斗的 腿铠甲,80,50,63109,0,0,8,0,0,8,0,0
1496,图案: 防御 腿铠甲,80,51,63110,0,0,8,0,0,8,0,0
1497,图案: 战斗的 腿铠甲,80,52,63111,0,0,8,0,0,8,0,0
1498,图案: 防御 腿铠甲,80,53,63112,0,0,8,0,0,8,0,0
1499,图案: 战斗的 腿铠甲,80,54,63113,0,0,8,0,0,8,0,0
1500,图案: 强化的 高筒靴,80,55,63407,0,0,8,0,0,8,0,0
1501,图案: 防御 高筒靴,80,56,63408,0,0,8,0,0,8,0,0
1502,图案: 战斗的 高筒靴,80,57,63409,0,0,8,0,0,8,0,0
1503,图案: 防御 高筒靴,80,58,63410,0,0,8,0,0,8,0,0
1504,图案: 战斗的 高筒靴,80,59,63411,0,0,8,0,0,8,0,0
1505,图案: 防御 高筒靴,80,60,63412,0,0,8,0,0,8,0,0
1506,图案: 战斗的 高筒靴,80,61,63413,0,0,8,0,0,8,0,0
1507,粘合剂,81,0,42210,0,0,8,0,0,8,0,0
1508,弹力剂,81,1,42211,0,0,8,0,0,8,0,0
1509,图案: 有光泽的 头盔,81,2,62214,0,0,8,0,0,8,0,0
1510,图案: 战士 头盔,81,3,62215,0,0,8,0,0,8,0,0
1511,图案: 斗士 头盔,81,4,62216,0,0,8,0,0,8,0,0
1512,图案: 战士 头盔,81,5,62217,0,0,8,0,0,8,0,0
1513,图案: 斗士 头盔,81,6,62218,0,0,8,0,0,8,0,0
1514,图案: 战士 头盔,81,7,62219,0,0,8,0,0,8,0,0
1515,图案: 斗士 头盔,81,8,62220,0,0,8,0,0,8,0,0
1516,图案: 有光泽的 胸甲,81,9,62514,0,0,8,0,0,8,0,0
1517,图案: 战士 胸甲,81,10,62515,0,0,8,0,0,8,0,0
1518,图案: 斗士 胸甲,81,11,62516,0,0,8,0,0,8,0,0
1519,图案: 战士 胸甲,81,12,62517,0,0,8,0,0,8,0,0
1520,图案: 斗士 胸甲,81,13,62518,0,0,8,0,0,8,0,0
1521,图案: 战士 胸甲,81,14,62519,0,0,8,0,0,8,0,0
1522,图案: 斗士 胸甲,81,15,62520,0,0,8,0,0,8,0,0
1523,图案: 有光泽的 护手具,81,16,62814,0,0,8,0,0,8,0,0
1524,图案: 战士 护手具,81,17,62815,0,0,8,0,0,8,0,0
1525,图案: 斗士 护手具,81,18,62816,0,0,8,0,0,8,0,0
1526,图案: 战士 护手具,81,19,62817,0,0,8,0,0,8,0,0
1527,图案: 斗士 护手具,81,20,62818,0,0,8,0,0,8,0,0
1528,图案: 战士 护手具,81,21,62819,0,0,8,0,0,8,0,0
1529,图案: 斗士 护手具,81,22,62820,0,0,8,0,0,8,0,0
1530,图案: 有光泽的 腿铠甲,81,23,63114,0,0,8,0,0,8,0,0
1531,图案: 战士 腿铠甲,81,24,63115,0,0,8,0,0,8,0,0
1532,图案: 斗士 腿铠甲,81,25,63116,0,0,8,0,0,8,0,0
1533,图案: 战士 腿铠甲,81,26,63117,0,0,8,0,0,8,0,0
1534,图案: 斗士 腿铠甲,81,27,63118,0,0,8,0,0,8,0,0
1535,图案: 战士 腿铠甲,81,28,63119,0,0,8,0,0,8,0,0
1536,图案: 斗士 腿铠甲,81,29,63120,0,0,8,0,0,8,0,0
1537,图案: 有光泽的 高筒靴,81,30,63414,0,0,8,0,0,8,0,0
1538,图案: 战士 高筒靴,81,31,63415,0,0,8,0,0,8,0,0
1539,图案: 斗士 高筒靴,81,32,63416,0,0,8,0,0,8,0,0
1540,图案: 战士 高筒靴,81,33,63417,0,0,8,0,0,8,0,0
1541,图案: 斗士 高筒靴,81,34,63418,0,0,8,0,0,8,0,0
1542,图案: 战士 高筒靴,81,35,63419,0,0,8,0,0,8,0,0
1543,图案: 斗士 高筒靴,81,36,63420,0,0,8,0,0,8,0,0
1544,图案: 值得信赖的 头盔,81,37,62221,0,0,8,0,0,8,0,0
1545,图案: 守护者 头盔,81,38,62222,0,0,8,0,0,8,0,0
1546,图案: 突击的 头盔,81,39,62223,0,0,8,0,0,8,0,0
1547,图案: 守护者 头盔,81,40,62224,0,0,8,0,0,8,0,0
1548,图案: 突击的 头盔,81,41,62225,0,0,8,0,0,8,0,0
1549,图案: 守护者 头盔,81,42,62226,0,0,8,0,0,8,0,0
1550,图案: 突击的 头盔,81,43,62227,0,0,8,0,0,8,0,0
1551,图案: 值得信赖的 胸甲,81,44,62521,0,0,8,0,0,8,0,0
1552,图案: 守护者 胸甲,81,45,62522,0,0,8,0,0,8,0,0
1553,图案: 突击的 胸甲,81,46,62523,0,0,8,0,0,8,0,0
1554,图案: 守护者 胸甲,81,47,62524,0,0,8,0,0,8,0,0
1555,图案: 突击的 胸甲,81,48,62525,0,0,8,0,0,8,0,0
1556,图案: 守护者 胸甲,81,49,62526,0,0,8,0,0,8,0,0
1557,图案: 突击的 胸甲,81,50,62527,0,0,8,0,0,8,0,0
1558,图案: 值得信赖的 护手具,81,51,62821,0,0,8,0,0,8,0,0
1559,图案: 守护者 护手具,81,52,62822,0,0,8,0,0,8,0,0
1560,图案: 突击的 护手具,81,53,62823,0,0,8,0,0,8,0,0
1561,图案: 守护者 护手具,81,54,62824,0,0,8,0,0,8,0,0
1562,图案: 突击的 护手具,81,55,62825,0,0,8,0,0,8,0,0
1563,图案: 守护者 护手具,81,56,62826,0,0,8,0,0,8,0,0
1564,图案: 突击的 护手具,81,57,62827,0,0,8,0,0,8,0,0
1565,图案: 值得信赖的 腿铠甲,81,58,63121,0,0,8,0,0,8,0,0
1566,图案: 守护者 腿铠甲,81,59,63122,0,0,8,0,0,8,0,0
1567,图案: 突击的 腿铠甲,81,60,63123,0,0,8,0,0,8,0,0
1568,图案: 守护者 腿铠甲,81,61,63124,0,0,8,0,0,8,0,0
1569,图案: 突击的 腿铠甲,81,62,63125,0,0,8,0,0,8,0,0
1570,图案: 守护者 腿铠甲,81,63,63126,0,0,8,0,0,8,0,0
1571,图案: 突击的 腿铠甲,81,64,63127,0,0,8,0,0,8,0,0
1572,图案: 值得信赖的 高筒靴,81,65,63421,0,0,8,0,0,8,0,0
1573,图案: 守护者 高筒靴,81,66,63422,0,0,8,0,0,8,0,0
1574,图案: 突击的 高筒靴,81,67,63423,0,0,8,0,0,8,0,0
1575,图案: 守护者 高筒靴,81,68,63424,0,0,8,0,0,8,0,0
1576,图案: 突击的 高筒靴,81,69,63425,0,0,8,0,0,8,0,0
1577,图案: 守护者 高筒靴,81,70,63426,0,0,8,0,0,8,0,0
1578,图案: 突击的 高筒靴,81,71,63427,0,0,8,0,0,8,0,0
1579,粘合剂,82,0,42210,0,0,8,0,0,8,0,0
1580,弹力剂,82,1,42211,0,0,8,0,0,8,0,0
1581,图案: 神秘的 头盔,82,2,62228,0,0,8,0,0,8,0,0
1582,图案: 站岗的 头盔,82,3,62229,0,0,8,0,0,8,0,0
1583,图案: 防压碎的 头盔,82,4,62230,0,0,8,0,0,8,0,0
1584,图案: 站岗的 头盔,82,5,62231,0,0,8,0,0,8,0,0
1585,图案: 防压碎的 头盔,82,6,62232,0,0,8,0,0,8,0,0
1586,图案: 站岗的 头盔,82,7,62233,0,0,8,0,0,8,0,0
1587,图案: 防压碎的 头盔,82,8,62234,0,0,8,0,0,8,0,0
1588,图案: 神秘的 胸甲,82,9,62528,0,0,8,0,0,8,0,0
1589,图案: 站岗的 胸甲,82,10,62529,0,0,8,0,0,8,0,0
1590,图案: 防压碎的 胸甲,82,11,62530,0,0,8,0,0,8,0,0
1591,图案: 站岗的 胸甲,82,12,62531,0,0,8,0,0,8,0,0
1592,图案: 防压碎的 胸甲,82,13,62532,0,0,8,0,0,8,0,0
1593,图案: 站岗的 胸甲,82,14,62533,0,0,8,0,0,8,0,0
1594,图案: 防压碎的 胸甲,82,15,62534,0,0,8,0,0,8,0,0
1595,图案: 神秘的 护手具,82,16,62828,0,0,8,0,0,8,0,0
1596,图案: 站岗的 护手具,82,17,62829,0,0,8,0,0,8,0,0
1597,图案: 防压碎的 护手具,82,18,62830,0,0,8,0,0,8,0,0
1598,图案: 站岗的 护手具,82,19,62831,0,0,8,0,0,8,0,0
1599,图案: 防压碎的 护手具,82,20,62832,0,0,8,0,0,8,0,0
1600,图案: 站岗的 护手具,82,21,62833,0,0,8,0,0,8,0,0
1601,图案: 防压碎的 护手具,82,22,62834,0,0,8,0,0,8,0,0
1602,图案: 神秘的 腿铠甲,82,23,63128,0,0,8,0,0,8,0,0
1603,图案: 站岗的 腿铠甲,82,24,63129,0,0,8,0,0,8,0,0
1604,图案: 防压碎的 腿铠甲,82,25,63130,0,0,8,0,0,8,0,0
1605,图案: 站岗的 腿铠甲,82,26,63131,0,0,8,0,0,8,0,0
1606,图案: 防压碎的 腿铠甲,82,27,63132,0,0,8,0,0,8,0,0
1607,图案: 站岗的 腿铠甲,82,28,63133,0,0,8,0,0,8,0,0
1608,图案: 防压碎的 腿铠甲,82,29,63134,0,0,8,0,0,8,0,0
1609,图案: 神秘的 高筒靴,82,30,63428,0,0,8,0,0,8,0,0
1610,图案: 站岗的 高筒靴,82,31,63429,0,0,8,0,0,8,0,0
1611,图案: 防压碎的 高筒靴,82,32,63430,0,0,8,0,0,8,0,0
1612,图案: 站岗的 高筒靴,82,33,63431,0,0,8,0,0,8,0,0
1613,图案: 防压碎的 高筒靴,82,34,63432,0,0,8,0,0,8,0,0
1614,图案: 站岗的 高筒靴,82,35,63433,0,0,8,0,0,8,0,0
1615,图案: 防压碎的 高筒靴,82,36,63434,0,0,8,0,0,8,0,0
1616,图案: 凝结的 头盔,82,37,62235,0,0,8,0,0,8,0,0
1617,图案: 守护者 头盔,82,38,62236,0,0,8,0,0,8,0,0
1618,图案: 破坏者 头盔,82,39,62237,0,0,8,0,0,8,0,0
1619,图案: 守护者 头盔,82,40,62238,0,0,8,0,0,8,0,0
1620,图案: 破坏者 头盔,82,41,62239,0,0,8,0,0,8,0,0
1621,图案: 守护者 头盔,82,42,62240,0,0,8,0,0,8,0,0
1622,图案: 破坏者 头盔,82,43,62241,0,0,8,0,0,8,0,0
1623,图案: 守护者 头盔,82,44,62242,0,0,8,0,0,8,0,0
1624,图案: 破坏者 头盔,82,45,62243,0,0,8,0,0,8,0,0
1625,图案: 凝结的 胸甲,82,46,62535,0,0,8,0,0,8,0,0
1626,图案: 守护者 胸甲,82,47,62536,0,0,8,0,0,8,0,0
1627,图案: 破坏者 胸甲,82,48,62537,0,0,8,0,0,8,0,0
1628,图案: 守护者 胸甲,82,49,62538,0,0,8,0,0,8,0,0
1629,图案: 破坏者 胸甲,82,50,62539,0,0,8,0,0,8,0,0
1630,图案: 守护者 胸甲,82,51,62540,0,0,8,0,0,8,0,0
1631,图案: 破坏者 胸甲,82,52,62541,0,0,8,0,0,8,0,0
1632,图案: 守护者 胸甲,82,53,62542,0,0,8,0,0,8,0,0
1633,图案: 破坏者 胸甲,82,54,62543,0,0,8,0,0,8,0,0
1634,图案: 凝结的 护手具,82,55,62835,0,0,8,0,0,8,0,0
1635,图案: 守护者 护手具,82,56,62836,0,0,8,0,0,8,0,0
1636,图案: 破坏者 护手具,82,57,62837,0,0,8,0,0,8,0,0
1637,图案: 守护者 护手具,82,58,62838,0,0,8,0,0,8,0,0
1638,图案: 破坏者 护手具,82,59,62839,0,0,8,0,0,8,0,0
1639,图案: 守护者 护手具,82,60,62840,0,0,8,0,0,8,0,0
1640,图案: 破坏者 护手具,82,61,62841,0,0,8,0,0,8,0,0
1641,图案: 守护者 护手具,82,62,62842,0,0,8,0,0,8,0,0
1642,图案: 破坏者 护手具,82,63,62843,0,0,8,0,0,8,0,0
1643,图案: 凝结的 腿铠甲,82,64,63135,0,0,8,0,0,8,0,0
1644,图案: 守护者 腿铠甲,82,65,63136,0,0,8,0,0,8,0,0
1645,图案: 破坏者 腿铠甲,82,66,63137,0,0,8,0,0,8,0,0
1646,图案: 守护者 腿铠甲,82,67,63138,0,0,8,0,0,8,0,0
1647,图案: 破坏者 腿铠甲,82,68,63139,0,0,8,0,0,8,0,0
1648,图案: 守护者 腿铠甲,82,69,63140,0,0,8,0,0,8,0,0
1649,图案: 破坏者 腿铠甲,82,70,63141,0,0,8,0,0,8,0,0
1650,图案: 守护者 腿铠甲,82,71,63142,0,0,8,0,0,8,0,0
1651,图案: 破坏者 腿铠甲,82,72,63143,0,0,8,0,0,8,0,0
1652,图案: 凝结的 高筒靴,82,73,63435,0,0,8,0,0,8,0,0
1653,图案: 守护者 高筒靴,82,74,63436,0,0,8,0,0,8,0,0
1654,图案: 破坏者 高筒靴,82,75,63437,0,0,8,0,0,8,0,0
1655,图案: 守护者 高筒靴,82,76,63438,0,0,8,0,0,8,0,0
1656,图案: 破坏者 高筒靴,82,77,63439,0,0,8,0,0,8,0,0
1657,图案: 守护者 高筒靴,82,78,63440,0,0,8,0,0,8,0,0
1658,图案: 破坏者 高筒靴,82,79,63441,0,0,8,0,0,8,0,0
1659,图案: 守护者 高筒靴,82,80,63442,0,0,8,0,0,8,0,0
1660,图案: 破坏者 高筒靴,82,81,63443,0,0,8,0,0,8,0,0
1661,图案: 阳光 披风,82,82,63535,0,0,8,0,0,8,0,0
1662,图案: 悲痛的 披风,82,83,63536,0,0,8,0,0,8,0,0
1663,图案: 深渊的 披风,82,84,63537,0,0,8,0,0,8,0,0
1664,图案: 悲痛的 披风,82,85,63538,0,0,8,0,0,8,0,0
1665,图案: 深渊的 披风,82,86,63539,0,0,8,0,0,8,0,0
1666,图案: 悲痛的 披风,82,87,63540,0,0,8,0,0,8,0,0
1667,图案: 深渊的 披风,82,88,63541,0,0,8,0,0,8,0,0
1668,图案: 悲痛的 披风,82,89,63542,0,0,8,0,0,8,0,0
1669,图案: 深渊的 披风,82,90,63543,0,0,8,0,0,8,0,0
1670,图案: 陈旧的 忍耐的重甲 头盔,83,0,62244,0,0,8,0,0,8,0,0
1671,图案: 普通的 忍耐的重甲 头盔,83,1,62245,0,0,8,0,0,8,0,0
1672,图案: 普通的 忍耐的重甲 头盔,83,2,62246,0,0,8,0,0,8,0,0
1673,图案: 高级的 忍耐的重甲 头盔,83,3,62247,0,0,8,0,0,8,0,0
1674,图案: 高级的 忍耐的重甲 头盔,83,4,62248,0,0,8,0,0,8,0,0
1675,图案: 稀贵的 忍耐的重甲 头盔,83,5,62249,0,0,8,0,0,8,0,0
1676,图案: 稀贵的 忍耐的重甲 头盔,83,6,62250,0,0,8,0,0,8,0,0
1677,图案: 特别的 忍耐的重甲 头盔,83,7,62251,0,0,8,0,0,8,0,0
1678,图案: 特别的 忍耐的重甲 头盔,83,8,62252,0,0,8,0,0,8,0,0
1679,图案: 陈旧的 忍耐的 重甲 铠甲,83,9,62544,0,0,8,0,0,8,0,0
1680,图案: 普通的 忍耐的 重甲 铠甲,83,10,62545,0,0,8,0,0,8,0,0
1681,图案: 普通的 忍耐的 重甲 铠甲,83,11,62546,0,0,8,0,0,8,0,0
1682,图案: 高级的 忍耐的 重甲 铠甲,83,12,62547,0,0,8,0,0,8,0,0
1683,图案: 高级的 忍耐的 重甲 铠甲,83,13,62548,0,0,8,0,0,8,0,0
1684,图案: 稀贵的 忍耐的 重甲 铠甲,83,14,62549,0,0,8,0,0,8,0,0
1685,图案: 稀贵的 忍耐的 重甲 铠甲,83,15,62550,0,0,8,0,0,8,0,0
1686,图案: 特别的 忍耐的 重甲 铠甲,83,16,62551,0,0,8,0,0,8,0,0
1687,图案: 特别的 忍耐的 重甲 铠甲,83,17,62552,0,0,8,0,0,8,0,0
1688,图案: 陈旧的 忍耐的 重甲 穿甲胄,83,18,62844,0,0,8,0,0,8,0,0
1689,图案: 普通的 忍耐的 重甲 穿甲胄,83,19,62845,0,0,8,0,0,8,0,0
1690,图案: 普通的 忍耐的 重甲 穿甲胄,83,20,62846,0,0,8,0,0,8,0,0
1691,图案: 高级的 忍耐的 重甲 穿甲胄,83,21,62847,0,0,8,0,0,8,0,0
1692,图案: 高级的 忍耐的 重甲 穿甲胄,83,22,62848,0,0,8,0,0,8,0,0
1693,图案: 稀贵的 忍耐的 重甲 穿甲胄,83,23,62849,0,0,8,0,0,8,0,0
1694,图案: 稀贵的 忍耐的 重甲 穿甲胄,83,24,62850,0,0,8,0,0,8,0,0
1695,图案: 特别的 忍耐的 重甲 穿甲胄,83,25,62851,0,0,8,0,0,8,0,0
1696,图案: 特别的 忍耐的 重甲 穿甲胄,83,26,62852,0,0,8,0,0,8,0,0
1697,图案: 陈旧的 忍耐的重甲 腿铠甲,83,27,63144,0,0,8,0,0,8,0,0
1698,图案: 普通的 忍耐的重甲 腿铠甲,83,28,63145,0,0,8,0,0,8,0,0
1699,图案: 普通的 忍耐的重甲 腿铠甲,83,29,63146,0,0,8,0,0,8,0,0
1700,图案: 高级的 忍耐的重甲 腿铠甲,83,30,63147,0,0,8,0,0,8,0,0
1701,图案: 高级的 忍耐的重甲 腿铠甲,83,31,63148,0,0,8,0,0,8,0,0
1702,图案: 稀贵的 忍耐的重甲 腿铠甲,83,32,63149,0,0,8,0,0,8,0,0
1703,图案: 稀贵的 忍耐的重甲 腿铠甲,83,33,63150,0,0,8,0,0,8,0,0
1704,图案: 特别的 忍耐的重甲 腿铠甲,83,34,63151,0,0,8,0,0,8,0,0
1705,图案: 特别的 忍耐的重甲 腿铠甲,83,35,63152,0,0,8,0,0,8,0,0
1706,图案: 陈旧的 忍耐的 重甲 高筒靴,83,36,63444,0,0,8,0,0,8,0,0
1707,图案: 普通的 忍耐的 重甲 高筒靴,83,37,63445,0,0,8,0,0,8,0,0
1708,图案: 普通的 忍耐的 重甲 高筒靴,83,38,63446,0,0,8,0,0,8,0,0
1709,图案: 高级的 忍耐的 重甲 高筒靴,83,39,63447,0,0,8,0,0,8,0,0
1710,图案: 高级的 忍耐的 重甲 高筒靴,83,40,63448,0,0,8,0,0,8,0,0
1711,图案: 稀贵的 忍耐的 重甲 高筒靴,83,41,63449,0,0,8,0,0,8,0,0
1712,图案: 稀贵的 忍耐的 重甲 高筒靴,83,42,63450,0,0,8,0,0,8,0,0
1713,图案: 特别的 忍耐的 重甲 高筒靴,83,43,63451,0,0,8,0,0,8,0,0
1714,图案: 特别的 忍耐的 重甲 高筒靴,83,44,63452,0,0,8,0,0,8,0,0
1715,图案: 陈旧的 忍耐的 披风,83,45,63544,0,0,8,0,0,8,0,0
1716,图案: 普通的 忍耐的 披风,83,46,63545,0,0,8,0,0,8,0,0
1717,图案: 普通的 忍耐的 披风,83,47,63546,0,0,8,0,0,8,0,0
1718,图案: 高级的 忍耐的 披风,83,48,63547,0,0,8,0,0,8,0,0
1719,图案: 高级的 忍耐的 披风,83,49,63548,0,0,8,0,0,8,0,0
1720,图案: 稀贵的 忍耐的 披风,83,50,63549,0,0,8,0,0,8,0,0
1721,图案: 稀贵的 忍耐的 披风,83,51,63550,0,0,8,0,0,8,0,0
1722,图案: 特别的 忍耐的 披风,83,52,63551,0,0,8,0,0,8,0,0
1723,图案: 特别的 忍耐的 披风,83,53,63552,0,0,8,0,0,8,0,0
1724,图案: 陈旧的 守护者重甲 头盔,83,54,62253,0,0,8,0,0,8,0,0
1725,图案: 普通的 守护者重甲 头盔,83,55,62254,0,0,8,0,0,8,0,0
1726,图案: 普通的 守护者重甲 头盔,83,56,62255,0,0,8,0,0,8,0,0
1727,图案: 高级的 守护者重甲 头盔,83,57,62256,0,0,8,0,0,8,0,0
1728,图案: 高级的 守护者重甲 头盔,83,58,62257,0,0,8,0,0,8,0,0
1729,图案: 稀贵的 守护者重甲 头盔,83,59,62258,0,0,8,0,0,8,0,0
1730,图案: 稀贵的 守护者重甲 头盔,83,60,62259,0,0,8,0,0,8,0,0
1731,图案: 特别的 守护者重甲 头盔,83,61,62260,0,0,8,0,0,8,0,0
1732,图案: 特别的 守护者重甲 头盔,83,62,62261,0,0,8,0,0,8,0,0
1733,图案: 陈旧的 守护者 重甲 铠甲,83,63,62553,0,0,8,0,0,8,0,0
1734,图案: 普通的 守护者 重甲 铠甲,83,64,62554,0,0,8,0,0,8,0,0
1735,图案: 普通的 守护者 重甲 铠甲,83,65,62555,0,0,8,0,0,8,0,0
1736,图案: 高级的 守护者 重甲 铠甲,83,66,62556,0,0,8,0,0,8,0,0
1737,图案: 高级的 守护者 重甲 铠甲,83,67,62557,0,0,8,0,0,8,0,0
1738,图案: 稀贵的 守护者 重甲 铠甲,83,68,62558,0,0,8,0,0,8,0,0
1739,图案: 稀贵的 守护者 重甲 铠甲,83,69,62559,0,0,8,0,0,8,0,0
1740,图案: 特别的 守护者 重甲 铠甲,83,70,62560,0,0,8,0,0,8,0,0
1741,图案: 特别的 守护者 重甲 铠甲,83,71,62561,0,0,8,0,0,8,0,0
1742,图案: 陈旧的 守护者 重甲 穿甲胄,83,72,62853,0,0,8,0,0,8,0,0
1743,图案: 普通的 守护者 重甲 穿甲胄,83,73,62854,0,0,8,0,0,8,0,0
1744,图案: 普通的 守护者 重甲 穿甲胄,83,74,62855,0,0,8,0,0,8,0,0
1745,图案: 高级的 守护者 重甲 穿甲胄,83,75,62856,0,0,8,0,0,8,0,0
1746,图案: 高级的 守护者 重甲 穿甲胄,83,76,62857,0,0,8,0,0,8,0,0
1747,图案: 稀贵的 守护者 重甲 穿甲胄,83,77,62858,0,0,8,0,0,8,0,0
1748,图案: 稀贵的 守护者 重甲 穿甲胄,83,78,62859,0,0,8,0,0,8,0,0
1749,图案: 特别的 守护者 重甲 穿甲胄,83,79,62860,0,0,8,0,0,8,0,0
1750,图案: 特别的 守护者 重甲 穿甲胄,83,80,62861,0,0,8,0,0,8,0,0
