TID,Type,TermsTID,Name,EngName,Price,bCreate,Icon,Model,reqPCType,reqItem1,reqItemCount1,reqItem2,reqItemCount2,reqItem3,reqItemCount3
12223,5,2|3,Face2-3,,20,1,120230,p_m_m_face_0230_lod.nif,3,,,,,,
12224,5,2|4,Face2-4,,20,1,120240,p_m_m_face_0240_lod.nif,3,,,,,,
12225,5,2|5,Face2-5,,20,1,120250,p_m_m_face_0250_lod.nif,3,,,,,,
12226,5,2|6,Face2-6,,20,1,120260,p_m_m_face_0260_lod.nif,3,,,,,,
12227,5,2|7,Face2-7,,20,1,120270,p_m_m_face_0270_lod.nif,3,,,,,,
14760,5,2|0|0,Face2-0-0,,20,1,120200,p_m_m_face_0200_lod.nif,3,,,,,,
14761,5,2|0|1,Face2-0-1,,20,1,120201,p_m_m_face_0201_lod.bif,3,,,,,,
14762,5,2|0|2,Face2-0-2,,20,1,120202,p_m_m_face_0202_lod.bif,3,,,,,,
14763,5,2|0|3,Face2-0-3,,20,1,120203,p_m_m_face_0203_lod.bif,3,,,,,,
14764,5,2|0|4,Face2-0-4,,20,1,120204,p_m_m_face_0204_lod.bif,3,,,,,,
14765,5,2|0|5,Face2-0-5,,20,1,120205,p_m_m_face_0205_lod.bif,3,,,,,,
14766,5,2|0|6,Face2-0-6,,20,1,120206,p_m_m_face_0206_lod.bif,3,,,,,,
14767,5,2|0|7,Face2-0-7,,20,1,120207,p_m_m_face_0207_lod.bif,3,,,,,,
14770,5,2|1|0,Face2-1-0,,20,1,120210,p_m_m_face_0210_lod.nif,3,,,,,,
14771,5,2|1|1,Face2-1-1,,20,1,120211,p_m_m_face_0211_lod.bif,3,,,,,,
14772,5,2|1|2,Face2-1-2,,20,1,120212,p_m_m_face_0212_lod.bif,3,,,,,,
14773,5,2|1|3,Face2-1-3,,20,1,120213,p_m_m_face_0213_lod.bif,3,,,,,,
14774,5,2|1|4,Face2-1-4,,20,1,120214,p_m_m_face_0214_lod.bif,3,,,,,,
14775,5,2|1|5,Face2-1-5,,20,1,120215,p_m_m_face_0215_lod.bif,3,,,,,,
14776,5,2|1|6,Face2-1-6,,20,1,120216,p_m_m_face_0216_lod.bif,3,,,,,,
14777,5,2|1|7,Face2-1-7,,20,1,120217,p_m_m_face_0217_lod.bif,3,,,,,,
14780,5,2|2|0,Face2-2-0,,20,1,120220,p_m_m_face_0220_lod.nif,3,,,,,,
14781,5,2|2|1,Face2-2-1,,20,1,120221,p_m_m_face_0221_lod.bif,3,,,,,,
14782,5,2|2|2,Face2-2-2,,20,1,120222,p_m_m_face_0222_lod.bif,3,,,,,,
14783,5,2|2|3,Face2-2-3,,20,1,120223,p_m_m_face_0223_lod.bif,3,,,,,,
14784,5,2|2|4,Face2-2-4,,20,1,120224,p_m_m_face_0224_lod.bif,3,,,,,,
14785,5,2|2|5,Face2-2-5,,20,1,120225,p_m_m_face_0225_lod.bif,3,,,,,,
14786,5,2|2|6,Face2-2-6,,20,1,120226,p_m_m_face_0226_lod.bif,3,,,,,,
14787,5,2|2|7,Face2-2-7,,20,1,120227,p_m_m_face_0227_lod.bif,3,,,,,,
14790,5,2|3|0,Face2-3-0,,20,1,120230,p_m_m_face_0230_lod.nif,3,,,,,,
14791,5,2|3|1,Face2-3-1,,20,1,120231,p_m_m_face_0231_lod.bif,3,,,,,,
14792,5,2|3|2,Face2-3-2,,20,1,120232,p_m_m_face_0232_lod.bif,3,,,,,,
14793,5,2|3|3,Face2-3-3,,20,1,120233,p_m_m_face_0233_lod.bif,3,,,,,,
14794,5,2|3|4,Face2-3-4,,20,1,120234,p_m_m_face_0234_lod.bif,3,,,,,,
14795,5,2|3|5,Face2-3-5,,20,1,120235,p_m_m_face_0235_lod.bif,3,,,,,,
14796,5,2|3|6,Face2-3-6,,20,1,120236,p_m_m_face_0236_lod.bif,3,,,,,,
14797,5,2|3|7,Face2-3-7,,20,1,120237,p_m_m_face_0237_lod.bif,3,,,,,,
14800,5,2|4|0,Face2-4-0,,20,1,120240,p_m_m_face_0240_lod.nif,3,,,,,,
14801,5,2|4|1,Face2-4-1,,20,1,120241,p_m_m_face_0241_lod.bif,3,,,,,,
14802,5,2|4|2,Face2-4-2,,20,1,120242,p_m_m_face_0242_lod.bif,3,,,,,,
14803,5,2|4|3,Face2-4-3,,20,1,120243,p_m_m_face_0243_lod.bif,3,,,,,,
14804,5,2|4|4,Face2-4-4,,20,1,120244,p_m_m_face_0244_lod.bif,3,,,,,,
14805,5,2|4|5,Face2-4-5,,20,1,120245,p_m_m_face_0245_lod.bif,3,,,,,,
14806,5,2|4|6,Face2-4-6,,20,1,120246,p_m_m_face_0246_lod.bif,3,,,,,,
14807,5,2|4|7,Face2-4-7,,20,1,120247,p_m_m_face_0247_lod.bif,3,,,,,,
14810,5,2|5|0,Face2-5-0,,20,1,120250,p_m_m_face_0250_lod.nif,3,,,,,,
14811,5,2|5|1,Face2-5-1,,20,1,120251,p_m_m_face_0251_lod.bif,3,,,,,,
14812,5,2|5|2,Face2-5-2,,20,1,120252,p_m_m_face_0252_lod.bif,3,,,,,,
14813,5,2|5|3,Face2-5-3,,20,1,120253,p_m_m_face_0253_lod.bif,3,,,,,,
14814,5,2|5|4,Face2-5-4,,20,1,120254,p_m_m_face_0254_lod.bif,3,,,,,,
14815,5,2|5|5,Face2-5-5,,20,1,120255,p_m_m_face_0255_lod.bif,3,,,,,,
14816,5,2|5|6,Face2-5-6,,20,1,120256,p_m_m_face_0256_lod.bif,3,,,,,,
14817,5,2|5|7,Face2-5-7,,20,1,120257,p_m_m_face_0257_lod.bif,3,,,,,,
14820,5,2|6|0,Face2-6-0,,20,1,120260,p_m_m_face_0260_lod.nif,3,,,,,,
14821,5,2|6|1,Face2-6-1,,20,1,120261,p_m_m_face_0261_lod.bif,3,,,,,,
14822,5,2|6|2,Face2-6-2,,20,1,120262,p_m_m_face_0262_lod.bif,3,,,,,,
14823,5,2|6|3,Face2-6-3,,20,1,120263,p_m_m_face_0263_lod.bif,3,,,,,,
14824,5,2|6|4,Face2-6-4,,20,1,120264,p_m_m_face_0264_lod.bif,3,,,,,,
14825,5,2|6|5,Face2-6-5,,20,1,120265,p_m_m_face_0265_lod.bif,3,,,,,,
14826,5,2|6|6,Face2-6-6,,20,1,120266,p_m_m_face_0266_lod.bif,3,,,,,,
14827,5,2|6|7,Face2-6-7,,20,1,120267,p_m_m_face_0267_lod.bif,3,,,,,,
14830,5,2|7|0,Face2-7-0,,20,1,120270,p_m_m_face_0270_lod.nif,3,,,,,,
14831,5,2|7|1,Face2-7-1,,20,1,120271,p_m_m_face_0271_lod.bif,3,,,,,,
14832,5,2|7|2,Face2-7-2,,20,1,120272,p_m_m_face_0272_lod.bif,3,,,,,,
14833,5,2|7|3,Face2-7-3,,20,1,120273,p_m_m_face_0273_lod.bif,3,,,,,,
14834,5,2|7|4,Face2-7-4,,20,1,120274,p_m_m_face_0274_lod.bif,3,,,,,,
14835,5,2|7|5,Face2-7-5,,20,1,120275,p_m_m_face_0275_lod.bif,3,,,,,,
14836,5,2|7|6,Face2-7-6,,20,1,120276,p_m_m_face_0276_lod.bif,3,,,,,,
14837,5,2|7|7,Face2-7-7,,20,1,120277,p_m_m_face_0277_lod.bif,3,,,,,,
10203,5,3,Face3,,20,1,120300,p_m_m_face_0300_lod.nif,3,,,,,,
12230,5,3|0,Face3-0,,20,1,120300,p_m_m_face_0300_lod.nif,3,,,,,,
12231,5,3|1,Face3-1,,20,1,120310,p_m_m_face_0310_lod.nif,3,,,,,,
12232,5,3|2,Face3-2,,20,1,120320,p_m_m_face_0320_lod.nif,3,,,,,,
12233,5,3|3,Face3-3,,20,1,120330,p_m_m_face_0330_lod.nif,3,,,,,,
12234,5,3|4,Face3-4,,20,1,120340,p_m_m_face_0340_lod.nif,3,,,,,,
12235,5,3|5,Face3-5,,20,1,120350,p_m_m_face_0350_lod.nif,3,,,,,,
12236,5,3|6,Face3-6,,20,1,120360,p_m_m_face_0360_lod.nif,3,,,,,,
12237,5,3|7,Face3-7,,20,1,120370,p_m_m_face_0370_lod.nif,3,,,,,,
14840,5,3|0|0,Face3-0-0,,20,1,120300,p_m_m_face_0300_lod.nif,3,,,,,,
14841,5,3|0|1,Face3-0-1,,20,1,120301,p_m_m_face_0301_lod.bif,3,,,,,,
14842,5,3|0|2,Face3-0-2,,20,1,120302,p_m_m_face_0302_lod.bif,3,,,,,,
14843,5,3|0|3,Face3-0-3,,20,1,120303,p_m_m_face_0303_lod.bif,3,,,,,,
14844,5,3|0|4,Face3-0-4,,20,1,120304,p_m_m_face_0304_lod.bif,3,,,,,,
14845,5,3|0|5,Face3-0-5,,20,1,120305,p_m_m_face_0305_lod.bif,3,,,,,,
14846,5,3|0|6,Face3-0-6,,20,1,120306,p_m_m_face_0306_lod.bif,3,,,,,,
14847,5,3|0|7,Face3-0-7,,20,1,120307,p_m_m_face_0307_lod.bif,3,,,,,,
14850,5,3|1|0,Face3-1-0,,20,1,120310,p_m_m_face_0310_lod.nif,3,,,,,,
14851,5,3|1|1,Face3-1-1,,20,1,120311,p_m_m_face_0311_lod.bif,3,,,,,,
14852,5,3|1|2,Face3-1-2,,20,1,120312,p_m_m_face_0312_lod.bif,3,,,,,,
14853,5,3|1|3,Face3-1-3,,20,1,120313,p_m_m_face_0313_lod.bif,3,,,,,,
14854,5,3|1|4,Face3-1-4,,20,1,120314,p_m_m_face_0314_lod.bif,3,,,,,,
14855,5,3|1|5,Face3-1-5,,20,1,120315,p_m_m_face_0315_lod.bif,3,,,,,,
14856,5,3|1|6,Face3-1-6,,20,1,120316,p_m_m_face_0316_lod.bif,3,,,,,,
14857,5,3|1|7,Face3-1-7,,20,1,120317,p_m_m_face_0317_lod.bif,3,,,,,,
14860,5,3|2|0,Face3-2-0,,20,1,120320,p_m_m_face_0320_lod.nif,3,,,,,,
14861,5,3|2|1,Face3-2-1,,20,1,120321,p_m_m_face_0321_lod.bif,3,,,,,,
14862,5,3|2|2,Face3-2-2,,20,1,120322,p_m_m_face_0322_lod.bif,3,,,,,,
14863,5,3|2|3,Face3-2-3,,20,1,120323,p_m_m_face_0323_lod.bif,3,,,,,,
14864,5,3|2|4,Face3-2-4,,20,1,120324,p_m_m_face_0324_lod.bif,3,,,,,,
14865,5,3|2|5,Face3-2-5,,20,1,120325,p_m_m_face_0325_lod.bif,3,,,,,,
14866,5,3|2|6,Face3-2-6,,20,1,120326,p_m_m_face_0326_lod.bif,3,,,,,,
14867,5,3|2|7,Face3-2-7,,20,1,120327,p_m_m_face_0327_lod.bif,3,,,,,,
14870,5,3|3|0,Face3-3-0,,20,1,120330,p_m_m_face_0330_lod.nif,3,,,,,,
14871,5,3|3|1,Face3-3-1,,20,1,120331,p_m_m_face_0331_lod.bif,3,,,,,,
14872,5,3|3|2,Face3-3-2,,20,1,120332,p_m_m_face_0332_lod.bif,3,,,,,,
14873,5,3|3|3,Face3-3-3,,20,1,120333,p_m_m_face_0333_lod.bif,3,,,,,,
14874,5,3|3|4,Face3-3-4,,20,1,120334,p_m_m_face_0334_lod.bif,3,,,,,,
14875,5,3|3|5,Face3-3-5,,20,1,120335,p_m_m_face_0335_lod.bif,3,,,,,,
14876,5,3|3|6,Face3-3-6,,20,1,120336,p_m_m_face_0336_lod.bif,3,,,,,,
14877,5,3|3|7,Face3-3-7,,20,1,120337,p_m_m_face_0337_lod.bif,3,,,,,,
14880,5,3|4|0,Face3-4-0,,20,1,120340,p_m_m_face_0340_lod.nif,3,,,,,,
14881,5,3|4|1,Face3-4-1,,20,1,120341,p_m_m_face_0341_lod.bif,3,,,,,,
14882,5,3|4|2,Face3-4-2,,20,1,120342,p_m_m_face_0342_lod.bif,3,,,,,,
14883,5,3|4|3,Face3-4-3,,20,1,120343,p_m_m_face_0343_lod.bif,3,,,,,,
14884,5,3|4|4,Face3-4-4,,20,1,120344,p_m_m_face_0344_lod.bif,3,,,,,,
14885,5,3|4|5,Face3-4-5,,20,1,120345,p_m_m_face_0345_lod.bif,3,,,,,,
14886,5,3|4|6,Face3-4-6,,20,1,120346,p_m_m_face_0346_lod.bif,3,,,,,,
14887,5,3|4|7,Face3-4-7,,20,1,120347,p_m_m_face_0347_lod.bif,3,,,,,,
14890,5,3|5|0,Face3-5-0,,20,1,120350,p_m_m_face_0350_lod.nif,3,,,,,,
14891,5,3|5|1,Face3-5-1,,20,1,120351,p_m_m_face_0351_lod.bif,3,,,,,,
14892,5,3|5|2,Face3-5-2,,20,1,120352,p_m_m_face_0352_lod.bif,3,,,,,,
14893,5,3|5|3,Face3-5-3,,20,1,120353,p_m_m_face_0353_lod.bif,3,,,,,,
14894,5,3|5|4,Face3-5-4,,20,1,120354,p_m_m_face_0354_lod.bif,3,,,,,,
14895,5,3|5|5,Face3-5-5,,20,1,120355,p_m_m_face_0355_lod.bif,3,,,,,,
14896,5,3|5|6,Face3-5-6,,20,1,120356,p_m_m_face_0356_lod.bif,3,,,,,,
14897,5,3|5|7,Face3-5-7,,20,1,120357,p_m_m_face_0357_lod.bif,3,,,,,,
14900,5,3|6|0,Face3-6-0,,20,1,120360,p_m_m_face_0360_lod.nif,3,,,,,,
14901,5,3|6|1,Face3-6-1,,20,1,120361,p_m_m_face_0361_lod.bif,3,,,,,,
14902,5,3|6|2,Face3-6-2,,20,1,120362,p_m_m_face_0362_lod.bif,3,,,,,,
14903,5,3|6|3,Face3-6-3,,20,1,120363,p_m_m_face_0363_lod.bif,3,,,,,,
14904,5,3|6|4,Face3-6-4,,20,1,120364,p_m_m_face_0364_lod.bif,3,,,,,,
14905,5,3|6|5,Face3-6-5,,20,1,120365,p_m_m_face_0365_lod.bif,3,,,,,,
14906,5,3|6|6,Face3-6-6,,20,1,120366,p_m_m_face_0366_lod.bif,3,,,,,,
14907,5,3|6|7,Face3-6-7,,20,1,120367,p_m_m_face_0367_lod.bif,3,,,,,,
14910,5,3|7|0,Face3-7-0,,20,1,120370,p_m_m_face_0370_lod.nif,3,,,,,,
14911,5,3|7|1,Face3-7-1,,20,1,120371,p_m_m_face_0371_lod.bif,3,,,,,,
14912,5,3|7|2,Face3-7-2,,20,1,120372,p_m_m_face_0372_lod.bif,3,,,,,,
14913,5,3|7|3,Face3-7-3,,20,1,120373,p_m_m_face_0373_lod.bif,3,,,,,,
14914,5,3|7|4,Face3-7-4,,20,1,120374,p_m_m_face_0374_lod.bif,3,,,,,,
14915,5,3|7|5,Face3-7-5,,20,1,120375,p_m_m_face_0375_lod.bif,3,,,,,,
14916,5,3|7|6,Face3-7-6,,20,1,120376,p_m_m_face_0376_lod.bif,3,,,,,,
14917,5,3|7|7,Face3-7-7,,20,1,120377,p_m_m_face_0377_lod.bif,3,,,,,,
10204,5,4,Face4,,20,1,120400,p_m_m_face_0400_lod.nif,3,,,,,,
12240,5,4|0,Face4-0,,20,1,120400,p_m_m_face_0400_lod.nif,3,,,,,,
12241,5,4|1,Face4-1,,20,1,120410,p_m_m_face_0410_lod.nif,3,,,,,,
12242,5,4|2,Face4-2,,20,1,120420,p_m_m_face_0420_lod.nif,3,,,,,,
12243,5,4|3,Face4-3,,20,1,120430,p_m_m_face_0430_lod.nif,3,,,,,,
12244,5,4|4,Face4-4,,20,1,120440,p_m_m_face_0440_lod.nif,3,,,,,,
12245,5,4|5,Face4-5,,20,1,120450,p_m_m_face_0450_lod.nif,3,,,,,,
12246,5,4|6,Face4-6,,20,1,120460,p_m_m_face_0460_lod.nif,3,,,,,,
12247,5,4|7,Face4-7,,20,1,120470,p_m_m_face_0470_lod.nif,3,,,,,,
14920,5,4|0|0,Face4-0-0,,20,1,120400,p_m_m_face_0400_lod.nif,3,,,,,,
14921,5,4|0|1,Face4-0-1,,20,1,120401,p_m_m_face_0401_lod.bif,3,,,,,,
14922,5,4|0|2,Face4-0-2,,20,1,120402,p_m_m_face_0402_lod.bif,3,,,,,,
14923,5,4|0|3,Face4-0-3,,20,1,120403,p_m_m_face_0403_lod.bif,3,,,,,,
14924,5,4|0|4,Face4-0-4,,20,1,120404,p_m_m_face_0404_lod.bif,3,,,,,,
14925,5,4|0|5,Face4-0-5,,20,1,120405,p_m_m_face_0405_lod.bif,3,,,,,,
14926,5,4|0|6,Face4-0-6,,20,1,120406,p_m_m_face_0406_lod.bif,3,,,,,,
14927,5,4|0|7,Face4-0-7,,20,1,120407,p_m_m_face_0407_lod.bif,3,,,,,,
14930,5,4|1|0,Face4-1-0,,20,1,120410,p_m_m_face_0410_lod.nif,3,,,,,,
14931,5,4|1|1,Face4-1-1,,20,1,120411,p_m_m_face_0411_lod.bif,3,,,,,,
14932,5,4|1|2,Face4-1-2,,20,1,120412,p_m_m_face_0412_lod.bif,3,,,,,,
14933,5,4|1|3,Face4-1-3,,20,1,120413,p_m_m_face_0413_lod.bif,3,,,,,,
14934,5,4|1|4,Face4-1-4,,20,1,120414,p_m_m_face_0414_lod.bif,3,,,,,,
14935,5,4|1|5,Face4-1-5,,20,1,120415,p_m_m_face_0415_lod.bif,3,,,,,,
14936,5,4|1|6,Face4-1-6,,20,1,120416,p_m_m_face_0416_lod.bif,3,,,,,,
14937,5,4|1|7,Face4-1-7,,20,1,120417,p_m_m_face_0417_lod.bif,3,,,,,,
14940,5,4|2|0,Face4-2-0,,20,1,120420,p_m_m_face_0420_lod.nif,3,,,,,,
14941,5,4|2|1,Face4-2-1,,20,1,120421,p_m_m_face_0421_lod.bif,3,,,,,,
14942,5,4|2|2,Face4-2-2,,20,1,120422,p_m_m_face_0422_lod.bif,3,,,,,,
14943,5,4|2|3,Face4-2-3,,20,1,120423,p_m_m_face_0423_lod.bif,3,,,,,,
14944,5,4|2|4,Face4-2-4,,20,1,120424,p_m_m_face_0424_lod.bif,3,,,,,,
14945,5,4|2|5,Face4-2-5,,20,1,120425,p_m_m_face_0425_lod.bif,3,,,,,,
14946,5,4|2|6,Face4-2-6,,20,1,120426,p_m_m_face_0426_lod.bif,3,,,,,,
14947,5,4|2|7,Face4-2-7,,20,1,120427,p_m_m_face_0427_lod.bif,3,,,,,,
14950,5,4|3|0,Face4-3-0,,20,1,120430,p_m_m_face_0430_lod.nif,3,,,,,,
14951,5,4|3|1,Face4-3-1,,20,1,120431,p_m_m_face_0431_lod.bif,3,,,,,,
14952,5,4|3|2,Face4-3-2,,20,1,120432,p_m_m_face_0432_lod.bif,3,,,,,,
14953,5,4|3|3,Face4-3-3,,20,1,120433,p_m_m_face_0433_lod.bif,3,,,,,,
14954,5,4|3|4,Face4-3-4,,20,1,120434,p_m_m_face_0434_lod.bif,3,,,,,,
14955,5,4|3|5,Face4-3-5,,20,1,120435,p_m_m_face_0435_lod.bif,3,,,,,,
14956,5,4|3|6,Face4-3-6,,20,1,120436,p_m_m_face_0436_lod.bif,3,,,,,,
14957,5,4|3|7,Face4-3-7,,20,1,120437,p_m_m_face_0437_lod.bif,3,,,,,,
14960,5,4|4|0,Face4-4-0,,20,1,120440,p_m_m_face_0440_lod.nif,3,,,,,,
14961,5,4|4|1,Face4-4-1,,20,1,120441,p_m_m_face_0441_lod.bif,3,,,,,,
14962,5,4|4|2,Face4-4-2,,20,1,120442,p_m_m_face_0442_lod.bif,3,,,,,,
14963,5,4|4|3,Face4-4-3,,20,1,120443,p_m_m_face_0443_lod.bif,3,,,,,,
14964,5,4|4|4,Face4-4-4,,20,1,120444,p_m_m_face_0444_lod.bif,3,,,,,,
14965,5,4|4|5,Face4-4-5,,20,1,120445,p_m_m_face_0445_lod.bif,3,,,,,,
14966,5,4|4|6,Face4-4-6,,20,1,120446,p_m_m_face_0446_lod.bif,3,,,,,,
14967,5,4|4|7,Face4-4-7,,20,1,120447,p_m_m_face_0447_lod.bif,3,,,,,,
14970,5,4|5|0,Face4-5-0,,20,1,120450,p_m_m_face_0450_lod.nif,3,,,,,,
14971,5,4|5|1,Face4-5-1,,20,1,120451,p_m_m_face_0451_lod.bif,3,,,,,,
14972,5,4|5|2,Face4-5-2,,20,1,120452,p_m_m_face_0452_lod.bif,3,,,,,,
14973,5,4|5|3,Face4-5-3,,20,1,120453,p_m_m_face_0453_lod.bif,3,,,,,,
14974,5,4|5|4,Face4-5-4,,20,1,120454,p_m_m_face_0454_lod.bif,3,,,,,,
14975,5,4|5|5,Face4-5-5,,20,1,120455,p_m_m_face_0455_lod.bif,3,,,,,,
14976,5,4|5|6,Face4-5-6,,20,1,120456,p_m_m_face_0456_lod.bif,3,,,,,,
14977,5,4|5|7,Face4-5-7,,20,1,120457,p_m_m_face_0457_lod.bif,3,,,,,,
14980,5,4|6|0,Face4-6-0,,20,1,120460,p_m_m_face_0460_lod.nif,3,,,,,,
14981,5,4|6|1,Face4-6-1,,20,1,120461,p_m_m_face_0461_lod.bif,3,,,,,,
14982,5,4|6|2,Face4-6-2,,20,1,120462,p_m_m_face_0462_lod.bif,3,,,,,,
14983,5,4|6|3,Face4-6-3,,20,1,120463,p_m_m_face_0463_lod.bif,3,,,,,,
14984,5,4|6|4,Face4-6-4,,20,1,120464,p_m_m_face_0464_lod.bif,3,,,,,,
14985,5,4|6|5,Face4-6-5,,20,1,120465,p_m_m_face_0465_lod.bif,3,,,,,,
14986,5,4|6|6,Face4-6-6,,20,1,120466,p_m_m_face_0466_lod.bif,3,,,,,,
14987,5,4|6|7,Face4-6-7,,20,1,120467,p_m_m_face_0467_lod.bif,3,,,,,,
14990,5,4|7|0,Face4-7-0,,20,1,120470,p_m_m_face_0470_lod.nif,3,,,,,,
14991,5,4|7|1,Face4-7-1,,20,1,120471,p_m_m_face_0471_lod.bif,3,,,,,,
14992,5,4|7|2,Face4-7-2,,20,1,120472,p_m_m_face_0472_lod.bif,3,,,,,,
14993,5,4|7|3,Face4-7-3,,20,1,120473,p_m_m_face_0473_lod.bif,3,,,,,,
14994,5,4|7|4,Face4-7-4,,20,1,120474,p_m_m_face_0474_lod.bif,3,,,,,,
14995,5,4|7|5,Face4-7-5,,20,1,120475,p_m_m_face_0475_lod.bif,3,,,,,,
14996,5,4|7|6,Face4-7-6,,20,1,120476,p_m_m_face_0476_lod.bif,3,,,,,,
14997,5,4|7|7,Face4-7-7,,20,1,120477,p_m_m_face_0477_lod.bif,3,,,,,,
10300,5,0,Face0,,20,1,820000,p_m_f_face_0000_lod.nif,4,,,,,,
12250,5,0|0,Face0-0,,20,1,820000,p_m_f_face_0000_lod.nif,4,,,,,,
12251,5,0|1,Face0-1,,20,1,820010,p_m_f_face_0010_lod.nif,4,,,,,,
12252,5,0|2,Face0-2,,20,1,820020,p_m_f_face_0020_lod.nif,4,,,,,,
12253,5,0|3,Face0-3,,20,1,820030,p_m_f_face_0030_lod.nif,4,,,,,,
12254,5,0|4,Face0-4,,20,1,820040,p_m_f_face_0040_lod.nif,4,,,,,,
12255,5,0|5,Face0-5,,20,1,820050,p_m_f_face_0050_lod.nif,4,,,,,,
12256,5,0|6,Face0-6,,20,1,820060,p_m_f_face_0060_lod.nif,4,,,,,,
12257,5,0|7,Face0-7,,20,1,820070,p_m_f_face_0070_lod.nif,4,,,,,,
15000,5,0|0|0,Face0-0-0,,20,1,820000,p_m_f_face_0000_lod.nif,4,,,,,,
15001,5,0|0|1,Face0-0-1,,20,1,820001,p_m_f_face_0001_lod.bif,4,,,,,,
15002,5,0|0|2,Face0-0-2,,20,1,820002,p_m_f_face_0002_lod.bif,4,,,,,,
15003,5,0|0|3,Face0-0-3,,20,1,820003,p_m_f_face_0003_lod.bif,4,,,,,,
15004,5,0|0|4,Face0-0-4,,20,1,820004,p_m_f_face_0004_lod.bif,4,,,,,,
15005,5,0|0|5,Face0-0-5,,20,1,820005,p_m_f_face_0005_lod.bif,4,,,,,,
15006,5,0|0|6,Face0-0-6,,20,1,820006,p_m_f_face_0006_lod.bif,4,,,,,,
15007,5,0|0|7,Face0-0-7,,20,1,820007,p_m_f_face_0007_lod.bif,4,,,,,,
15010,5,0|1|0,Face0-1-0,,20,1,820010,p_m_f_face_0010_lod.nif,4,,,,,,
15011,5,0|1|1,Face0-1-1,,20,1,820011,p_m_f_face_0011_lod.bif,4,,,,,,
15012,5,0|1|2,Face0-1-2,,20,1,820012,p_m_f_face_0012_lod.bif,4,,,,,,
15013,5,0|1|3,Face0-1-3,,20,1,820013,p_m_f_face_0013_lod.bif,4,,,,,,
15014,5,0|1|4,Face0-1-4,,20,1,820014,p_m_f_face_0014_lod.bif,4,,,,,,
15015,5,0|1|5,Face0-1-5,,20,1,820015,p_m_f_face_0015_lod.bif,4,,,,,,
15016,5,0|1|6,Face0-1-6,,20,1,820016,p_m_f_face_0016_lod.bif,4,,,,,,
15017,5,0|1|7,Face0-1-7,,20,1,820017,p_m_f_face_0017_lod.bif,4,,,,,,
15020,5,0|2|0,Face0-2-0,,20,1,820020,p_m_f_face_0020_lod.nif,4,,,,,,
15021,5,0|2|1,Face0-2-1,,20,1,820021,p_m_f_face_0021_lod.bif,4,,,,,,
15022,5,0|2|2,Face0-2-2,,20,1,820022,p_m_f_face_0022_lod.bif,4,,,,,,
15023,5,0|2|3,Face0-2-3,,20,1,820023,p_m_f_face_0023_lod.bif,4,,,,,,
15024,5,0|2|4,Face0-2-4,,20,1,820024,p_m_f_face_0024_lod.bif,4,,,,,,
15025,5,0|2|5,Face0-2-5,,20,1,820025,p_m_f_face_0025_lod.bif,4,,,,,,
15026,5,0|2|6,Face0-2-6,,20,1,820026,p_m_f_face_0026_lod.bif,4,,,,,,
15027,5,0|2|7,Face0-2-7,,20,1,820027,p_m_f_face_0027_lod.bif,4,,,,,,
15030,5,0|3|0,Face0-3-0,,20,1,820030,p_m_f_face_0030_lod.nif,4,,,,,,
15031,5,0|3|1,Face0-3-1,,20,1,820031,p_m_f_face_0031_lod.bif,4,,,,,,
15032,5,0|3|2,Face0-3-2,,20,1,820032,p_m_f_face_0032_lod.bif,4,,,,,,
15033,5,0|3|3,Face0-3-3,,20,1,820033,p_m_f_face_0033_lod.bif,4,,,,,,
15034,5,0|3|4,Face0-3-4,,20,1,820034,p_m_f_face_0034_lod.bif,4,,,,,,
15035,5,0|3|5,Face0-3-5,,20,1,820035,p_m_f_face_0035_lod.bif,4,,,,,,
15036,5,0|3|6,Face0-3-6,,20,1,820036,p_m_f_face_0036_lod.bif,4,,,,,,
15037,5,0|3|7,Face0-3-7,,20,1,820037,p_m_f_face_0037_lod.bif,4,,,,,,
15040,5,0|4|0,Face0-4-0,,20,1,820040,p_m_f_face_0040_lod.nif,4,,,,,,
15041,5,0|4|1,Face0-4-1,,20,1,820041,p_m_f_face_0041_lod.bif,4,,,,,,
15042,5,0|4|2,Face0-4-2,,20,1,820042,p_m_f_face_0042_lod.bif,4,,,,,,
15043,5,0|4|3,Face0-4-3,,20,1,820043,p_m_f_face_0043_lod.bif,4,,,,,,
15044,5,0|4|4,Face0-4-4,,20,1,820044,p_m_f_face_0044_lod.bif,4,,,,,,
15045,5,0|4|5,Face0-4-5,,20,1,820045,p_m_f_face_0045_lod.bif,4,,,,,,
15046,5,0|4|6,Face0-4-6,,20,1,820046,p_m_f_face_0046_lod.bif,4,,,,,,
15047,5,0|4|7,Face0-4-7,,20,1,820047,p_m_f_face_0047_lod.bif,4,,,,,,
15050,5,0|5|0,Face0-5-0,,20,1,820050,p_m_f_face_0050_lod.nif,4,,,,,,
15051,5,0|5|1,Face0-5-1,,20,1,820051,p_m_f_face_0051_lod.bif,4,,,,,,
15052,5,0|5|2,Face0-5-2,,20,1,820052,p_m_f_face_0052_lod.bif,4,,,,,,
15053,5,0|5|3,Face0-5-3,,20,1,820053,p_m_f_face_0053_lod.bif,4,,,,,,
15054,5,0|5|4,Face0-5-4,,20,1,820054,p_m_f_face_0054_lod.bif,4,,,,,,
15055,5,0|5|5,Face0-5-5,,20,1,820055,p_m_f_face_0055_lod.bif,4,,,,,,
