TID,WorldTID,PlaceType,PlaceTypeTID,Pos,Rotation,Radius,GroupNpc,State,WarView,PatrolPos
21367,2000,3,40009,7227.91|6687.93|107.47,0,0,0,0,0,
21368,2000,3,40009,7325.68|6879.18|108.92,0,0,0,0,0,
21369,2000,3,40009,7389.99|6874.59|107.37,0,0,0,0,0,
21371,2000,3,40009,7579.63|6696.82|108.19,0,0,0,0,0,
21372,2000,3,40009,7640.61|6769.85|108.02,0,0,0,0,0,
21373,2000,3,40009,7625.13|6815.93|107.71,0,0,0,0,0,
21374,2000,3,40009,7474.83|7008.20|107.49,0,0,0,0,0,
21375,2000,3,20001,6802.73|7880.45|124.59,0,0,0,0,0,
21376,2000,3,20001,6902.91|7819.41|80.03,0,0,0,0,0,
21377,2000,3,20001,6955.51|8071.56|96.89,0,0,0,0,0,
21378,2000,3,20001,6890.48|8092.42|116.81,0,0,0,0,0,
21379,2000,3,20001,6999.57|8127.08|115.18,0,0,0,0,0,
21380,2000,3,20001,6911.75|8107.91|116.57,0,0,0,0,0,
21382,2000,3,20002,6986.42|8171.71|127.07,0,0,0,0,0,
21383,2000,3,20002,7001.64|8217.10|122.67,0,0,0,0,0,
21384,2000,3,30001,7022.12|8117.59|115.47,0,0,0,0,0,
21385,2000,3,30001,6968.55|7938.09|84.34,3.74,0,0,0,0,
21386,2000,3,30001,6946.93|8019.73|85.57,0,0,0,0,0,
21387,2000,3,30001,7009.64|7930.68|82.26,0,0,0,0,0,
21388,2000,3,30001,6958.26|7878.73|82.87,0,0,0,0,0,
21389,2000,3,30001,6926.00|7840.29|78.67,0,0,0,0,0,
21390,2000,3,30001,6913.99|8087.39|106.52,0,0,0,0,0,
21391,2000,3,40001,6788.90|7793.58|111.76,0,0,0,0,0,
21392,2000,3,40001,6992.09|8018.20|91.56,0,0,0,0,0,
21393,2000,3,40001,7008.98|8040.54|106.19,0,0,0,0,0,
21394,2000,3,40001,6973.79|8043.35|96.66,0,0,0,0,0,
21395,2000,3,40001,6952.27|8147.35|122.59,0,0,0,0,0,
21396,2000,3,40001,6861.89|8160.02|134.39,0,0,0,0,0,
21397,2000,3,40001,6917.37|8060.53|97.95,0,0,0,0,0,
21398,2000,3,20002,6938.06|8274.90|125.92,0,0,0,0,0,
21399,2000,3,20002,6948.86|8225.26|126.83,0,0,0,0,0,
21400,2000,3,20002,7037.76|8394.78|130.51,0,0,0,0,0,
21401,2000,3,20002,7018.59|8359.69|128.77,1.05,0,0,0,0,
21402,2000,3,20002,7099.07|8542.09|128.37,0,0,0,0,0,
21403,2000,3,20002,6981.08|8569.41|96.95,0,0,0,0,0,
21404,2000,3,20002,6807.69|8497.50|93.38,0,0,0,0,0,
21405,2000,3,20003,7104.48|8392.85|118.74,0,0,0,0,0,
21406,2000,3,20003,7147.11|8453.27|135.14,0,0,0,0,0,
21407,2000,3,20003,7092.37|8496.05|125.78,0,0,0,0,0,
21408,2000,3,20003,7151.17|8496.06|132.16,0,0,0,0,0,
21409,2000,3,20003,7145.01|8529.89|135.49,0,0,0,0,0,
21410,2000,3,30001,7056.16|8453.29|129.95,0,0,0,0,0,
21411,2000,3,30001,6971.04|8297.42|128.58,0,0,0,0,0,
21412,2000,3,40002,7032.19|8435.94|132.32,0,0,0,0,0,
21413,2000,3,40002,6869.60|8204.33|134.52,0,0,0,0,0,
21414,2000,3,40002,6859.60|8395.53|103.09,0,0,0,0,0,
21415,2000,3,40002,6816.18|8534.43|91.76,0,0,0,0,0,
21416,2000,3,40002,6883.85|8512.47|107.60,0,0,0,0,0,
21417,2000,3,40003,7161.24|8464.00|135.02,0,0,0,0,0,
21418,2000,3,40003,7108.14|8363.62|118.43,0,0,0,0,0,
21419,2000,3,20002,7300.32|8395.37|135.52,0,0,0,0,0,
21420,2000,3,20002,7248.24|8324.06|139.56,0,0,0,0,0,
21421,2000,3,20002,7329.86|8325.29|131.30,0,0,0,0,0,
21422,2000,3,20002,7462.84|8238.93|123.84,0,0,0,0,0,
21423,2000,3,20002,7559.58|8263.36|131.34,0,0,0,0,0,
21424,2000,3,20002,7568.05|8386.86|170.99,0,0,0,0,0,
21425,2000,3,20002,7469.56|8548.89|185.18,0,0,0,0,0,
21426,2000,3,20002,7622.40|8582.29|231.65,0,0,0,0,0,
21427,2000,3,20002,7497.13|8599.41|197.29,0,0,0,0,0,
21428,2000,3,20003,7506.94|8206.71|109.97,0,0,0,0,0,
21429,2000,3,20003,7251.72|8198.79|141.93,0,0,0,0,0,
21430,2000,3,20003,7356.16|8263.39|127.19,0,0,0,0,0,
21431,2000,3,20003,7291.17|8284.86|139.95,0,0,0,0,0,
21433,2000,3,20003,7337.19|8234.47|127.88,0,0,0,0,0,
21434,2000,3,30002,7520.60|8174.85|102.56,0,0,0,0,0,
21435,2000,3,30002,7617.20|8203.71|139.56,0,0,0,0,0,
21436,2000,3,30002,7546.75|8396.11|171.35,0,0,0,0,0,
21437,2000,3,30002,7464.32|8372.93|158.29,0,0,0,0,0,
21438,2000,3,30002,7174.59|8331.74|139.69,0,0,0,0,0,
21439,2000,3,30002,7201.92|8441.70|141.56,0,0,0,0,0,
21440,2000,3,30002,7259.98|8220.36|139.46,0,0,0,0,0,
21441,2000,3,30002,7381.60|8226.43|126.36,0,0,0,0,0,
21442,2000,3,30002,7416.15|8201.50|120.68,0,0,0,0,0,
21443,2000,3,40003,7442.49|8294.84|139.53,0,0,0,0,0,
21444,2000,3,40003,7512.98|8319.93|154.64,0,0,0,0,0,
21445,2000,3,40003,7538.27|8429.89|170.91,0,0,0,0,0,
21446,2000,3,40003,7490.44|8447.23|173.82,0,0,0,0,0,
21447,2000,3,40003,7404.32|8557.93|173.72,0,0,0,0,0,
21448,2000,3,40003,7305.80|8589.37|162.12,0,0,0,0,0,
21449,2000,3,40003,7332.00|8507.53|151.28,0,0,0,0,0,
21450,2000,3,40004,7293.63|8253.43|134.62,0,0,0,0,0,
21451,2000,3,40004,7368.45|8304.14|130.41,0,0,0,0,0,
21452,2000,3,40004,7230.82|8295.14|138.78,0,0,0,0,0,
21453,2000,3,20003,7351.09|8168.32|115.03,0,0,0,0,0,
21454,2000,3,20003,7458.32|8122.53|103.88,0,0,0,0,0,
21455,2000,3,20003,7445.26|8054.66|105.48,0,0,0,0,0,
21456,2000,3,20003,7381.39|8040.71|105.92,0,0,0,0,0,
21457,2000,3,20003,7317.45|7776.68|84.06,0,0,0,0,0,
21458,2000,3,20003,7390.59|7854.03|101.87,0,0,0,0,0,
21459,2000,3,20003,7407.72|7913.60|107.25,3.98,0,0,0,0,
21460,2000,3,20003,7501.22|7770.56|87.27,0,0,0,0,0,
21461,2000,3,20003,7484.82|7890.54|119.06,0,0,0,0,0,
21462,2000,3,20004,7415.16|7702.25|65.57,0,0,0,0,0,
21463,2000,3,20004,7454.66|7697.80|66.49,0,0,0,0,0,
21464,2000,3,20004,7313.47|7690.68|66.93,0,0,0,0,0,
21465,2000,3,20004,7578.68|7741.75|68.04,0,0,0,0,0,
21466,2000,3,30002,7438.40|7828.69|96.68,0,0,0,0,0,
21467,2000,3,30002,7508.58|7828.77|104.59,0,0,0,0,0,
21468,2000,3,30002,7541.02|7850.11|109.55,0,0,0,0,0,
21469,2000,3,30002,7590.94|7953.81|124.21,0,0,0,0,0,
21470,2000,3,30002,7620.56|8084.33|115.45,0,0,0,0,0,
21471,2000,3,30002,7583.77|8137.71|132.17,1.61,0,0,0,0,
21472,2000,3,30003,7372.72|7689.71|65.17,0,0,0,0,0,
21473,2000,3,30003,7349.08|7733.71|72.45,0,0,0,0,0,
21474,2000,3,30003,7287.83|7756.78|76.44,0,0,0,0,0,
21475,2000,3,40004,7440.53|7718.51|75.26,0,0,0,0,0,
21476,2000,3,40004,7496.99|7923.92|119.86,0,0,0,0,0,
21477,2000,3,40004,7525.75|7799.83|96.91,0,0,0,0,0,
21478,2000,3,40004,7596.23|8027.95|118.59,1.64,0,0,0,0,
21479,2000,3,40004,7373.83|8098.40|108.05,0,0,0,0,0,
21480,2000,3,40004,7400.52|8072.45|108.77,0,0,0,0,0,
21481,2000,3,40004,7462.71|8074.93|101.95,0,0,0,0,0,
21482,2000,3,40005,7436.40|7750.11|75.08,0,0,0,0,0,
21483,2000,3,40005,7493.84|7734.34|74.27,0,0,0,0,0,
21484,2000,3,40005,7540.40|7704.65|69.98,0,0,0,0,0,
21485,2000,3,40005,7346.33|7708.77|67.67,0,0,0,0,0,
21486,2000,3,40004,7421.16|8045.56|100.74,0,0,0,0,0,
21487,2000,3,20004,7237.62|7625.63|72.30,0,0,0,0,0,
21488,2000,3,20004,7351.59|7619.69|70.44,0,0,0,0,0,
21489,2000,3,20004,7575.27|7609.70|74.18,0,0,0,0,0,
21491,2000,3,20004,7574.25|7556.52|64.51,0,0,0,0,0,
21492,2000,3,20004,7610.36|7391.15|106.81,0,0,0,0,0,
21493,2000,3,20004,7558.79|7294.70|84.69,0,0,0,0,0,
21495,2000,3,20004,7347.21|7324.49|65.46,0,0,0,0,0,
21496,2000,3,20004,7285.90|7404.49|88.81,0,0,0,0,0,
21497,2000,3,20004,7308.16|7489.91|67.45,0,0,0,0,0,
21498,2000,3,20005,7507.95|7362.07|91.21,0,0,0,0,0,
21499,2000,3,20005,7485.06|7266.18|76.02,0,0,0,0,0,
21500,2000,3,20005,7598.77|7263.20|110.01,0,0,0,0,0,
21501,2000,3,20005,7601.45|7356.20|96.52,0,0,0,0,0,
21502,2000,3,30003,7533.89|7359.82|104.91,0,0,0,0,0,
21503,2000,3,30003,7481.93|7635.67|68.92,0,0,0,0,0,
21504,2000,3,30003,7433.35|7482.48|92.07,0,0,0,0,0,
21505,2000,3,30003,7250.27|7457.50|71.11,0,0,0,0,0,
21506,2000,3,30003,7618.97|7641.12|93.72,0,0,0,0,0,
21507,2000,3,30003,7253.06|7657.52|78.01,0,0,0,0,0,
21508,2000,3,30003,7580.02|7452.76|89.60,0,0,0,0,0,
21509,2000,3,30003,7603.64|7533.98|69.63,0,0,0,0,0,
21510,2000,3,30003,7500.64|7437.82|91.88,0,0,0,0,0,
21511,2000,3,40005,7446.95|7383.42|77.22,0,0,0,0,0,
21512,2000,3,40005,7344.59|7393.35|94.51,0,0,0,0,0,
21513,2000,3,40005,7364.55|7275.93|60.91,0,0,0,0,0,
21514,2000,3,40005,7294.22|7322.91|74.87,0,0,0,0,0,
21515,2000,3,40005,7292.97|7265.54|108.49,0,0,0,0,0,
21516,2000,3,40005,7230.35|7264.60|100.98,0,0,0,0,0,
21517,2000,3,40006,7440.07|7558.54|64.43,0,0,0,0,0,
21518,2000,3,40006,7602.41|7493.85|88.54,0,0,0,0,0,
21519,2000,3,40006,7455.10|7351.79|94.32,0,0,0,0,0,
21520,2000,2,642,1328.79|4715.32|57.14,0,0,0,0,0,
21521,2000,2,642,1350.97|4671.12|57.44,0,0,0,0,0,
21522,2000,2,642,1365.16|4639.04|57.39,0,0,0,0,0,
21524,2000,2,643,1359.61|4718.65|57.31,0,0,0,0,0,
21525,2000,2,642,1330.26|4746.54|55.38,0,0,0,0,0,
21526,2000,2,643,1375.66|4643.85|57.39,0,0,0,0,0,
21527,2000,2,643,1346.33|4656.36|57.41,0,0,0,0,0,
21528,2000,2,643,1256.08|4793.89|61.88,0,0,0,0,0,
21529,4021,2,150221,303.97|492.85|51.18,0,0,0,0,0,
21547,4421,2,170225,109.20|432.10|-36.87,0,0,14924,0,0,
21548,4421,2,170225,259.64|429.32|-58.50,0,0,21548,0,0,
21549,4421,2,170225,223.55|436.07|-57.72,0,0,0,0,0,
21550,4421,2,170225,69.99|391.77|-30.18,0,0,21550,0,0,
21551,4421,2,170223,438.30|427.07|-22.97,4.9,0,0,0,0,
21552,4421,2,170223,385.21|435.65|-17.70,4.89,0,0,0,0,
21553,4421,2,170223,354.65|450.80|-14.80,0,0,21553,0,0,
21554,4421,2,170221,323.23|86.51|-6.87,0,0,14900,0,0,
21555,4421,2,170221,336.19|178.96|-4.77,0,0,14901,0,0,
21556,4421,2,170222,285.00|187.11|-11.41,0,0,14914,0,0,
21557,4421,2,170222,395.37|263.96|3.83,0,0,21557,0,0,
21558,4421,2,170222,408.04|312.75|2.86,0,0,0,0,0,
21559,4421,2,170221,262.82|285.06|-6.85,0,0,0,0,0,
21560,4421,2,170221,291.50|127.04|-17.51,0,0,0,0,0,
21561,4421,2,170221,413.98|253.82|2.67,0,0,21557,0,0,
21562,4422,2,170245,74.13|379.73|-29.53,0,0,14974,0,0,
21563,4422,2,170245,152.93|430.29|-43.71,0,0,0,0,0,
21564,4422,2,170245,259.37|416.73|-58.71,0,0,21595,0,0,
21565,4422,2,170245,192.95|432.51|-48.93,0,0,14971,0,0,
21566,4422,2,170243,342.50|394.50|-8.65,0,0,0,0,0,
21567,4422,2,170243,404.75|416.62|-22.04,0,0,0,0,0,
21568,4422,2,170243,356.95|452.13|-15.05,0,0,14959,0,0,
21569,4422,2,170241,316.70|82.19|-6.50,0,0,21569,0,0,
21570,4422,2,170241,335.19|151.56|-4.93,0,0,21570,0,0,
21571,4422,2,170242,415.59|310.09|2.56,0,0,21571,0,0,
21572,4422,2,170242,414.83|222.29|2.44,0,0,21572,0,0,
21573,4422,2,170242,358.11|300.48|3.83,0,0,21574,0,0,
21574,4422,2,170241,349.48|287.69|2.57,4.28,0,21574,0,0,
21575,4422,2,170241,199.47|293.94|-12.21,0,0,14967,0,0,
21576,4422,2,170241,419.90|235.56|2.34,0,0,21572,0,0,
21592,4422,2,170246,129.06|259.92|-17.29,0,0,0,0,0,
21593,4422,2,170246,189.34|185.13|-24.30,0,0,21594,0,0,
21594,4422,2,170249,178.30|188.75|-24.59,5.55,0,21594,0,1,
21595,4422,2,170250,249.56|424.21|-58.00,5.71,0,21595,0,1,
21596,4422,2,170245,101.87|63.52|-21.84,4.94,0,0,0,0,
21597,4422,2,170245,115.05|90.30|-21.21,5.18,0,0,0,0,
21598,4422,2,170246,418.48|61.73|-20.50,3.72,0,14952,0,0,
21599,4422,2,170243,391.83|434.39|-19.15,0,0,14961,0,0,
21600,4432,2,170343,325.35|82.12|150.98,0,0,14817,0,0,
21601,4432,2,170346,114.66|16.35|137.04,0,0,21602,0,0,
21602,4432,2,170341,111.82|29.15|137.04,0,0,21602,0,0,
21603,4420,2,170201,364.99|55.60|-11.88,5.71,0,0,0,0,
21604,4420,2,170201,173.36|318.21|-15.50,0,0,0,0,0,
21605,4420,2,170202,381.93|227.17|0.09,0,0,0,0,0,
21606,4420,2,170202,424.98|240.66|2.68,3.14,0,0,0,0,
21607,4420,2,170202,433.00|284.02|2.75,3.14,0,0,0,0,
21608,4420,2,170201,347.93|226.45|-7.66,3.14,0,0,0,0,
21609,4420,2,170201,345.98|285.15|2.00,3.14,0,0,0,0,
21610,4420,2,170202,307.59|72.19|-6.66,3.14,0,0,0,0,
21611,4420,2,170202,337.18|144.18|-5.09,3.14,0,0,0,0,
21612,4420,2,170202,337.14|303.45|3.01,3.14,0,0,0,0,
21613,4420,2,170202,340.23|405.13|-10.66,3.14,0,0,0,0,
21614,4420,2,170207,438.20|55.63|-21.11,4.52,0,0,0,1,
21615,4420,2,170206,423.47|67.47|-21.15,4.68,0,0,0,0,
21616,4420,2,170202,348.97|51.21|-9.75,3.14,0,0,0,0,
21617,4420,2,170206,420.53|41.86|-20.77,3.14,0,0,0,0,
21618,4420,2,170208,438.42|412.55|-22.80,5.15,0,0,0,1,
21619,4420,2,170203,414.96|409.39|-22.55,3.14,0,0,0,0,
21620,4420,2,170203,425.40|439.19|-22.91,3.14,0,0,0,0,
21621,4420,2,170204,359.42|448.70|-15.61,3.14,0,0,0,0,
21622,4420,2,170204,401.00|420.52|-21.08,3.14,0,0,0,0,
21623,4420,2,170204,407.13|439.07|-21.27,3.14,0,0,0,0,
21624,4420,2,170201,275.78|175.68|-13.58,3.14,0,0,0,0,
21625,4420,2,170201,409.11|215.94|2.78,3.14,0,0,0,0,
21626,4420,2,170201,314.39|352.09|-0.99,3.14,0,0,0,0,
21627,4420,2,170201,253.12|246.14|-5.37,3.14,0,0,0,0,
21628,4420,2,170202,230.28|272.83|-7.07,3.14,0,0,0,0,
21629,4420,2,170202,333.82|217.10|-7.93,2.91,0,0,0,0,
21630,4420,2,170210,246.23|394.35|-58.22,5.97,0,0,0,1,
21631,4420,2,170205,242.17|384.98|-58.13,6.16,0,0,0,0,
21632,4420,2,170205,253.37|434.12|-57.77,3.14,0,0,0,0,
21633,4420,2,170205,181.51|433.57|-46.50,3.14,0,0,0,0,
21634,4420,2,170205,229.87|426.41|-58.56,3.14,0,0,0,0,
21636,4420,2,170204,153.70|426.99|-43.62,3.14,0,0,0,0,
21637,4420,2,170204,76.99|416.99|-32.18,3.14,0,0,0,0,
21645,4420,2,170204,118.18|366.37|-25.43,3.14,0,0,0,0,
21651,4420,2,170205,122.63|433.72|-39.20,0,0,0,0,0,
21652,4420,2,170205,262.17|427.00|-58.06,0,0,0,0,0,
21653,4420,2,170205,257.28|390.21|-58.23,0,0,0,0,0,
21654,4420,2,170205,93.39|372.17|-28.63,0,0,0,0,0,
21655,4420,2,170203,447.71|417.23|-22.94,4.85,0,0,0,0,
21656,4420,2,170203,443.90|400.32|-22.77,5.46,0,0,0,0,
21657,4420,2,170203,371.94|441.63|-15.99,0,0,0,0,0,
21658,4420,2,170201,323.23|86.51|-6.87,0,0,0,0,0,
21659,4420,2,170201,340.13|168.71|-5.13,0,0,0,0,0,
21660,4420,2,170202,289.12|193.84|-11.27,0,0,0,0,0,
21661,4420,2,170202,394.78|282.45|4.05,0,0,0,0,0,
21662,4420,2,170202,408.04|312.75|2.86,0,0,0,0,0,
21663,4420,2,170201,264.85|285.11|-6.78,0,0,0,0,0,
21664,4420,2,170201,291.50|127.04|-17.51,0,0,0,0,0,
21665,4420,2,170201,406.23|252.07|2.53,0,0,0,0,0,
21666,4432,2,170345,141.29|312.10|167.81,0,0,14847,0,0,
21667,4432,2,170345,151.08|279.74|167.81,0,0,0,0,0,
21668,4432,2,170344,62.91|320.14|167.85,0,0,21668,0,0,
21779,4422,2,170243,441.45|398.95|-22.75,5.29,0,21781,0,0,
21780,4422,2,170243,450.41|411.24|-22.86,5.08,0,21781,0,0,
21781,4422,2,170248,439.80|409.10|-22.94,5.29,0,21781,0,1,
21795,2000,2,53513,5916.84|7817.27|107.40,0,0,0,0,0,
21796,2000,2,53512,5882.51|7815.61|111.31,0,0,0,0,0,
21798,2000,2,53512,5938.96|7934.42|120.57,0,0,0,0,0,
21800,2000,2,53513,5901.30|7789.25|114.70,0,0,0,0,0,
21801,2000,2,53513,6021.06|7817.41|119.56,0,0,0,0,0,
21803,2000,2,53511,5965.65|7954.16|123.51,0,0,0,0,0,
21804,2000,2,53511,5926.84|7908.67|118.90,0,0,0,0,0,
21805,2000,2,53511,5937.85|7868.77|107.72,0,0,0,0,0,
21806,2000,2,53511,5868.47|7926.79|111.48,0,0,0,0,0,
21807,2000,2,53513,6001.81|7833.47|116.71,0,0,0,0,0,
21808,2000,2,53512,5934.72|7871.85|107.56,0,0,0,0,0,
21809,2000,2,53512,5976.96|7836.52|112.29,0,0,0,0,0,
21811,2000,2,53513,5874.95|7876.47|110.38,0,0,0,0,0,
21812,2000,2,53513,5954.03|7931.82|120.39,3,0,0,0,0,
21816,2000,3,5201,5923.50|7959.15|120.53,0.05,0,0,0,0,
21819,2000,3,5204,5919.62|7956.59|120.77,0,0,0,0,0,
21823,2000,2,53522,5813.33|7891.38|127.08,0,0,0,0,0,
21826,2000,2,53521,5773.33|7804.54|131.91,0,0,0,0,0,
21831,2000,2,53542,5755.30|8033.31|129.66,0,0,0,0,0,
21839,2000,2,53541,5857.42|8025.34|121.31,0,0,0,0,0,
21841,2000,2,53542,5865.95|7972.25|113.68,0,0,0,0,0,
21842,2000,2,53542,5847.92|8014.16|118.64,0,0,0,0,0,
21844,2000,2,53542,5895.05|8000.17|118.45,0,0,0,0,0,
21847,2000,2,53541,5884.84|8053.98|128.83,0,0,0,0,0,
21854,2000,2,53601,5384.20|8119.06|132.01,0,0,0,0,0,
21855,2000,2,53601,5409.19|8096.94|131.55,0,0,0,0,0,
21859,2000,2,53601,5382.18|8079.38|132.73,0,0,0,0,0,
21860,2000,2,53601,5366.60|8104.81|132.03,0,0,0,0,0,
21861,2000,2,53601,5384.18|8096.11|131.98,1.43,0,0,0,0,
21862,2000,2,53603,5209.78|8168.49|129.90,0,0,0,0,0,
21867,2000,2,53581,5241.56|7830.64|133.59,0,0,0,0,0,
21868,2000,2,53583,5240.98|7851.43|131.57,0,0,0,0,0,
21869,2000,2,53581,5219.00|7820.44|138.84,0,0,0,0,0,
21876,2000,2,53561,5420.96|7854.43|132.06,0,0,0,0,0,
21879,2000,2,53562,5357.61|7840.66|132.34,4.28,0,0,0,0,
21880,2000,2,53562,5381.05|7828.73|133.06,0,0,0,0,0,
21882,4001,2,150027,293.90|414.47|-15.17,0,0,0,0,0,
21883,4001,2,150027,339.04|309.89|-22.57,0,0,0,0,0,
21884,4001,2,150027,412.30|116.40|2.18,0,0,21884,0,0,
21885,4001,2,150027,445.02|114.24|2.18,0,0,21885,0,0,
21889,2000,2,53633,4976.12|8326.58|128.82,0,0,0,0,0,
21901,2000,2,53641,4758.88|8310.14|135.60,0,0,0,0,0,
21902,2000,2,53641,4809.72|8411.10|137.40,0,0,0,0,0,
21903,2000,2,53641,4741.26|8324.23|135.45,1.5,0,0,0,0,
21904,2000,2,53642,4802.82|8323.71|145.08,0,0,0,0,0,
21907,2000,2,53642,4736.26|8303.20|135.94,0,0,0,0,0,
21908,2000,2,53641,4732.71|8279.58|136.08,0,0,0,0,0,
21909,2000,2,53642,4717.47|8315.25|145.85,0,0,0,0,0,
21910,2000,2,53642,4731.85|8286.96|136.08,0,0,0,0,0,
21911,2000,2,53651,4788.60|8317.66|144.15,0,0,0,0,0,
21913,2000,2,53651,4769.66|8318.43|136.07,0,0,0,0,0,
21916,2000,2,53651,4766.94|8355.25|145.08,0,0,0,0,0,
21917,2000,2,53651,4763.49|8297.31|136.07,0,0,0,0,0,
21931,2000,2,53661,4867.32|8571.92|127.78,5.43,0,0,0,0,
21932,2000,2,53661,4938.98|8602.35|138.79,0,0,0,0,0,
21943,2000,2,53681,5099.69|8481.02|148.26,0,0,0,0,0,
21944,2000,2,53681,5008.18|8563.14|154.41,0,0,0,0,0,
21946,2000,2,53682,5158.12|8523.90|156.29,0,0,0,0,0,
21947,2000,2,53682,5130.34|8513.16|150.25,0,0,0,0,0,
21950,2000,2,53683,5155.71|8501.35|157.18,0,0,0,0,0,
21951,2000,2,53683,5078.90|8473.80|150.62,0,0,0,0,0,
21952,2000,2,50611,7161.70|8349.04|139.30,0,0,0,0,0,
21953,2000,2,50611,7253.37|8297.66|138.17,0,0,0,0,0,
21955,2000,2,50611,7177.28|8364.95|139.27,0,0,0,0,0,
21957,2000,2,52043,6825.45|7610.04|143.19,3.35,0,0,0,0,
21958,2000,2,2229,1895.67|3343.50|154.60,6.14,0,0,0,0,
21959,2000,2,2230,1839.29|3393.74|153.50,2.57,0,0,0,0,
21963,2000,2,2233,1849.60|3392.16|153.35,5.74,0,0,0,0,
21964,2000,2,2231,1840.82|3386.73|153.36,5.6,0,0,0,0,
21965,2000,2,2232,1834.73|3383.35|153.56,5.81,0,0,0,0,
21966,2000,2,2232,1837.51|3385.04|153.50,5.72,0,0,0,0,
21967,2000,2,2231,1843.12|3388.18|153.23,5.6,0,0,0,0,
21969,2000,2,2233,1846.73|3390.49|153.24,5.65,0,0,0,0,
21971,2000,2,2233,1851.49|3388.82|153.27,5.83,0,0,0,0,
21972,2000,2,2233,1848.63|3387.17|153.15,5.53,0,0,0,0,
21974,2000,2,2232,1839.23|3381.34|153.42,5.62,0,0,0,0,
21976,2000,2,2231,1845.17|3384.87|153.14,5.6,0,0,0,0,
21977,2000,2,2231,1842.62|3383.41|153.31,5.72,0,0,0,0,
21978,2000,2,2231,1847.03|3382.03|153.16,5.62,0,0,0,0,
21979,2000,2,2231,1844.49|3380.62|153.29,5.53,0,0,0,0,
21980,2000,2,2232,1841.05|3378.50|153.35,5.72,0,0,0,0,
21981,2000,2,2232,1838.16|3376.79|153.40,5.67,0,0,0,0,
21983,2000,2,2232,1836.47|3379.73|153.47,5.9,0,0,0,0,
21984,2000,2,2233,1853.24|3385.74|153.27,5.79,0,0,0,0,
21985,2000,2,2233,1850.29|3383.98|153.17,5.57,0,0,0,0,
21992,2000,2,2225,1817.56|3420.34|154.60,2.48,0,0,0,0,
21993,2000,2,2225,1823.06|3424.02|154.60,2.57,0,0,0,0,
21994,4012,2,150141,130.31|399.81|76.78,0,0,0,0,0,
21995,4012,2,150141,116.26|305.39|78.70,0,0,21995,0,0,
21996,4012,2,150141,81.66|305.28|77.05,0,0,0,0,0,
21997,4012,2,150142,64.39|389.17|77.96,0,0,10058,0,0,
21998,4012,2,150142,121.58|357.34|77.69,0,0,0,0,0,
21999,4012,2,150141,48.73|358.38|81.97,0,0,0,0,0,
22000,4012,2,150142,38.51|369.46|83.07,0,0,0,0,0,
22001,4012,2,150141,78.56|324.09|77.46,0,0,0,0,0,
22002,4012,2,150142,106.71|331.66|78.18,0,0,0,0,0,
22003,4012,2,150142,34.15|338.23|78.72,0,0,10057,0,0,
22004,4012,2,150142,61.63|332.77|78.50,0,0,0,0,0,
22005,4012,2,150142,38.47|304.76|78.55,0,0,0,0,0,
22006,4012,2,150142,123.83|385.68|77.91,0,0,0,0,0,
22007,4012,2,150142,135.38|369.67|78.80,0,0,0,0,0,
22009,4012,2,150141,136.87|328.69|79.60,0,0,0,0,0,
22011,4012,2,150145,189.52|140.64|99.45,0,0,10074,0,0,
22012,4012,2,150145,243.38|158.94|98.08,0,0,0,0,0,
22013,4012,2,150144,245.66|146.88|98.59,0,0,0,0,0,
22014,4012,2,150147,419.41|164.47|167.42,0.49,0,10053,0,0,
22015,4012,2,150147,379.33|163.08|167.42,1.54,0,22017,0,0,
22016,4012,2,150147,380.45|173.88|167.42,1.8,0,22017,0,0,
22017,4012,2,150147,386.82|167.61|167.42,1.12,0,22017,0,0,
22018,4012,2,150147,421.65|145.45|167.42,3.93,0,0,0,0,
22020,4012,2,150147,410.68|198.30|167.42,4.66,0,22031,0,0,
22021,4012,2,150147,388.53|198.57|167.42,1.12,0,22033,0,0,
22023,4012,2,150147,379.86|144.67|167.42,1.19,0,0,0,0,
22024,4012,2,150147,410.43|116.67|167.42,0,0,22032,0,0,
22026,4012,2,150147,390.83|118.19|167.42,0,0,22034,0,0,
22027,4012,2,150145,416.61|262.72|147.47,0,0,10083,0,0,
22028,4012,2,150145,383.18|262.15|147.47,0,0,22028,0,0,
22029,4012,2,150144,375.37|332.02|138.47,0,0,22029,0,0,
22030,4012,2,150144,421.90|332.69|138.60,0,0,22030,0,0,
22031,4012,2,150144,420.12|191.35|167.42,4.68,0,22031,0,0,
22032,4012,2,150144,418.71|109.83|167.42,0,0,22032,0,0,
22033,4012,2,150144,379.95|190.88|167.42,1.62,0,22033,0,0,
22034,4012,2,150144,380.37|108.18|167.42,0,0,22034,0,0,
22035,4012,2,150144,377.08|350.49|138.55,0,0,22035,0,0,
22036,4012,2,150144,423.10|349.92|138.82,0,0,22036,0,0,
22037,4012,2,150147,216.65|412.44|126.76,0.54,0,0,0,0,
22038,4012,2,150147,210.48|421.14|126.36,1.15,0,0,0,0,
22039,4012,2,150142,301.41|412.28|123.33,3.61,0,0,0,0,
22040,4012,2,150141,309.70|401.40|124.03,4.71,0,0,0,0,
22041,4012,2,150141,263.27|342.53|114.83,0,0,0,0,0,
22042,4012,2,150144,202.25|297.56|113.54,0,0,0,0,0,
22043,4012,2,150144,222.19|285.47|114.34,0,0,0,0,0,
