TID,WorldTID,Name,Pos,Min,Max,Volume,
1645,1121,Amb_Fire_Bonfire_01.ogg,217.26|147.01|3.32,2,10,1,
1646,1121,Amb_Fire_Bonfire_01.ogg,225.22|149.67|3.32,2,10,1,
1647,1121,Amb_Fire_Bonfire_01.ogg,245.46|136.49|-0.13,2,10,1,
1648,1121,Amb_Fire_Bonfire_01.ogg,254.11|136.92|-0.64,2,10,1,
1649,1121,Amb_Fire_Bonfire_01.ogg,286.03|140.31|4.17,2,10,1,
1650,1121,Amb_Fire_Bonfire_01.ogg,293.90|136.05|3.81,2,10,1,
1651,1121,Amb_Fire_Bonfire_01.ogg,239.12|381.80|5.18,2,10,1,
1652,1121,Amb_Fire_Bonfire_01.ogg,231.68|384.61|4.94,2,10,1,
1653,1121,Amb_Fire_Bonfire_01.ogg,254.31|382.31|3.62,2,10,1,
1654,1121,Amb_Fire_Bonfire_01.ogg,265.70|379.94|3.51,2,10,1,
1655,1121,Amb_Fire_Bonfire_01.ogg,285.65|373.50|7.36,2,10,1,
1656,1121,Amb_Fire_Bonfire_01.ogg,292.20|373.86|7.62,2,10,1,
1657,1122,Amb_Fire_Bonfire_01.ogg,217.26|147.01|3.32,2,10,1,
1658,1122,Amb_Fire_Bonfire_01.ogg,225.22|149.67|3.32,2,10,1,
1659,1122,Amb_Fire_Bonfire_01.ogg,245.46|136.49|-0.13,2,10,1,
1660,1122,Amb_Fire_Bonfire_01.ogg,254.11|136.92|-0.64,2,10,1,
1661,1122,Amb_Fire_Bonfire_01.ogg,286.03|140.31|4.17,2,10,1,
1662,1122,Amb_Fire_Bonfire_01.ogg,293.90|136.05|3.81,2,10,1,
1663,1122,Amb_Fire_Bonfire_01.ogg,239.12|381.80|5.18,2,10,1,
1664,1122,Amb_Fire_Bonfire_01.ogg,231.68|384.61|4.94,2,10,1,
1665,1122,Amb_Fire_Bonfire_01.ogg,254.31|382.31|3.62,2,10,1,
1666,1122,Amb_Fire_Bonfire_01.ogg,265.70|379.94|3.51,2,10,1,
1667,1122,Amb_Fire_Bonfire_01.ogg,285.65|373.50|7.36,2,10,1,
1668,1122,Amb_Fire_Bonfire_01.ogg,292.20|373.86|7.62,2,10,1,
1669,1123,Amb_Fire_Bonfire_01.ogg,217.26|147.01|3.32,2,10,1,
1670,1123,Amb_Fire_Bonfire_01.ogg,225.22|149.67|3.32,2,10,1,
1671,1123,Amb_Fire_Bonfire_01.ogg,245.46|136.49|-0.13,2,10,1,
1672,1123,Amb_Fire_Bonfire_01.ogg,254.11|136.92|-0.64,2,10,1,
1673,1123,Amb_Fire_Bonfire_01.ogg,286.03|140.31|4.17,2,10,1,
1674,1123,Amb_Fire_Bonfire_01.ogg,293.90|136.05|3.81,2,10,1,
1675,1123,Amb_Fire_Bonfire_01.ogg,239.12|381.80|5.18,2,10,1,
1676,1123,Amb_Fire_Bonfire_01.ogg,231.68|384.61|4.94,2,10,1,
1677,1123,Amb_Fire_Bonfire_01.ogg,254.31|382.31|3.62,2,10,1,
1678,1123,Amb_Fire_Bonfire_01.ogg,265.70|379.94|3.51,2,10,1,
1679,1123,Amb_Fire_Bonfire_01.ogg,285.65|373.50|7.36,2,10,1,
1680,1123,Amb_Fire_Bonfire_01.ogg,292.20|373.86|7.62,2,10,1,
1681,1124,Amb_Fire_Bonfire_01.ogg,217.26|147.01|3.32,2,10,1,
1682,1124,Amb_Fire_Bonfire_01.ogg,225.22|149.67|3.32,2,10,1,
1683,1124,Amb_Fire_Bonfire_01.ogg,245.46|136.49|-0.13,2,10,1,
1684,1124,Amb_Fire_Bonfire_01.ogg,254.11|136.92|-0.64,2,10,1,
1685,1124,Amb_Fire_Bonfire_01.ogg,286.03|140.31|4.17,2,10,1,
1686,1124,Amb_Fire_Bonfire_01.ogg,293.90|136.05|3.81,2,10,1,
1687,1124,Amb_Fire_Bonfire_01.ogg,239.12|381.80|5.18,2,10,1,
1688,1124,Amb_Fire_Bonfire_01.ogg,231.68|384.61|4.94,2,10,1,
1689,1124,Amb_Fire_Bonfire_01.ogg,254.31|382.31|3.62,2,10,1,
1690,1124,Amb_Fire_Bonfire_01.ogg,265.70|379.94|3.51,2,10,1,
1691,1124,Amb_Fire_Bonfire_01.ogg,285.65|373.50|7.36,2,10,1,
1692,1124,Amb_Fire_Bonfire_01.ogg,292.20|373.86|7.62,2,10,1,
1693,1125,Amb_Fire_Bonfire_01.ogg,217.26|147.01|3.32,2,10,1,
1694,1125,Amb_Fire_Bonfire_01.ogg,225.22|149.67|3.32,2,10,1,
1695,1125,Amb_Fire_Bonfire_01.ogg,245.46|136.49|-0.13,2,10,1,
1696,1125,Amb_Fire_Bonfire_01.ogg,254.11|136.92|-0.64,2,10,1,
1697,1125,Amb_Fire_Bonfire_01.ogg,286.03|140.31|4.17,2,10,1,
1698,1125,Amb_Fire_Bonfire_01.ogg,293.90|136.05|3.81,2,10,1,
1699,1125,Amb_Fire_Bonfire_01.ogg,239.12|381.80|5.18,2,10,1,
1700,1125,Amb_Fire_Bonfire_01.ogg,231.68|384.61|4.94,2,10,1,
1701,1125,Amb_Fire_Bonfire_01.ogg,254.31|382.31|3.62,2,10,1,
1702,1125,Amb_Fire_Bonfire_01.ogg,265.70|379.94|3.51,2,10,1,
1703,1125,Amb_Fire_Bonfire_01.ogg,285.65|373.50|7.36,2,10,1,
1704,1125,Amb_Fire_Bonfire_01.ogg,292.20|373.86|7.62,2,10,1,
1705,1111,Amb_Fire_Large_01.ogg,223.97|166.83|25.78,14,28,1,
1706,1111,Amb_Fire_Large_01.ogg,223.51|206.97|23.25,16,32,1,
1707,1111,Amb_Fire_Large_01.ogg,249.27|204.49|23.99,10,20,1,
1708,1111,Amb_Fire_Large_01.ogg,266.30|183.82|25.96,16,32,1,
1709,1111,Amb_Fire_Large_01.ogg,291.26|168.14|25.96,16,32,1,
1710,1111,Amb_Fire_Large_01.ogg,237.77|245.22|25.96,14,28,1,
1711,1111,Amb_Fire_Large_01.ogg,203.95|228.41|24.13,8,16,1,
1712,1111,Amb_Fire_Large_01.ogg,271.72|241.24|23.72,16,32,1,
1713,1111,Amb_Fire_Large_01.ogg,300.86|231.22|25.96,16,32,1,
1714,1111,Amb_Fire_Large_01.ogg,304.62|277.95|26.02,20,40,1,
1715,1111,Amb_Fire_Large_01.ogg,272.64|268.17|25.96,14,28,1,
1716,1111,Amb_Fire_Large_01.ogg,287.73|306.36|25.96,16,32,1,
1717,1111,Amb_Fire_Large_01.ogg,284.92|337.43|25.48,14,28,1,
1718,1111,Amb_Fire_Large_01.ogg,244.68|268.96|25.96,14,28,1,
1719,1111,Amb_Fire_Large_01.ogg,210.22|271.56|25.96,16,32,1,
1720,1111,Amb_Fire_Large_01.ogg,220.28|330.58|25.94,20,40,1,
1721,1111,Amb_Fire_Large_01.ogg,249.75|331.24|27.22,10,20,1,
1722,1111,Amb_Fire_Large_01.ogg,277.49|120.28|1.00,20,40,1,
1723,1111,Amb_Fire_Large_01.ogg,231.83|118.86|1.00,20,40,1,
1724,1111,Amb_Fire_Large_01.ogg,231.47|403.32|1.00,20,40,1,
1725,1111,Amb_Fire_Large_01.ogg,274.15|402.77|1.00,20,40,1,
1726,1111,Amb_Fire_Large_01.ogg,246.22|180.15|25.78,10,20,1,
1727,1111,Amb_Fire_Large_01.ogg,212.01|294.29|22.17,10,20,1,
1728,1111,Amb_Fire_Large_01.ogg,249.37|312.36|26.71,10,20,1,
1729,1111,Amb_Fire_Large_01.ogg,261.92|322.86|25.96,8,16,1,
1730,1111,Amb_Fire_Large_01.ogg,206.65|243.02|25.83,12,24,1,
1731,1111,Amb_Fire_Large_01.ogg,264.58|305.85|25.97,8,16,1,
1732,1111,Amb_Fire_Large_01.ogg,262.66|223.68|26.59,8,16,1,
1733,1111,Amb_Fire_Large_01.ogg,295.89|194.06|25.96,12,24,1,
1734,1111,Amb_Fire_Large_01.ogg,247.34|227.83|25.55,8,16,1,
1735,1111,Amb_Fire_Large_01.ogg,249.07|285.54|25.95,8,16,1,
1736,1111,Amb_Fire_Large_01.ogg,264.89|286.27|26.08,8,16,1,
1737,1112,Amb_Fire_Large_01.ogg,223.97|166.83|25.78,14,28,1,
1738,1112,Amb_Fire_Large_01.ogg,223.51|206.97|23.25,16,32,1,
1739,1112,Amb_Fire_Large_01.ogg,249.27|204.49|23.99,10,20,1,
1740,1112,Amb_Fire_Large_01.ogg,266.30|183.82|25.96,16,32,1,
1741,1112,Amb_Fire_Large_01.ogg,291.26|168.14|25.96,16,32,1,
1742,1112,Amb_Fire_Large_01.ogg,237.77|245.22|25.96,14,28,1,
1743,1112,Amb_Fire_Large_01.ogg,203.95|228.41|24.13,8,16,1,
1744,1112,Amb_Fire_Large_01.ogg,271.72|241.24|23.72,16,32,1,
1745,1112,Amb_Fire_Large_01.ogg,300.86|231.22|25.96,16,32,1,
1746,1112,Amb_Fire_Large_01.ogg,304.62|277.95|26.02,20,40,1,
1747,1112,Amb_Fire_Large_01.ogg,272.64|268.17|25.96,14,28,1,
1748,1112,Amb_Fire_Large_01.ogg,287.73|306.36|25.96,16,32,1,
1749,1112,Amb_Fire_Large_01.ogg,284.92|337.43|25.48,14,28,1,
1750,1112,Amb_Fire_Large_01.ogg,244.68|268.96|25.96,14,28,1,
1751,1112,Amb_Fire_Large_01.ogg,210.22|271.56|25.96,16,32,1,
1752,1112,Amb_Fire_Large_01.ogg,220.28|330.58|25.94,20,40,1,
1753,1112,Amb_Fire_Large_01.ogg,249.75|331.24|27.22,10,20,1,
1754,1112,Amb_Fire_Large_01.ogg,277.49|120.28|1.00,20,40,1,
1755,1112,Amb_Fire_Large_01.ogg,231.83|118.86|1.00,20,40,1,
1756,1112,Amb_Fire_Large_01.ogg,231.47|403.32|1.00,20,40,1,
1757,1112,Amb_Fire_Large_01.ogg,274.15|402.77|1.00,20,40,1,
1758,1112,Amb_Fire_Large_01.ogg,246.22|180.15|25.78,10,20,1,
1759,1112,Amb_Fire_Large_01.ogg,212.01|294.29|22.17,10,20,1,
1760,1112,Amb_Fire_Large_01.ogg,249.37|312.36|26.71,10,20,1,
1761,1112,Amb_Fire_Large_01.ogg,261.92|322.86|25.96,8,16,1,
1762,1112,Amb_Fire_Large_01.ogg,206.65|243.02|25.83,12,24,1,
1763,1112,Amb_Fire_Large_01.ogg,264.58|305.85|25.97,8,16,1,
1764,1112,Amb_Fire_Large_01.ogg,262.66|223.68|26.59,8,16,1,
1765,1112,Amb_Fire_Large_01.ogg,295.89|194.06|25.96,12,24,1,
1766,1112,Amb_Fire_Large_01.ogg,247.34|227.83|25.55,8,16,1,
1767,1112,Amb_Fire_Large_01.ogg,249.07|285.54|25.95,8,16,1,
1768,1112,Amb_Fire_Large_01.ogg,264.89|286.27|26.08,8,16,1,
1769,1113,Amb_Fire_Large_01.ogg,223.97|166.83|25.78,14,28,1,
1770,1113,Amb_Fire_Large_01.ogg,223.51|206.97|23.25,16,32,1,
1771,1113,Amb_Fire_Large_01.ogg,249.27|204.49|23.99,10,20,1,
1772,1113,Amb_Fire_Large_01.ogg,266.30|183.82|25.96,16,32,1,
1773,1113,Amb_Fire_Large_01.ogg,291.26|168.14|25.96,16,32,1,
1774,1113,Amb_Fire_Large_01.ogg,237.77|245.22|25.96,14,28,1,
1775,1113,Amb_Fire_Large_01.ogg,203.95|228.41|24.13,8,16,1,
1776,1113,Amb_Fire_Large_01.ogg,271.72|241.24|23.72,16,32,1,
1777,1113,Amb_Fire_Large_01.ogg,300.86|231.22|25.96,16,32,1,
1778,1113,Amb_Fire_Large_01.ogg,304.62|277.95|26.02,20,40,1,
1779,1113,Amb_Fire_Large_01.ogg,272.64|268.17|25.96,14,28,1,
1780,1113,Amb_Fire_Large_01.ogg,287.73|306.36|25.96,16,32,1,
1781,1113,Amb_Fire_Large_01.ogg,284.92|337.43|25.48,14,28,1,
1782,1113,Amb_Fire_Large_01.ogg,244.68|268.96|25.96,14,28,1,
1783,1113,Amb_Fire_Large_01.ogg,210.22|271.56|25.96,16,32,1,
1784,1113,Amb_Fire_Large_01.ogg,220.28|330.58|25.94,20,40,1,
1785,1113,Amb_Fire_Large_01.ogg,249.75|331.24|27.22,10,20,1,
1786,1113,Amb_Fire_Large_01.ogg,277.49|120.28|1.00,20,40,1,
1787,1113,Amb_Fire_Large_01.ogg,231.83|118.86|1.00,20,40,1,
1788,1113,Amb_Fire_Large_01.ogg,231.47|403.32|1.00,20,40,1,
1789,1113,Amb_Fire_Large_01.ogg,274.15|402.77|1.00,20,40,1,
1790,1113,Amb_Fire_Large_01.ogg,246.22|180.15|25.78,10,20,1,
1791,1113,Amb_Fire_Large_01.ogg,212.01|294.29|22.17,10,20,1,
1792,1113,Amb_Fire_Large_01.ogg,249.37|312.36|26.71,10,20,1,
1793,1113,Amb_Fire_Large_01.ogg,261.92|322.86|25.96,8,16,1,
1794,1113,Amb_Fire_Large_01.ogg,206.65|243.02|25.83,12,24,1,
1795,1113,Amb_Fire_Large_01.ogg,264.58|305.85|25.97,8,16,1,
1796,1113,Amb_Fire_Large_01.ogg,262.66|223.68|26.59,8,16,1,
1797,1113,Amb_Fire_Large_01.ogg,295.89|194.06|25.96,12,24,1,
1798,1113,Amb_Fire_Large_01.ogg,247.34|227.83|25.55,8,16,1,
1799,1113,Amb_Fire_Large_01.ogg,249.07|285.54|25.95,8,16,1,
1800,1113,Amb_Fire_Large_01.ogg,264.89|286.27|26.08,8,16,1,
1801,1114,Amb_Fire_Large_01.ogg,223.97|166.83|25.78,14,28,1,
1802,1114,Amb_Fire_Large_01.ogg,223.51|206.97|23.25,16,32,1,
1803,1114,Amb_Fire_Large_01.ogg,249.27|204.49|23.99,10,20,1,
1804,1114,Amb_Fire_Large_01.ogg,266.30|183.82|25.96,16,32,1,
1805,1114,Amb_Fire_Large_01.ogg,291.26|168.14|25.96,16,32,1,
1806,1114,Amb_Fire_Large_01.ogg,237.77|245.22|25.96,14,28,1,
1807,1114,Amb_Fire_Large_01.ogg,203.95|228.41|24.13,8,16,1,
1808,1114,Amb_Fire_Large_01.ogg,271.72|241.24|23.72,16,32,1,
1809,1114,Amb_Fire_Large_01.ogg,300.86|231.22|25.96,16,32,1,
1810,1114,Amb_Fire_Large_01.ogg,304.62|277.95|26.02,20,40,1,
1811,1114,Amb_Fire_Large_01.ogg,272.64|268.17|25.96,14,28,1,
1812,1114,Amb_Fire_Large_01.ogg,287.73|306.36|25.96,16,32,1,
1813,1114,Amb_Fire_Large_01.ogg,284.92|337.43|25.48,14,28,1,
1814,1114,Amb_Fire_Large_01.ogg,244.68|268.96|25.96,14,28,1,
1815,1114,Amb_Fire_Large_01.ogg,210.22|271.56|25.96,16,32,1,
1816,1114,Amb_Fire_Large_01.ogg,220.28|330.58|25.94,20,40,1,
1817,1114,Amb_Fire_Large_01.ogg,249.75|331.24|27.22,10,20,1,
1818,1114,Amb_Fire_Large_01.ogg,277.49|120.28|1.00,20,40,1,
1819,1114,Amb_Fire_Large_01.ogg,231.83|118.86|1.00,20,40,1,
1820,1114,Amb_Fire_Large_01.ogg,231.47|403.32|1.00,20,40,1,
1821,1114,Amb_Fire_Large_01.ogg,274.15|402.77|1.00,20,40,1,
1822,1114,Amb_Fire_Large_01.ogg,246.22|180.15|25.78,10,20,1,
1823,1114,Amb_Fire_Large_01.ogg,212.01|294.29|22.17,10,20,1,
1824,1114,Amb_Fire_Large_01.ogg,249.37|312.36|26.71,10,20,1,
1825,1114,Amb_Fire_Large_01.ogg,261.92|322.86|25.96,8,16,1,
1826,1114,Amb_Fire_Large_01.ogg,206.65|243.02|25.83,12,24,1,
1827,1114,Amb_Fire_Large_01.ogg,264.58|305.85|25.97,8,16,1,
1828,1114,Amb_Fire_Large_01.ogg,262.66|223.68|26.59,8,16,1,
1829,1114,Amb_Fire_Large_01.ogg,295.89|194.06|25.96,12,24,1,
1830,1114,Amb_Fire_Large_01.ogg,247.34|227.83|25.55,8,16,1,
1831,1114,Amb_Fire_Large_01.ogg,249.07|285.54|25.95,8,16,1,
1832,1114,Amb_Fire_Large_01.ogg,264.89|286.27|26.08,8,16,1,
1833,1115,Amb_Fire_Large_01.ogg,223.97|166.83|25.78,14,28,1,
1834,1115,Amb_Fire_Large_01.ogg,223.51|206.97|23.25,16,32,1,
1835,1115,Amb_Fire_Large_01.ogg,249.27|204.49|23.99,10,20,1,
1836,1115,Amb_Fire_Large_01.ogg,266.30|183.82|25.96,16,32,1,
1837,1115,Amb_Fire_Large_01.ogg,291.26|168.14|25.96,16,32,1,
1838,1115,Amb_Fire_Large_01.ogg,237.77|245.22|25.96,14,28,1,
1839,1115,Amb_Fire_Large_01.ogg,203.95|228.41|24.13,8,16,1,
1840,1115,Amb_Fire_Large_01.ogg,271.72|241.24|23.72,16,32,1,
1841,1115,Amb_Fire_Large_01.ogg,300.86|231.22|25.96,16,32,1,
1842,1115,Amb_Fire_Large_01.ogg,304.62|277.95|26.02,20,40,1,
1843,1115,Amb_Fire_Large_01.ogg,272.64|268.17|25.96,14,28,1,
1844,1115,Amb_Fire_Large_01.ogg,287.73|306.36|25.96,16,32,1,
1845,1115,Amb_Fire_Large_01.ogg,284.92|337.43|25.48,14,28,1,
1846,1115,Amb_Fire_Large_01.ogg,244.68|268.96|25.96,14,28,1,
1847,1115,Amb_Fire_Large_01.ogg,210.22|271.56|25.96,16,32,1,
1848,1115,Amb_Fire_Large_01.ogg,220.28|330.58|25.94,20,40,1,
1849,1115,Amb_Fire_Large_01.ogg,249.75|331.24|27.22,10,20,1,
1850,1115,Amb_Fire_Large_01.ogg,277.49|120.28|1.00,20,40,1,
1851,1115,Amb_Fire_Large_01.ogg,231.83|118.86|1.00,20,40,1,
1852,1115,Amb_Fire_Large_01.ogg,231.47|403.32|1.00,20,40,1,
1853,1115,Amb_Fire_Large_01.ogg,274.15|402.77|1.00,20,40,1,
1854,1115,Amb_Fire_Large_01.ogg,246.22|180.15|25.78,10,20,1,
1855,1115,Amb_Fire_Large_01.ogg,212.01|294.29|22.17,10,20,1,
1856,1115,Amb_Fire_Large_01.ogg,249.37|312.36|26.71,10,20,1,
1857,1115,Amb_Fire_Large_01.ogg,261.92|322.86|25.96,8,16,1,
1858,1115,Amb_Fire_Large_01.ogg,206.65|243.02|25.83,12,24,1,
1859,1115,Amb_Fire_Large_01.ogg,264.58|305.85|25.97,8,16,1,
1860,1115,Amb_Fire_Large_01.ogg,262.66|223.68|26.59,8,16,1,
1861,1115,Amb_Fire_Large_01.ogg,295.89|194.06|25.96,12,24,1,
1862,1115,Amb_Fire_Large_01.ogg,247.34|227.83|25.55,8,16,1,
1863,1115,Amb_Fire_Large_01.ogg,249.07|285.54|25.95,8,16,1,
1864,1115,Amb_Fire_Large_01.ogg,264.89|286.27|26.08,8,16,1,
1865,1009,Amb_Water_L_Cascade_01.ogg,57.82|408.48|66.81,25,45,1,
1866,1009,Amb_Water_L_Cascade_01.ogg,452.73|112.98|66.95,25,45,1,
1867,2000,Amb_Water_L_Cascade_01.ogg,1111.25|5524.45|70.00,100,150,1,
1868,2000,Amb_Water_Waterfall_01.ogg,1486.80|5414.26|60.00,30,60,1,
1869,2000,Amb_Water_Waterfall_01.ogg,1385.94|5391.61|60.00,40,60,1,
1870,2000,Amb_Water_Waterfall_01.ogg,1278.53|5390.88|60.00,30,60,1,
1871,2000,Amb_Fire_Large_01.ogg,1711.48|5264.93|64.67,3,6,1,
1872,2000,Amb_Water_L_Cascade_01.ogg,1549.22|4739.46|64.27,80,120,1,
1873,2000,Amb_Water_L_Cascade_01.ogg,1640.56|5136.35|60.37,100,130,1,
1874,2000,Amb_Water_Waterfall_01.ogg,1659.67|4846.06|62.18,40,80,1,
1875,2000,Amb_Water_Waterfall_01.ogg,1577.61|4746.15|62.18,40,80,1,
1876,2000,Amb_Water_Waterfall_01.ogg,1650.27|4933.04|62.18,40,80,1,
1877,2000,Amb_Water_Waterfall_01.ogg,1664.87|5006.59|62.18,40,80,1,
1878,2000,Amb_Water_Waterfall_01.ogg,1687.44|5071.48|62.18,40,80,1,
1879,2000,Amb_Water_Waterfall_01.ogg,1692.48|5170.37|62.18,40,80,1,
1880,2000,Amb_Water_Waterfall_01.ogg,1676.78|5239.01|62.18,40,80,1,
1881,2000,Amb_Water_Waterfall_01.ogg,1792.37|5276.64|62.18,40,80,1,
1882,2000,Amb_Water_Waterfall_01.ogg,1817.06|5426.41|62.18,50,80,1,
1883,2000,Amb_Water_Waterfall_01.ogg,1703.80|5507.57|62.18,50,80,1,
1884,2000,Amb_Water_Waterfall_01.ogg,1594.07|5488.84|62.18,40,80,1,
1885,2000,AMB_Silent_Lake_01.ogg,1989.54|5084.37|143.22,20,30,1,
1886,2000,Amb_Scare_Male_01.ogg,1203.78|4514.07|70.59,40,80,1,
1887,2000,AMB_Silent_Lake_01.ogg,1443.27|4480.21|54.52,40,80,1,
1888,2000,AMB_Silent_Lake_01.ogg,1421.11|4556.46|54.52,40,80,1,
1889,2000,AMB_Silent_Lake_01.ogg,1383.50|4296.03|59.39,40,80,1,
1890,2000,Amb_Scare_Male_01.ogg,1409.43|4195.74|71.85,30,50,1,
1891,2000,Amb_Scare_Male_01.ogg,1340.80|4163.38|71.85,30,50,1,
1892,2000,Amb_Fire_Large_01.ogg,4477.24|8403.22|34.56,15,30,1,
1893,2000,Animal_Wolf_01.ogg,1422.37|5088.76|97.84,20,40,1,
1894,2000,Animal_Wolf_04.ogg,1380.77|5043.63|98.13,20,40,1,
1895,2000,Animal_Wolf_02.ogg,1327.63|5045.97|107.82,20,40,1,
1896,2000,Animal_Wolf_04.ogg,1340.70|5102.90|98.13,30,50,1,
1897,2000,Animal_Wolf_04.ogg,1406.59|4987.97|55.83,30,50,1,
1898,2000,Animal_Wolf_04.ogg,1461.71|5039.31|98.13,30,60,1,
1899,2000,Amb_Scare_Male_03.ogg,1398.12|4857.19|31.38,80,130,1,
1900,2000,Animal_Owl_01.ogg,1217.88|5052.70|61.38,30,60,1,
1901,2000,Animal_Owl_01.ogg,1156.53|5101.05|61.38,30,40,1,
1902,2000,Amb_Scare_Male_02.ogg,1180.05|4172.80|112.91,30,60,1,
1903,2000,Amb_Scare_Male_03.ogg,1563.50|3561.01|157.69,20,30,1,
1904,2000,Amb_Scare_Male_03.ogg,1675.42|3282.84|134.32,30,50,1,
1905,2000,Amb_Lava_02.ogg,1656.57|3237.87|128.73,30,60,1,
1906,2000,Amb_Lava_02.ogg,1618.63|3289.64|128.73,30,60,1,
1907,2000,Amb_Lava_02.ogg,1714.23|3294.08|128.73,30,60,1,
1908,2000,Amb_Scare_Male_03.ogg,1995.85|3248.16|157.69,20,30,1,
1909,2000,Amb_Scare_Male_03.ogg,1923.25|3125.81|157.69,20,30,1,
1910,2000,AMB_Silent_Lake_01.ogg,1394.03|5279.13|68.82,30,50,1,
1911,2000,AMB_Silent_Lake_01.ogg,1434.34|5230.25|52.07,30,50,1,
1912,2000,AMB_Silent_Lake_01.ogg,1397.85|5173.49|52.07,30,50,1,
1913,2000,Amb_Water_Cascade_01.ogg,7050.90|7778.46|87.12,30,50,1,
1914,2000,AMB_Silent_Lake_01.ogg,7041.89|8410.16|130.88,30,40,1,
1915,2000,AMB_Silent_Lake_01.ogg,6829.38|8545.61|92.62,30,60,1,
1916,2000,Amb_Scare_Male_02.ogg,6877.17|8153.19|136.78,20,30,1,
1917,2000,Amb_Water_L_Cascade_01.ogg,7619.84|8410.56|172.21,60,80,1,
1918,2000,Amb_Water_L_Cascade_01.ogg,7582.76|8452.02|172.21,60,80,1,
1919,2000,Amb_Water_L_Cascade_01.ogg,7554.85|8446.15|172.21,60,80,1,
1920,2000,Amb_Water_L_Cascade_01.ogg,7440.23|8379.05|134.58,40,60,1,
1921,2000,Amb_Water_Waterfall_01.ogg,7479.68|8174.12|107.21,37.5,75,1,
1922,2000,AMB_Silent_Lake_01.ogg,7413.19|7759.88|73.44,20,30,1,
1923,2000,AMB_Silent_Lake_01.ogg,7461.18|7756.91|73.44,20,30,1,
1924,2000,AMB_Silent_Lake_01.ogg,7449.51|7391.18|79.09,30,50,1,
1925,2000,AMB_Silent_Lake_01.ogg,7423.59|7424.39|79.09,30,50,1,
1926,2000,AMB_Silent_Lake_01.ogg,7585.28|7850.46|101.55,30,40,1,
1927,2000,Amb_Water_Waterfall_01.ogg,7560.13|8054.88|99.62,40,60,1,
1928,2000,Animal_Owl_01.ogg,7420.81|8092.70|121.43,30,50,1,
1929,2000,Animal_Crow_01.ogg,7345.01|8046.43|109.56,30,40,1,
1930,2000,Animal_Crow_01.ogg,1210.65|4887.50|74.18,30,40,1,
1931,2000,Animal_Crow_02.ogg,1214.78|4962.11|76.70,20,40,1,
1932,2000,Animal_Crow_01.ogg,1952.74|5488.57|86.70,40,60,1,
1933,2000,Amb_Water_Waterfall_01.ogg,5504.27|7796.91|123.00,30,80,1,
1934,2000,Amb_Water_Waterfall_01.ogg,5548.00|7906.12|123.00,50,80,1,
1935,2000,Amb_Water_Waterfall_01.ogg,5598.10|7832.87|123.00,50,80,1,
1936,2000,Amb_Water_Waterfall_01.ogg,5655.31|8030.89|123.00,50,80,1,
1937,2000,Amb_Water_Waterfall_01.ogg,5576.67|8081.17|123.00,30,60,1,
1938,2000,Amb_Water_Waterfall_01.ogg,5859.91|7903.88|107.89,50,80,1,
1939,2000,Amb_Water_Waterfall_01.ogg,5926.57|7824.68|107.89,50,80,1,
1940,2000,Amb_Water_Waterfall_01.ogg,6082.29|7955.96|107.89,50,80,1,
1941,2000,Amb_Water_Waterfall_01.ogg,5669.17|7911.23|123.00,50,80,1,
1942,2000,Amb_Water_L_Cascade_01.ogg,5397.13|7895.90|122.79,60,150,1,
1943,2000,Amb_Sea_Beach_01.ogg,2086.01|5358.41|18.05,50,80,1,
1944,2000,Amb_Sea_Beach_01.ogg,2100.60|5453.18|18.05,50,80,1,
1945,2000,Amb_Sea_Beach_01.ogg,2103.47|5563.57|18.05,50,80,1,
1946,2000,Amb_Sea_Beach_02.ogg,2082.62|5206.48|27.41,150,200,1,
1947,2000,Amb_Sea_Beach_02.ogg,2154.63|5255.36|27.41,180,230,1,
1948,2000,Animal_Crow_01.ogg,1692.35|5381.79|79.83,40,60,1,
1949,2000,Animal_Owl_01.ogg,1681.49|5437.80|75.58,30,60,1,
1950,2000,Amb_Sea_Beach_02.ogg,7590.97|8411.27|166.42,80,100,1,
1951,2000,Amb_Water_L_Cascade_01.ogg,1121.84|5449.13|70.00,80,100,1,
1952,2000,Amb_Sea_Beach_02.ogg,1114.40|5478.11|65.29,80,120,1,
1953,2000,Animal_Crow_01.ogg,1373.24|5493.70|74.81,40,80,1,
1954,2000,Animal_Crow_01.ogg,1514.11|5539.28|95.57,30,80,1,
1955,2000,Animal_Crow_01.ogg,1191.88|5260.20|74.81,40,80,1,
1956,2000,Animal_Owl_01.ogg,6852.65|8486.27|114.27,20,50,1,
1957,2000,Animal_Owl_01.ogg,6840.88|8587.45|114.27,20,50,1,
1958,2000,Animal_Owl_01.ogg,6723.66|8518.99|114.27,20,50,1,
1959,2000,Animal_Crow_01.ogg,6763.74|7808.03|123.43,20,80,1,
1960,2000,Animal_Crow_01.ogg,6776.96|7987.36|123.43,20,80,1,
1961,2000,AMB_Silent_Lake_01.ogg,6757.10|9477.43|130.88,30,40,1,
1962,2000,AMB_Silent_Lake_01.ogg,7050.31|8397.50|131.88,20,40,1,
1963,2000,AMB_Silent_Lake_01.ogg,6823.51|8496.53|92.62,20,40,1,
1964,2000,Amb_Scare_Male_04.ogg,7550.28|8622.04|231.10,30,60,1,
1965,2000,Animal_Monkey_02.ogg,7335.30|8231.73|136.01,30,60,1,
1966,2000,Animal_Monkey_02.ogg,7234.48|8450.42|146.92,30,60,1,
