TID,Type,Kind,Property,SpecialValue,Race,Grade,WeaponType,ShapeID,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,HP,MP,HPR,MPR,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,DP,BP,AP,CP,IGN_AT,AS,Ws,WsAni,RS,RsAni,CS,Exp,ItemDropTID,MapDropTID,SaleTID,Motion,EventRange,Color,Width,Height,Scale,NpcBrain,RegenR,RegenTimeMin,RegenTimeMax,Greeting,Eventlist,Gossip,GreetVoice,GoodbyeVoice
5115,1,3,0,2,1,1,0,30013,  ,NPT_Title_001290,NPT_Name_001290,技术者,豪安克,1,10300,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|122|123|102,0,KHC_NPC_Male_Young_AA_02_2.ogg,
5116,1,4,0,2,1,1,0,30120,  ,NPT_Title_001291,NPT_Name_001291,物品保管所,卡诺,1,10400,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|117,0,KHC_NPC_Male_Young_AA_06_2.ogg,
5117,1,1,2,2,1,1,0,30100,  ,NPT_Title_001292,NPT_Name_001292,高级杂货商人,埃尔托,1,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,170,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,KHC_NPC_Male_Young_AA_05_4.ogg,
5118,1,7,0,0,1,1,0,30110,  ,NPT_Title_001293,NPT_Name_001293,铁匠,费尔萨,1,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|119|121|102,0,KHC_NPC_Male_Young_AA_03_2.ogg,
5119,1,1,2,2,1,1,0,30100,  ,NPT_Title_001294,NPT_Name_001294,高级杂货商人,拉斐尔,1,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,170,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,KHC_NPC_Male_Young_AA_02_2.ogg,
5120,1,1,0,2,1,1,0,30601,  ,NPT_Title_001295,NPT_Name_001295,高级武器商人,海伦娜,1,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,125,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,CHW_NPC_Female_Young_AA_02_1.ogg,
5121,1,1,1,2,1,1,0,30102,  ,NPT_Title_001296,NPT_Name_001296,高级防御区商人,库玛,1,10101,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,145,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,KHC_NPC_Male_Young_AA_05_3.ogg,
5122,1,7,0,0,1,1,0,30110,  ,NPT_Title_001297,NPT_Name_001297,铁匠,赫斯伦,1,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|119|121|102,0,KHC_NPC_Male_Young_AA_06_2.ogg,
5123,1,3,0,2,1,1,0,30013,  ,NPT_Title_001298,NPT_Name_001298,技术者,托伍,1,10300,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|122|123|102,0,KHC_NPC_Male_Young_AA_05_4.ogg,
5124,1,4,0,2,1,1,0,30120,  ,NPT_Title_001299,NPT_Name_001299,物品保管所,内尔,1,10400,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|117,0,KHC_NPC_Male_Young_AA_03_2.ogg,
5125,1,1,2,2,1,1,0,30100,  ,NPT_Title_001300,NPT_Name_001300,高级杂货商人,杰克,1,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,170,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,KHC_NPC_Male_Young_AA_02_2.ogg,
5126,1,7,0,0,1,1,0,30610,  ,NPT_Title_001301,NPT_Name_001301,铁匠,贝罗阿,1,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|119|121|102,0,CHW_NPC_Female_Young_AA_04_1.ogg,
5127,1,1,2,2,1,1,0,30600,  ,NPT_Title_001302,NPT_Name_001302,高级杂货商人,贝洛萨,1,10102,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,170,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,CHW_NPC_Female_Young_AA_05_3.ogg,
5128,1,1,0,2,1,1,0,30601,  ,NPT_Title_001303,NPT_Name_001303,高级武器商人,耐茵,1,10100,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,125,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,CHW_NPC_Female_Young_AA_06_2.ogg,
5129,1,1,1,2,1,1,0,30602,  ,NPT_Title_001304,NPT_Name_001304,高级防御区商人,纳马艾尔,1,10101,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,145,2,2,,0.5,2.1,1,0,0,10,20,0,10|105,0,CHW_NPC_Female_Young_AA_05_1.ogg,
5130,1,7,0,0,1,1,0,30110,  ,NPT_Title_001305,NPT_Name_001305,铁匠,博尔坎,1,10700,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|119|121|102,0,KHC_NPC_Male_Young_AA_05_4.ogg,
5131,1,3,0,2,1,1,0,30013,  ,NPT_Title_001306,NPT_Name_001306,技术者,普尔莱茵,1,10300,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1600,1600,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|122|123|102,0,KHC_NPC_Male_Young_AA_03_2.ogg,
5132,1,4,0,2,1,1,0,30620,  ,NPT_Title_001307,NPT_Name_001307,物品保管所,卡民,1,10400,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1000,1000,5500,5500,1000,0,0,0,0,2,2,,0.5,2.1,1,0,0,10,20,0,10|117,0,CHW_NPC_Female_Young_AA_01_1.ogg,
5141,1,13,0,2,1,1,0,106,  ,NPT_Title_001308,NPT_Name_001308,莱奥哈特要塞,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,,
5142,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001309,NPT_Name_001309,莱奥哈特要塞,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5143,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001310,NPT_Name_001310,莱奥哈特要塞,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5144,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001311,NPT_Name_001311,莱奥哈特要塞,巡逻兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5145,1,13,0,2,1,1,0,30013, 合唱团  ,NPT_Title_001312,NPT_Name_001312,莱奥哈特要塞,住民,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,22004,0,10,20,0,0,0,,
5146,1,13,0,2,1,1,0,30503, 合唱团  ,NPT_Title_001313,NPT_Name_001313,莱奥哈特要塞,住民,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,22004,0,10,20,0,0,0,,
5147,1,13,0,2,1,1,0,108,  ,NPT_Title_001314,NPT_Name_001314,戴伊安守卫军 ,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13003,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5148,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001315,NPT_Name_001315,戴伊安守卫军 ,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5149,1,13,0,2,1,1,0,106,  ,NPT_Title_001316,NPT_Name_001316,莱奥哈特伯爵,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,,
5150,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001317,NPT_Name_001317,莱奥哈特伯爵,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5152,1,13,0,2,1,1,0,106,  ,NPT_Title_001318,NPT_Name_001318,纳斯汀营地,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5153,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001319,NPT_Name_001319,纳斯汀营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5154,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001320,NPT_Name_001320,纳斯汀营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5155,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001321,NPT_Name_001321,纳斯汀营地,巡逻兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5156,1,13,0,2,1,1,0,106,  ,NPT_Title_001322,NPT_Name_001322,,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5157,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001323,NPT_Name_001323,,巡逻兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5158,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001324,NPT_Name_001324,,派遣兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5159,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001325,NPT_Name_001325,,派遣兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5160,1,13,0,2,1,1,0,106,  ,NPT_Title_001326,NPT_Name_001326,真实之光寺院,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5161,1,13,0,2,1,1,0,107,  ,NPT_Title_001327,NPT_Name_001327,真实之光寺院,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13002,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5162,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001328,NPT_Name_001328,真实之光寺院,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5163,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001329,NPT_Name_001329,真实之光寺院,巡逻兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5164,1,13,0,2,1,1,0,30013, 合唱团  ,NPT_Title_001330,NPT_Name_001330,真实之光寺院,住民,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,22004,0,10,20,0,0,0,,
5165,1,13,0,2,1,1,0,30013, 合唱团  ,NPT_Title_001331,NPT_Name_001331,真实之光寺院,住民,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,22004,0,10,20,0,0,0,,
5166,1,13,0,2,1,1,0,106,  ,NPT_Title_001332,NPT_Name_001332,莱纳的营地,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5167,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001333,NPT_Name_001333,莱纳的营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5168,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001334,NPT_Name_001334,莱纳的营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5169,1,13,0,2,1,1,0,106,  ,NPT_Title_001335,NPT_Name_001335,希望之光要塞,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13001,0,10,20,0,0,0,KHC_NPC_Male_Young_AA_04_1.ogg,
5170,1,13,0,2,1,1,0,107, 合唱团  ,NPT_Title_001336,NPT_Name_001336,希望之光要塞,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13302,0,10,20,0,0,0,,
5171,1,13,0,2,1,1,0,108, 合唱团  ,NPT_Title_001337,NPT_Name_001337,希望之光要塞,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13303,0,10,20,0,0,0,,
5172,1,13,0,2,1,1,0,106, 合唱团  ,NPT_Title_001338,NPT_Name_001338,希望之光要塞,巡逻兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,13301,0,10,20,0,0,0,,
5173,1,13,0,2,1,1,0,30013, 合唱团  ,NPT_Title_001339,NPT_Name_001339,希望之光要塞,住民,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1200,1200,7000,4200,1000,0,0,0,0,2,2,,0.5,2.3,1,22004,0,10,20,0,0,0,,
5501,2,0,0,0,0,1,0,7012,  没有外观的蓝色藤草丛,NPT_Title_001340,NPT_Name_001340,,藤蔓破坏者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5502,2,0,0,0,0,1,0,7012,  蓝色藤草丛,NPT_Title_001341,NPT_Name_001341,,骑士守护者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5503,2,0,0,0,0,1,0,5019,  蓝色藤草丛,NPT_Title_001342,NPT_Name_001342,,树木守护者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5504,2,0,0,0,0,2,0,7014,  蓝色藤草丛,NPT_Title_001343,NPT_Name_001343,蔚蓝藤蔓的守护者 ,贝勒格罗萨(精英),1,10001,52,17681,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,217494,550,0,0,2,2,,0.5,2.1,2,0,3,45,50,0,0,0,,
5511,2,0,0,0,0,1,0,7012, 没有外观的被占领的研究设施,NPT_Title_001344,NPT_Name_001344,,可疑修道士,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5512,2,0,0,0,0,1,0,7012, 没有外观的被占领的研究设施,NPT_Title_001345,NPT_Name_001345,,奇怪修道士,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5513,2,0,0,0,0,2,0,7012, 没有外观的被占领的研究设施,NPT_Title_001346,NPT_Name_001346,,日落的拉塞因(精英),1,10001,52,17681,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,217494,550,0,0,2,2,,0.5,2.1,1.4,0,3,45,50,0,0,0,,
5514,2,0,0,0,0,2,0,5020, 被占领的研究设施,NPT_Title_001347,NPT_Name_001347,粗暴的实验体 ,卡里卡斯(精英),1,10001,52,17681,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,217494,550,0,0,2,2,,0.5,2.1,2,0,3,45,50,0,0,0,,
5515,2,0,0,8,0,1,0,12026, 被占领的研究设施,NPT_Title_001348,NPT_Name_001348,,临时魔力路,1,10000,51,2107,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5521,2,0,0,0,0,1,0,7012, 没有外观的捕食者巢穴,NPT_Title_001349,NPT_Name_001349,,梦收集者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5522,2,0,0,8,0,1,0,12014, 捕食者巢穴,NPT_Title_001350,NPT_Name_001350,,梦收集者水晶球,1,10000,51,2107,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5523,2,0,0,0,0,1,0,7012, 没有外观的捕食者巢穴,NPT_Title_001351,NPT_Name_001351,,梦捕食者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5524,2,0,0,0,0,1,0,7012, 没有外观的捕食者巢穴,NPT_Title_001352,NPT_Name_001352,,虚无捕食者,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5525,2,0,0,0,0,1,0,7012, 没有外观的捕食者巢穴,NPT_Title_001353,NPT_Name_001353,,噩梦之痕,1,10000,51,8427,100,0,0,365,370,365,370,547,547,0,0,0,0,50,122,193,0,0,1000,1370,1370,7000,4000,1000,138831,50,0,0,2,2,,0.5,2.1,1.4,0,3,25,30,0,0,0,,
5526,2,0,0,0,0,2,0,7012, 没有外观的捕食者巢穴,NPT_Title_001354,NPT_Name_001354,,梦支配者雷莎勒(精英),1,10001,52,17681,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,217494,550,0,0,2,2,,0.5,2.1,2,0,3,45,50,0,0,0,,
5531,2,0,0,8,0,1,0,12042, 影子弓箭部队驻地,NPT_Title_001355,NPT_Name_001355,影箭部队 ,木栅,1,10000,52,2143,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,0,0,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5532,2,0,0,0,0,1,0,5042, 影子弓箭部队驻地,NPT_Title_001356,NPT_Name_001356,影箭部队 ,影子侦察兵,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5533,2,0,0,0,0,1,0,5039, 影子弓箭部队驻地,NPT_Title_001357,NPT_Name_001357,影箭部队 ,影子护卫兵,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5534,2,0,0,0,0,2,0,5044, 影子弓箭部队驻地,NPT_Title_001358,NPT_Name_001358,影箭部队 ,侦察队队长希洛克(精英),1,10001,53,17979,100,0,0,480,485,480,485,855,855,0,0,0,0,57,151,219,219,0,1000,1370,1370,7000,4000,1000,227007,550,0,0,2,2,,0.5,2.1,1.4,0,3,45,50,0,0,0,,
5535,2,0,0,0,0,1,0,7012, 没有外观的影子弓箭部队驻地,NPT_Title_001359,NPT_Name_001359,,可疑的谈判者,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5536,2,0,0,8,0,2,0,12042, 影子弓箭部队驻地,NPT_Title_001360,NPT_Name_001360,,巨大投石机(精英),1,10001,52,4420,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,0,0,0,0,2,2,,0.5,2.1,1,0,3,45,50,0,0,0,,
5537,2,0,0,0,0,2,0,5039, 影子弓箭部队驻地,NPT_Title_001361,NPT_Name_001361,影箭部队 ,护卫队队长卢克兰(精英),1,10001,52,17681,100,0,0,471,476,471,476,840,840,0,0,0,0,56,149,216,216,0,1000,1370,1370,7000,4000,1000,217494,550,0,0,2,2,,0.5,2.1,1,0,3,45,50,0,0,0,,
5538,2,0,0,0,0,2,0,53010,  ,NPT_Title_001362,NPT_Name_001362,影箭部队 ,副队长贝尔第伯尔尼(精英),1,10001,53,17979,100,0,0,480,485,480,485,855,855,0,0,0,0,57,151,219,219,0,1000,1370,1370,7000,4000,1000,227007,550,0,0,2,2,,0.5,2.1,1,0,3,45,50,0,0,0,,
5541,2,0,0,8,0,1,0,12014, 天蓝色的湖水,NPT_Title_001363,NPT_Name_001363,,精神控制装备,1,10000,52,2143,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,0,0,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5542,2,0,0,0,0,1,0,9006, 天蓝色的湖水,NPT_Title_001364,NPT_Name_001364,,愤怒湖水守护者,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5543,2,0,0,0,0,1,0,9007, 天蓝色的湖水,NPT_Title_001365,NPT_Name_001365,,不祥之湖猎人,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1.2,0,3,25,30,0,0,0,,
5544,2,0,0,0,0,2,0,9008, 天蓝色的湖水,NPT_Title_001366,NPT_Name_001366,湖水的守护者,克拉基奥(精英),1,10001,53,17979,100,0,0,480,485,480,485,855,855,0,0,0,0,57,151,219,219,0,1000,1370,1370,7000,4000,1000,227007,550,0,0,2,2,,0.5,2.1,2,0,3,45,50,0,0,0,,
5551,2,0,0,0,0,1,0,7012, 没有外观的疯狂斧头部队,NPT_Title_001367,NPT_Name_001367,狂乱的斧头部队 ,练习兵,1,10000,52,8572,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,144996,50,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
5552,2,0,0,8,0,1,0,12010, 疯狂的斧头部队,NPT_Title_001368,NPT_Name_001368,,粮食口袋,1,10000,52,2143,100,0,0,372,377,372,377,557,557,0,0,0,0,51,124,196,0,0,1000,1370,1370,7000,4000,1000,0,0,0,0,2,2,,0.5,2.1,1,0,3,25,30,0,0,0,,
