TID,RewardTID,Comment,BoxColor,RewardItem01,RewardItemStack01,RewardRate01,RewardItem02,RewardItemStack02,RewardRate02,RewardItem03,RewardItemStack03,RewardRate03,RewardItem04,RewardItemStack04,RewardRate04,RewardItem05,RewardItemStack05,RewardRate05,RewardItem06,RewardItemStack06,RewardRate06,RewardItem07,RewardItemStack07,RewardRate07,RewardItem08,RewardItemStack08,RewardRate08,RewardItem09,RewardItemStack09,RewardRate09,RewardItem10,RewardItemStack10,RewardRate10
15143,4081,"恶鬼峡谷 (兽族, 困难)-A 奖励",3,9070,1,8500,2411221,1,8688,2411222,1,8875,2414221,1,9063,2414222,1,9250,2417221,1,9438,2417222,1,9625,2080721,1,9813,2080722,1,10000,0,0,0
15144,4081,"恶鬼峡谷 (兽族, 困难)-B 奖励",3,9070,1,9000,2411221,1,9125,2411222,1,9250,2414221,1,9375,2414222,1,9500,2417221,1,9625,2417222,1,9750,2080721,1,9875,2080722,1,10000,0,0,0
15145,4081,"恶鬼峡谷 (兽族, 困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15210,4082,"恶鬼峡谷 (人类, 极困难)-SSS 奖励",5,40301,1,2500,1021931,1,3543,1031931,1,4586,1111931,1,5629,1121931,1,6671,1131931,1,7714,2161231,1,8757,2161232,1,9800,83011,1,10000,0,0,0
15211,4082,"恶鬼峡谷 (人类, 极困难)-SS 奖励",5,9070,1,4500,1021931,1,5272,1031931,1,6043,1111931,1,6815,1121931,1,7586,1131931,1,8357,2161231,1,9129,2161232,1,9900,82016,2,10000,0,0,0
15212,4082,"恶鬼峡谷 (人类, 极困难)-S 奖励",4,9070,1,6500,1021931,1,7000,1031931,1,7499,1111931,1,7999,1121931,1,8498,1131931,1,8998,2161231,1,9497,2161232,1,9997,82016,1,10000,0,0,0
15213,4082,"恶鬼峡谷 (人类, 极困难)-A 奖励",3,9070,1,8500,1021921,1,8715,1031921,1,8929,1111921,1,9143,1121921,1,9358,1131921,1,9572,2161221,1,9786,2161222,1,10000,0,0,0,0,0,0
15214,4082,"恶鬼峡谷 (人类, 极困难)-B 奖励",3,9070,1,9000,1021921,1,9143,1031921,1,9286,1111921,1,9429,1121921,1,9572,1131921,1,9715,2161221,1,9858,2161222,1,10000,0,0,0,0,0,0
15215,4082,"恶鬼峡谷 (人类, 极困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15240,4082,"恶鬼峡谷 (兽族, 极困难)-SSS 奖励",5,40301,1,2500,1026931,1,3543,1011931,1,4586,1041931,1,5629,1051931,1,6671,1141931,1,7714,2461231,1,8757,2461232,1,9800,83111,1,10000,0,0,0
15241,4082,"恶鬼峡谷 (兽族, 极困难)-SS 奖励",5,9070,1,4500,1026931,1,5272,1011931,1,6043,1041931,1,6815,1051931,1,7586,1141931,1,8357,2461231,1,9129,2461232,1,9900,82016,2,10000,0,0,0
15242,4082,"恶鬼峡谷 (兽族, 极困难)-S 奖励",4,9070,1,6500,1026931,1,7000,1011931,1,7499,1041931,1,7999,1051931,1,8498,1141931,1,8998,2461231,1,9497,2461232,1,9997,82016,1,10000,0,0,0
15243,4082,"恶鬼峡谷 (兽族, 极困难)-A 奖励",3,9070,1,8500,1026921,1,8715,1011921,1,8929,1041921,1,9143,1051921,1,9358,1141921,1,9572,2461221,1,9786,2461222,1,10000,0,0,0,0,0,0
15244,4082,"恶鬼峡谷 (兽族, 极困难)-B 奖励",3,9070,1,9000,1026921,1,9143,1011921,1,9286,1041921,1,9429,1051921,1,9572,1141921,1,9715,2461221,1,9858,2461222,1,10000,0,0,0,0,0,0
15245,4082,"恶鬼峡谷 (兽族, 极困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,4083,"恶鬼峡谷 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15311,4083,"恶鬼峡谷 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15312,4083,"恶鬼峡谷 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15313,4083,"恶鬼峡谷 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15314,4083,"恶鬼峡谷 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15315,4083,"恶鬼峡谷 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15340,4083,"恶鬼峡谷 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341,4083,"恶鬼峡谷 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15342,4083,"恶鬼峡谷 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15343,4083,"恶鬼峡谷 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344,4083,"恶鬼峡谷 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15345,4083,"恶鬼峡谷 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16010,4090,"黑暗要塞 (人类, 普通)-SSS 奖励",5,9070,1,4400,2151331,1,5332,2151332,1,6264,2154331,1,7195,2154332,1,8127,2157331,1,9058,2157332,1,9990,83012,1,10000,0,0,0,0,0,0
16011,4090,"黑暗要塞 (人类, 普通)-SS 奖励",5,9070,1,5900,2151331,1,6583,2151332,1,7265,2154331,1,7948,2154332,1,8630,2157331,1,9313,2157332,1,9995,82016,2,10000,0,0,0,0,0,0
16012,4090,"黑暗要塞 (人类, 普通)-S 奖励",4,9070,1,7400,2151331,1,7834,2151332,1,8267,2154331,1,8700,2154332,1,9133,2157331,1,9566,2157332,1,9999,82016,1,10000,0,0,0,0,0,0
16013,4090,"黑暗要塞 (人类, 普通)-A 奖励",3,9070,1,8900,2151321,1,9084,2151322,1,9267,2154321,1,9450,2154322,1,9634,2157321,1,9817,2157322,1,10000,0,0,0,0,0,0,0,0,0
16014,4090,"黑暗要塞 (人类, 普通)-B 奖励",3,9070,1,9200,2151321,1,9334,2151322,1,9467,2154321,1,9600,2154322,1,9734,2157321,1,9867,2157322,1,10000,0,0,0,0,0,0,0,0,0
16015,4090,"黑暗要塞 (人类, 普通)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16040,4090,"黑暗要塞 (兽族,普通)-SSS 奖励",5,9070,1,4400,2451331,1,5332,2451332,1,6264,2454331,1,7195,2454332,1,8127,2457331,1,9058,2457332,1,9990,83112,1,10000,0,0,0,0,0,0
16041,4090,"黑暗要塞 (兽族,普通)-SS 奖励",5,9070,1,5900,2451331,1,6583,2451332,1,7265,2454331,1,7948,2454332,1,8630,2457331,1,9313,2457332,1,9995,82016,2,10000,0,0,0,0,0,0
16042,4090,"黑暗要塞 (兽族,普通)-S 奖励",4,9070,1,7400,2451331,1,7834,2451332,1,8267,2454331,1,8700,2454332,1,9133,2457331,1,9566,2457332,1,9999,82016,1,10000,0,0,0,0,0,0
16043,4090,"黑暗要塞 (兽族,普通)-A 奖励",3,9070,1,8900,2451321,1,9084,2451322,1,9267,2454321,1,9450,2454322,1,9634,2457321,1,9817,2457322,1,10000,0,0,0,0,0,0,0,0,0
16044,4090,"黑暗要塞 (兽族,普通)-B 奖励",3,9070,1,9200,2451321,1,9334,2451322,1,9467,2454321,1,9600,2454322,1,9734,2457321,1,9867,2457322,1,10000,0,0,0,0,0,0,0,0,0
16045,4090,"黑暗要塞 (兽族,普通)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16110,4091,"黑暗要塞 (人类, 困难)-SSS 奖励",5,9070,1,3500,2111331,1,4426,2111332,1,5352,2114331,1,6277,2114332,1,7203,2117331,1,8129,2117332,1,9054,83012,1,9980,83013,1,10000,0,0,0
16111,4091,"黑暗要塞 (人类, 困难)-SS 奖励",5,9070,1,5500,2111331,1,6249,2111332,1,6997,2114331,1,7745,2114332,1,8494,2117331,1,9242,2117332,1,9990,82016,2,10000,0,0,0,0,0,0
16112,4091,"黑暗要塞 (人类, 困难)-S 奖励",4,9070,1,7000,2111331,1,7500,2111332,1,8000,2114331,1,8499,2114332,1,8999,2117331,1,9498,2117332,1,9998,82016,1,10000,0,0,0,0,0,0
16113,4091,"黑暗要塞 (人类, 困难)-A 奖励",3,9070,1,8500,2111321,1,8750,2111322,1,9000,2114321,1,9250,2114322,1,9500,2117321,1,9750,2117322,1,10000,0,0,0,0,0,0,0,0,0
16114,4091,"黑暗要塞 (人类, 困难)-B 奖励",3,9070,1,9000,2111321,1,9167,2111322,1,9334,2114321,1,9500,2114322,1,9667,2117321,1,9834,2117322,1,10000,0,0,0,0,0,0,0,0,0
16115,4091,"黑暗要塞 (人类, 困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16140,4091,"黑暗要塞 (兽族, 困难)-SSS 奖励",5,9070,1,3500,2411331,1,4426,2411332,1,5352,2414331,1,6277,2414332,1,7203,2417331,1,8129,2417332,1,9054,83112,1,9980,83113,1,10000,0,0,0
16141,4091,"黑暗要塞 (兽族, 困难)-SS 奖励",5,9070,1,5500,2411331,1,6249,2411332,1,6997,2414331,1,7745,2414332,1,8494,2417331,1,9242,2417332,1,9990,82016,2,10000,0,0,0,0,0,0
16142,4091,"黑暗要塞 (兽族, 困难)-S 奖励",4,9070,1,7000,2411331,1,7500,2411332,1,8000,2414331,1,8499,2414332,1,8999,2417331,1,9498,2417332,1,9998,82016,1,10000,0,0,0,0,0,0
16143,4091,"黑暗要塞 (兽族, 困难)-A 奖励",3,9070,1,8500,2411321,1,8750,2411322,1,9000,2414321,1,9250,2414322,1,9500,2417321,1,9750,2417322,1,10000,0,0,0,0,0,0,0,0,0
16144,4091,"黑暗要塞 (兽族, 困难)-B 奖励",3,9070,1,9000,2411321,1,9167,2411322,1,9334,2414321,1,9500,2414322,1,9667,2417321,1,9834,2417322,1,10000,0,0,0,0,0,0,0,0,0
16145,4091,"黑暗要塞 (兽族, 困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16210,4092,"黑暗要塞 (人类, 极困难)-SSS 奖励",5,40301,1,2500,1022031,1,3543,1032031,1,4586,1112031,1,5629,1122031,1,6671,1132031,1,7714,2161331,1,8757,2161332,1,9800,83013,1,10000,0,0,0
16211,4092,"黑暗要塞 (人类, 极困难)-SS 奖励",5,9070,1,4500,1022031,1,5272,1032031,1,6043,1112031,1,6815,1122031,1,7586,1132031,1,8357,2161331,1,9129,2161332,1,9900,82016,2,10000,0,0,0
16212,4092,"黑暗要塞 (人类, 极困难)-S 奖励",4,9070,1,6500,1022031,1,7000,1032031,1,7499,1112031,1,7999,1122031,1,8498,1132031,1,8998,2161331,1,9497,2161332,1,9997,82016,1,10000,0,0,0
16213,4092,"黑暗要塞 (人类, 极困难)-A 奖励",3,9070,1,8500,1022021,1,8715,1032021,1,8929,1112021,1,9143,1122021,1,9358,1132021,1,9572,2161321,1,9786,2161322,1,10000,0,0,0,0,0,0
16214,4092,"黑暗要塞 (人类, 极困难)-B 奖励",3,9070,1,9000,1022021,1,9143,1032021,1,9286,1112021,1,9429,1122021,1,9572,1132021,1,9715,2161321,1,9858,2161322,1,10000,0,0,0,0,0,0
16215,4092,"黑暗要塞 (人类, 极困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16240,4092,"黑暗要塞 (兽族, 极困难)-SSS 奖励",5,40301,1,2500,1027031,1,3543,1012031,1,4586,1042031,1,5629,1052031,1,6671,1142031,1,7714,2461331,1,8757,2461332,1,9800,83113,1,10000,0,0,0
16241,4092,"黑暗要塞 (兽族, 极困难)-SS 奖励",5,9070,1,4500,1027031,1,5272,1012031,1,6043,1042031,1,6815,1052031,1,7586,1142031,1,8357,2461331,1,9129,2461332,1,9900,82016,2,10000,0,0,0
16242,4092,"黑暗要塞 (兽族, 极困难)-S 奖励",4,9070,1,6500,1027031,1,7000,1012031,1,7499,1042031,1,7999,1052031,1,8498,1142031,1,8998,2461331,1,9497,2461332,1,9997,82016,1,10000,0,0,0
16243,4092,"黑暗要塞 (兽族, 极困难)-A 奖励",3,9070,1,8500,1027021,1,8715,1012021,1,8929,1042021,1,9143,1052021,1,9358,1142021,1,9572,2461321,1,9786,2461322,1,10000,0,0,0,0,0,0
16244,4092,"黑暗要塞 (兽族, 极困难)-B 奖励",3,9070,1,9000,1027021,1,9143,1012021,1,9286,1042021,1,9429,1052021,1,9572,1142021,1,9715,2461321,1,9858,2461322,1,10000,0,0,0,0,0,0
16245,4092,"黑暗要塞 (兽族, 极困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16310,4093,"黑暗要塞 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16311,4093,"黑暗要塞 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16312,4093,"黑暗要塞 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16313,4093,"黑暗要塞 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16314,4093,"黑暗要塞 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16315,4093,"黑暗要塞 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16340,4093,"黑暗要塞 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16341,4093,"黑暗要塞 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16342,4093,"黑暗要塞 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16343,4093,"黑暗要塞 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16344,4093,"黑暗要塞 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16345,4093,"黑暗要塞 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17010,4460,"战士们的圣地 (人类, 普通)-SSS 奖励",5,81021,1,925,81022,1,4625,81023,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9476,2070522,1,9626,2070531,1,9814,2070532,1,10000,,,
17011,4460,"战士们的圣地 (人类, 普通)-SS 奖励",5,81021,1,925,81022,1,5550,81023,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9514,2070522,1,9702,2070531,1,9852,2070532,1,10000,,,
17012,4460,"战士们的圣地 (人类, 普通)-S 奖励",4,81021,1,4625,81022,1,7400,81023,1,9250,2070511,1,9438,2070512,1,9626,2070521,1,9739,2070522,1,9852,2070531,1,9927,2070532,1,10000,,,
17013,4460,"战士们的圣地 (人类, 普通)-A 奖励",3,81021,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
17014,4460,"战士们的圣地 (人类, 普通)-B 奖励",3,81021,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
17015,4460,"战士们的圣地 (人类, 普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
17040,4460,"战士们的圣地 (兽族,普通)-SSS 奖励",5,81121,1,925,81122,1,4625,81123,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9476,2070522,1,9626,2070531,1,9814,2070532,1,10000,,,
17041,4460,"战士们的圣地 (兽族,普通)-SS 奖励",5,81121,1,925,81122,1,5550,81123,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9514,2070522,1,9702,2070531,1,9852,2070532,1,10000,,,
17042,4460,"战士们的圣地 (兽族,普通)-S 奖励",4,81121,1,4625,81122,1,7400,81123,1,9250,2070511,1,9438,2070512,1,9626,2070521,1,9739,2070522,1,9852,2070531,1,9927,2070532,1,10000,,,
17043,4460,"战士们的圣地 (兽族,普通)-A 奖励",3,81121,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
17044,4460,"战士们的圣地 (兽族,普通)-B 奖励",3,81121,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
17045,4460,"战士们的圣地 (兽族,普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
17110,4461,"战士们的圣地 (人类, 困难)-SSS 奖励",5,81022,1,1850,81023,1,8695,2070521,1,8770,2070522,1,8845,2070531,1,9123,2070532,1,9401,83007,1,9501,82016,1,10000,,,,,,
17111,4461,"战士们的圣地 (人类, 困难)-SS 奖励",5,81022,1,4625,81023,1,8926,2070521,1,9114,2070522,1,9302,2070531,1,9476,2070532,1,9650,83007,1,9700,82016,1,10000,,,,,,
17112,4461,"战士们的圣地 (人类, 困难)-S 奖励",4,81022,1,6475,81023,1,9148,2070521,1,9411,2070522,1,9674,2070531,1,9782,2070532,1,9890,83007,1,9900,82016,1,10000,,,,,,
17113,4461,"战士们的圣地 (人类, 困难)-A 奖励",3,81021,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
17114,4461,"战士们的圣地 (人类, 困难)-B 奖励",3,81021,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
17115,4461,"战士们的圣地 (人类, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
17140,4461,"战士们的圣地 (兽族, 困难)-SSS 奖励",5,81122,1,1850,81123,1,8695,2070521,1,8770,2070522,1,8845,2070531,1,9123,2070532,1,9401,83107,1,9501,82016,1,10000,,,,,,
17141,4461,"战士们的圣地 (兽族, 困难)-SS 奖励",5,81122,1,4625,81123,1,8926,2070521,1,9114,2070522,1,9302,2070531,1,9476,2070532,1,9650,83107,1,9700,82016,1,10000,,,,,,
17142,4461,"战士们的圣地 (兽族, 困难)-S 奖励",4,81122,1,6475,81123,1,9148,2070521,1,9411,2070522,1,9674,2070531,1,9782,2070532,1,9890,83107,1,9900,82016,1,10000,,,,,,
17143,4461,"战士们的圣地 (兽族, 困难)-A 奖励",3,81121,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
17144,4461,"战士们的圣地 (兽族, 困难)-B 奖励",3,81121,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
17145,4461,"战士们的圣地 (兽族, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
17210,4462,"战士们的圣地 (人类, 极困难)-SSS 奖励",5,81023,1,6938,2070531,1,7219,2070532,1,7500,110600,1,7750,110601,1,8000,83007,1,8500,82016,1,10000,,,,,,,,,
17211,4462,"战士们的圣地 (人类, 极困难)-SS 奖励",5,81022,1,1758,81023,1,7771,2070521,1,7842,2070522,1,7913,2070531,1,8157,2070532,1,8401,110600,1,8551,110601,1,8701,83007,1,9001,82016,1,10000
17212,4462,"战士们的圣地 (人类, 极困难)-S 奖励",4,81022,1,3515,81023,1,8603,2070521,1,8746,2070522,1,8889,2070531,1,9095,2070532,1,9301,110600,1,9351,110601,1,9401,83007,1,9501,82016,1,10000
17213,4462,"战士们的圣地 (人类, 极困难)-A 奖励",3,81021,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
17214,4462,"战士们的圣地 (人类, 极困难)-B 奖励",3,81021,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
17215,4462,"战士们的圣地 (人类, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
17240,4462,"战士们的圣地 (兽族, 极困难)-SSS 奖励",5,81123,1,6938,2070531,1,7219,2070532,1,7500,110600,1,7750,110601,1,8000,83107,1,8500,82016,1,10000,,,,,,,,,
17241,4462,"战士们的圣地 (兽族, 极困难)-SS 奖励",5,81122,1,1758,81123,1,7771,2070521,1,7842,2070522,1,7913,2070531,1,8157,2070532,1,8401,110600,1,8551,110601,1,8701,83107,1,9001,82016,1,10000
17242,4462,"战士们的圣地 (兽族, 极困难)-S 奖励",4,81122,1,3515,81123,1,8603,2070521,1,8746,2070522,1,8889,2070531,1,9095,2070532,1,9301,110600,1,9351,110601,1,9401,83107,1,9501,82016,1,10000
17243,4462,"战士们的圣地 (兽族, 极困难)-A 奖励",3,81121,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
17244,4462,"战士们的圣地 (兽族, 极困难)-B 奖励",3,81121,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
17245,4462,"战士们的圣地 (兽族, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
17310,4463,"战士们的圣地 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17311,4463,"战士们的圣地 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17312,4463,"战士们的圣地 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17313,4463,"战士们的圣地 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17314,4463,"战士们的圣地 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17315,4463,"战士们的圣地 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17340,4463,"战士们的圣地 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17341,4463,"战士们的圣地 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17342,4463,"战士们的圣地 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,4463,"战士们的圣地 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17344,4463,"战士们的圣地 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17345,4463,"战士们的圣地 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18010,4470,"红顶火山洞穴 (人类, 普通)-SSS 奖励",5,81024,1,925,81025,1,4625,81026,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9476,2070522,1,9626,2070531,1,9814,2070532,1,10000,,,
18011,4470,"红顶火山洞穴 (人类, 普通)-SS 奖励",5,81024,1,925,81025,1,5550,81026,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9514,2070522,1,9702,2070531,1,9852,2070532,1,10000,,,
18012,4470,"红顶火山洞穴 (人类, 普通)-S 奖励",4,81024,1,4625,81025,1,7400,81026,1,9250,2070511,1,9438,2070512,1,9626,2070521,1,9739,2070522,1,9852,2070531,1,9927,2070532,1,10000,,,
18013,4470,"红顶火山洞穴 (人类, 普通)-A 奖励",3,81024,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
18014,4470,"红顶火山洞穴 (人类, 普通)-B 奖励",3,81024,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
18015,4470,"红顶火山洞穴 (人类, 普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
18040,4470,"红顶火山洞穴 (兽族,普通)-SSS 奖励",5,81124,1,925,81125,1,4625,81126,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9476,2070522,1,9626,2070531,1,9814,2070532,1,10000,,,
18041,4470,"红顶火山洞穴 (兽族,普通)-SS 奖励",5,81124,1,925,81125,1,5550,81126,1,9250,2070511,1,9288,2070512,1,9326,2070521,1,9514,2070522,1,9702,2070531,1,9852,2070532,1,10000,,,
