TID,ProductType,ProductKind,Comment,ItemTID,ProductLevel,RecipeExp,CostGhelld,CompleteItemTID,SourceItem01,Value01,SourceItem02,Value02,SourceItem03,Value03,SourceItem04,Value04,SourceItem05,Value05,SourceItem06,Value06,SourceItem07,Value07,SourceItem08,Value08
6224,2,3,1模式：的护腿铠甲高级的手套,62624,21,1008,1986,2130454,37104,3,42201,1,42210,1,,,,,,,,,,
6225,2,3,2模式：高级的护腿铠甲手套,62625,21,1008,1986,2130455,37104,3,42201,1,42210,1,,,,,,,,,,
6226,2,3,1模式：护腿铠甲的手套一种罕见的,62626,21,2327,2646,2130456,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6227,2,3,2模式：护腿铠甲的手套一种罕见的,62627,21,2327,2646,2130457,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6228,2,3,模式：破旧的护腿铠甲手套,62628,26,460,2028,2130551,37105,3,,,,,,,,,,,,,,
6229,2,3,1模式：护腿铠甲手套平原坚韧,62629,26,960,2232,2130552,37105,3,42202,1,,,,,,,,,,,,
6230,2,3,2模式：纯护腿铠甲的手套,62630,26,960,2232,2130553,37105,3,42202,1,,,,,,,,,,,,
6231,2,3,1模式：高级的护腿铠甲手套,62631,26,1460,3042,2130554,37105,3,42202,1,42210,1,,,,,,,,,,
6232,2,3,2模式：高级的护腿铠甲手套,62632,26,1460,3042,2130555,37105,3,42202,1,42210,1,,,,,,,,,,
6233,2,3,1模式：护腿铠甲手套,62633,26,6200,4056,2130556,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6234,2,3,2模式：护腿铠甲手套,62634,26,6200,4056,2130557,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6235,2,3,模式：手套寒酸坚韧的护腿铠甲,62635,30,552,2700,2130651,37106,2,,,,,,,,,,,,,,
6236,2,3,1模式：普通坚韧的护腿铠甲手套,62636,30,1152,2970,2130652,37106,3,42202,1,,,,,,,,,,,,
6237,2,3,2模式：普通坚韧的护腿铠甲手套,62637,30,1152,2970,2130653,37106,3,42202,1,,,,,,,,,,,,
6238,2,3,1模式：高级的坚韧的护腿铠甲手套,62638,30,1752,4050,2130654,37106,3,42202,1,42210,2,,,,,,,,,,
6239,2,3,2模式：高级的坚韧的护腿铠甲手套,62639,30,1752,4050,2130655,37106,3,42202,1,42210,2,,,,,,,,,,
6240,2,3,1模式：护腿铠甲手套,62640,30,4740,5400,2130656,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6241,2,3,2模式：护腿铠甲手套,62641,30,4740,5400,2130657,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6242,2,3,1模式：特别坚韧的护腿铠甲手套,62642,30,8274,8100,2130658,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6243,2,3,2模式：特别坚韧的护腿铠甲手套,62643,30,8274,8100,2130659,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6244,2,3,模式：一个不起眼的护腿铠甲的毅力手套,62644,35,644,3678,2130751,37107,2,,,,,,,,,,,,,,
6245,2,3,1模式：普通的护腿铠甲的执着手套,62645,35,1484,4044,2130752,37107,3,42203,1,,,,,,,,,,,,
6246,2,3,2模式：普通的护腿铠甲的执着手套,62646,35,1484,4044,2130753,37107,3,42203,1,,,,,,,,,,,,
6247,2,3,1模式：护腿铠甲的高级的耐性的手套,62647,35,2324,5514,2130754,37107,3,42203,1,42210,2,,,,,,,,,,
6248,2,3,2模式：护腿铠甲的高级的耐性的手套,62648,35,2324,5514,2130755,37107,3,42203,1,42210,2,,,,,,,,,,
6249,2,3,1模式：护腿铠甲罕见的耐性的手套,62649,35,5333,7350,2130756,37107,3,43002,1,42210,3,39102,1,,,,,,,,
6250,2,3,2模式：护腿铠甲罕见的耐性的手套,62650,35,5333,7350,2130757,37107,3,43002,1,42210,3,39102,1,,,,,,,,
6251,2,3,1模式：特殊的护腿铠甲的执着手套,62651,35,9257,11028,2130758,37107,4,43016,1,42210,5,39102,1,,,,,,,,
6252,2,3,2模式：特殊的护腿铠甲的执着手套,62652,35,9257,11028,2130759,37107,4,43016,1,42210,5,39102,1,,,,,,,,
6253,2,3,模式：一个不起眼的护腿铠甲的保护手套,62653,40,736,4800,2130951,37108,2,,,,,,,,,,,,,,
6254,2,3,1模式：普通防护护手的护腿铠甲,62654,40,1696,5280,2130952,37108,3,42203,1,,,,,,,,,,,,
6255,2,3,2模式：普通防护护手的护腿铠甲,62655,40,1696,5280,2130953,37108,3,42203,1,,,,,,,,,,,,
6256,2,3,1模式：护腿铠甲的高级的保护手套,62656,40,2656,7200,2130954,37108,3,42203,1,42210,3,,,,,,,,,,
6257,2,3,2模式：护腿铠甲的高级的保护手套,62657,40,2656,7200,2130955,37108,3,42203,1,42210,3,,,,,,,,,,
6258,2,3,1模式：护腿铠甲罕见的手套保护,62658,40,6094,9600,2130956,37108,3,43003,1,42210,4,39102,1,,,,,,,,
6259,2,3,2模式：护腿铠甲罕见的手套保护,62659,40,6094,9600,2130957,37108,3,43003,1,42210,4,39102,1,,,,,,,,
6260,2,3,1模式：护腿铠甲特殊保护手套,62660,40,10580,14400,2130958,37108,4,43017,1,42210,6,39102,1,,,,,,,,
6261,2,3,2模式：护腿铠甲特殊保护手套,62661,40,10580,14400,2130959,37108,4,43017,1,42210,6,39102,1,,,,,,,,
6262,2,3,模式：一个不起眼的护腿铠甲手套,62662,45,828,6078,2131151,37109,2,,,,,,,,,,,,,,
6263,2,3,1模式：普通的护腿铠甲手套,62663,45,2088,6684,2131152,37109,3,42204,1,,,,,,,,,,,,
6264,2,3,2模式：普通的护腿铠甲手套,62664,45,2088,6684,2131153,37109,3,42204,1,,,,,,,,,,,,
6265,2,3,1模式：奢华的手套护腿铠甲,62665,45,3348,9114,2131154,37109,3,42204,1,42210,4,,,,,,,,,,
6266,2,3,2模式：奢华的手套护腿铠甲,62666,45,3348,9114,2131155,37109,3,42204,1,42210,4,,,,,,,,,,
6267,2,3,1模式：护腿铠甲手套罕见,62667,45,7666,12150,2131156,37109,3,43003,1,42210,5,39102,1,,,,,,,,
6268,2,3,2模式：护腿铠甲手套罕见,62668,45,7666,12150,2131157,37109,3,43003,1,42210,5,39102,1,,,,,,,,
6269,2,3,1模式：护腿铠甲专用遵守手套,62669,45,13522,18228,2131158,37109,4,43018,1,42210,7,39102,1,,,,,,,,
6270,2,3,2模式：护腿铠甲专用遵守手套,62670,45,13522,18228,2131159,37109,4,43018,1,42210,7,39102,1,,,,,,,,
6271,2,3,模式：破旧的不朽的护腿铠甲手套,62671,50,920,7500,2131351,37110,2,,,,,,,,,,,,,,
6272,2,3,1模式：普通护腿铠甲手套,62672,50,2320,8250,2131352,37110,3,42204,1,,,,,,,,,,,,
6273,2,3,2模式：普通护腿铠甲1手套,62673,50,2320,8250,2131353,37110,3,42204,1,,,,,,,,,,,,
6274,2,3,1模式：高级的不朽的护腿铠甲手套,62674,50,3720,11250,2131354,37110,3,42204,1,42210,5,,,,,,,,,,
6275,2,3,2模式：高级的不朽的护腿铠甲手套,62675,50,3720,11250,2131355,37110,3,42204,1,42210,5,,,,,,,,,,
6276,2,3,1模式：罕见的不朽的护腿铠甲手套,62676,50,8518,15000,2131356,37110,3,43004,1,42210,6,39102,1,,,,,,,,
6277,2,3,2模式：罕见的护腿铠甲手套,62677,50,8518,15000,2131357,37110,3,43004,1,42210,6,39102,1,,,,,,,,
6278,2,3,1模式：特殊不朽的护腿铠甲手套,62678,50,16208,22500,2131358,37110,4,43019,1,42210,9,39102,1,,,,,,,,
6279,2,3,2模式：特殊不朽的护腿铠甲手套,62679,50,16208,22500,2131359,37110,4,43019,1,42210,9,39102,1,,,,,,,,
6280,2,3,模式：破旧的不朽的护腿铠甲手套,62680,55,1012,9078,2131551,37111,2,,,,,,,,,,,,,,
6281,2,3,1模式：普通护腿铠甲手套,62681,55,2772,9984,2131552,37111,3,42212,1,,,,,,,,,,,,
6282,2,3,2模式：普通护腿铠甲手套,62682,55,2772,9984,2131553,37111,3,42212,1,,,,,,,,,,,,
6283,2,3,1模式：高级的不朽的护腿铠甲手套,62683,55,4172,13614,2131554,37111,3,42212,1,42210,6,,,,,,,,,,
6284,2,3,2模式：高级的不朽的护腿铠甲手套,62684,55,4172,13614,2131555,37111,3,42212,1,42210,6,,,,,,,,,,
6285,2,3,1模式：罕见的不朽的护腿铠甲手套,62685,55,10360,18150,2131556,37111,3,43004,2,42210,7,39103,1,,,,,,,,
6286,2,3,2模式：罕见的护腿铠甲手套,62686,55,10360,18150,2131557,37111,3,43004,2,42210,7,39103,1,,,,,,,,
6287,2,3,1模式：特殊不朽的护腿铠甲手套,62687,55,19808,27228,2131558,37111,4,43019,4,42210,11,39103,1,,,,,,,,
6288,2,3,2模式：特殊不朽的护腿铠甲手套,62688,55,19808,27228,2131559,37111,4,43019,4,42210,11,39103,1,,,,,,,,
6400,2,3,模式：手套寒碜格里夫斯,62700,1,92,108,2133151,37101,3,,,,,,,,,,,,,,
6401,2,3,1模式：普通铠甲手套,62701,1,152,120,2133152,37101,3,42200,1,,,,,,,,,,,,
6402,2,3,2模式：普通铠甲手套,62702,1,152,120,2133153,37101,3,42200,1,,,,,,,,,,,,
6403,2,3,1模式：格里夫斯高级的手套,62703,6,212,162,2133154,37101,4,42200,1,42210,1,,,,,,,,,,
6404,2,3,2模式：格里夫斯高级的手套,62704,6,212,162,2133155,37101,4,42200,1,42210,1,,,,,,,,,,
6405,2,3,1模式：格里夫斯手套罕见的,62705,6,492,216,2133156,37101,4,43000,1,42210,1,39100,1,,,,,,,,
6406,2,3,2模式：格里夫斯手套罕见的,62706,6,492,216,2133157,37101,4,43000,1,42210,1,39100,1,,,,,,,,
6407,2,3,模式：破旧的铠甲手套,62707,11,184,366,2133251,37102,3,,,,,,,,,,,,,,
6408,2,3,1模式：普通技能的手套,62708,11,304,402,2133252,37102,3,42200,1,,,,,,,,,,,,
6409,2,3,2模式：普通技能的手套,62709,11,304,402,2133253,37102,3,42200,1,,,,,,,,,,,,
6410,2,3,1模式：高级的的手套,62710,11,424,546,2133254,37102,3,42200,1,42210,1,,,,,,,,,,
6411,2,3,2模式：高级的的手套,62711,11,424,546,2133255,37102,3,42200,1,42210,1,,,,,,,,,,
6412,2,3,1模式：稀有技能的手套,62712,11,1220,726,2133256,37102,4,43000,1,42210,1,39100,2,,,,,,,,
6413,2,3,2模式：稀有技能的手套,62713,11,1220,726,2133257,37102,4,43000,1,42210,1,39100,2,,,,,,,,
6414,2,3,模式：破旧的手套,62714,16,276,768,2133351,37103,3,,,,,,,,,,,,,,
6415,2,3,1模式：普通手套,62715,16,516,846,2133352,37103,3,42201,1,,,,,,,,,,,,
6416,2,3,2模式：普通手套,62716,16,516,846,2133353,37103,3,42201,1,,,,,,,,,,,,
6417,2,3,1模式：格里夫斯高级的手套铠甲,62717,16,756,1152,2133354,37103,3,42201,1,42210,1,,,,,,,,,,
6418,2,3,2模式：格里夫斯高级的手套铠甲,62718,16,756,1152,2133355,37103,3,42201,1,42210,1,,,,,,,,,,
6419,2,3,1模式：格里夫斯手套罕见铠甲,62719,16,2825,1536,2133356,37103,3,43000,2,42210,1,39101,1,,,,,,,,
6420,2,3,2模式：格里夫斯手套罕见铠甲,62720,16,2825,1536,2133357,37103,3,43000,2,42210,1,39101,1,,,,,,,,
6421,2,3,模式：破旧的手套格里夫斯,62721,21,368,1326,2133451,37104,3,,,,,,,,,,,,,,
6422,2,3,1模式：普通手套格里夫斯,62722,21,688,1458,2133452,37104,3,42201,1,,,,,,,,,,,,
6423,2,3,2模式：普通手套格里夫斯,62723,21,688,1458,2133453,37104,3,42201,1,,,,,,,,,,,,
6424,2,3,1模式：格里夫斯高级的手套,62724,21,1008,1986,2133454,37104,3,42201,1,42210,1,,,,,,,,,,
6425,2,3,2模式：格里夫斯高级的手套,62725,21,1008,1986,2133455,37104,3,42201,1,42210,1,,,,,,,,,,
6426,2,3,1模式：一种罕见的手套,62726,21,2327,2646,2133456,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6427,2,3,2模式：一种罕见的手套,62727,21,2327,2646,2133457,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6428,2,3,模式：格里夫斯破旧的手套,62728,26,460,2028,2133551,37105,3,,,,,,,,,,,,,,
6429,2,3,1模式：普通手套格里夫斯,62729,26,960,2232,2133552,37105,3,42202,1,,,,,,,,,,,,
6430,2,3,2模式：普通手套格里夫斯,62730,26,960,2232,2133553,37105,3,42202,1,,,,,,,,,,,,
6431,2,3,1模式：高级的手套,62731,26,1460,3042,2133554,37105,3,42202,1,42210,1,,,,,,,,,,
6432,2,3,2模式：高级的手套,62732,26,1460,3042,2133555,37105,3,42202,1,42210,1,,,,,,,,,,
6433,2,3,1模式：罕见手套,62733,26,6200,4056,2133556,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6434,2,3,2模式：罕见手套,62734,26,6200,4056,2133557,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6435,2,3,模式：格里夫斯坚韧的破旧手套,62735,30,552,2700,2133651,37106,2,,,,,,,,,,,,,,
6436,2,3,1模式：普通刚毅手套,62736,30,1152,2970,2133652,37106,3,42202,1,,,,,,,,,,,,
6437,2,3,2模式：普通刚毅手套,62737,30,1152,2970,2133653,37106,3,42202,1,,,,,,,,,,,,
6438,2,3,1模式：高级的坚韧的铠甲手套,62738,30,1752,4050,2133654,37106,3,42202,1,42210,2,,,,,,,,,,
6439,2,3,2模式：高级的坚韧的铠甲手套,62739,30,1752,4050,2133655,37106,3,42202,1,42210,2,,,,,,,,,,
6440,2,3,1模式：罕见的刚毅手套,62740,30,4740,5400,2133656,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6441,2,3,2模式：罕见的刚毅手套,62741,30,4740,5400,2133657,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6442,2,3,1模式：格里夫斯特别坚韧的手套,62742,30,8274,8100,2133658,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6443,2,3,2模式：特别坚韧的铠甲手套,62743,30,8274,8100,2133659,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6444,2,3,模式：不起眼的耐性的铠甲手套,62744,35,644,3678,2133751,37107,2,,,,,,,,,,,,,,
6445,2,3,1模式：普通手套耐性的格里夫斯,62745,35,1484,4044,2133752,37107,3,42203,1,,,,,,,,,,,,
6446,2,3,2模式：普通手套耐性的格里夫斯,62746,35,1484,4044,2133753,37107,3,42203,1,,,,,,,,,,,,
6447,2,3,1模式：格里夫斯高级的手套耐性的,62747,35,2324,5514,2133754,37107,3,42203,1,42210,2,,,,,,,,,,
6448,2,3,2模式：格里夫斯高级的手套耐性的,62748,35,2324,5514,2133755,37107,3,42203,1,42210,2,,,,,,,,,,
6449,2,3,1模式：格里夫斯手套罕见的耐性的,62749,35,5333,7350,2133756,37107,3,43002,1,42210,3,39102,1,,,,,,,,
6450,2,3,2模式：格里夫斯手套罕见的耐性的,62750,35,5333,7350,2133757,37107,3,43002,1,42210,3,39102,1,,,,,,,,
6451,2,3,1模式：专用手套耐性的格里夫斯,62751,35,9257,11028,2133758,37107,4,43016,1,42210,5,39102,1,,,,,,,,
6452,2,3,2模式：特殊的手套耐性的格里夫斯,62752,35,9257,11028,2133759,37107,4,43016,1,42210,5,39102,1,,,,,,,,
6453,2,3,模式：破旧的防护手套,62753,40,736,4800,2133951,37108,2,,,,,,,,,,,,,,
6454,2,3,1模式：普通防护手套的,62754,40,1696,5280,2133952,37108,3,42203,1,,,,,,,,,,,,
6455,2,3,2模式：普通防护手套的,62755,40,1696,5280,2133953,37108,3,42203,1,,,,,,,,,,,,
6456,2,3,1模式：格里夫斯高级的手套保护,62756,40,2656,7200,2133954,37108,3,42203,1,42210,3,,,,,,,,,,
6457,2,3,2模式：格里夫斯高级的手套保护,62757,40,2656,7200,2133955,37108,3,42203,1,42210,3,,,,,,,,,,
6458,2,3,1模式：罕见的装甲防护格里夫斯,62758,40,6094,9600,2133956,37108,3,43003,1,42210,4,39102,1,,,,,,,,
6459,2,3,2模式：罕见的装甲防护格里夫斯,62759,40,6094,9600,2133957,37108,3,43003,1,42210,4,39102,1,,,,,,,,
6460,2,3,1模式：特殊的手套,62760,40,10580,14400,2133958,37108,4,43017,1,42210,6,39102,1,,,,,,,,
6461,2,3,2模式：特殊的手套,62761,40,10580,14400,2133959,37108,4,43017,1,42210,6,39102,1,,,,,,,,
6462,2,3,模式：寒碜手套,62762,45,828,6078,2134151,37109,2,,,,,,,,,,,,,,
6463,2,3,1模式：普通饲养手套,62763,45,2088,6684,2134152,37109,3,42204,1,,,,,,,,,,,,
6464,2,3,2模式：普通饲养手套,62764,45,2088,6684,2134153,37109,3,42204,1,,,,,,,,,,,,
6465,2,3,1模式：高级的手套,62765,45,3348,9114,2134154,37109,3,42204,1,42210,4,,,,,,,,,,
6466,2,3,2模式：高级的手套,62766,45,3348,9114,2134155,37109,3,42204,1,42210,4,,,,,,,,,,
6467,2,3,1模式：罕见的守护手套,62767,45,7666,12150,2134156,37109,3,43003,1,42210,5,39102,1,,,,,,,,
6468,2,3,2模式：罕见的守护手套,62768,45,7666,12150,2134157,37109,3,43003,1,42210,5,39102,1,,,,,,,,
6469,2,3,1模式：特殊的纪念铠甲手套,62769,45,13522,18228,2134158,37109,4,43018,1,42210,7,39102,1,,,,,,,,
6470,2,3,2模式：特殊的纪念铠甲手套,62770,45,13522,18228,2134159,37109,4,43018,1,42210,7,39102,1,,,,,,,,
6471,2,3,模式：破旧的不朽铠甲手套,62771,50,920,7500,2134351,37110,2,,,,,,,,,,,,,,
6472,2,3,1模式：普通铠甲手套,62772,50,2320,8250,2134352,37110,3,42204,1,,,,,,,,,,,,
6473,2,3,2模式：普通铠甲手套,62773,50,2320,8250,2134353,37110,3,42204,1,,,,,,,,,,,,
6474,2,3,1模式：格里夫斯高级的手套不朽,62774,50,3720,11250,2134354,37110,3,42204,1,42210,5,,,,,,,,,,
6475,2,3,2模式：高级的不朽铠甲手套,62775,50,3720,11250,2134355,37110,3,42204,1,42210,5,,,,,,,,,,
6476,2,3,1模式：格里夫斯手套罕见的不朽,62776,50,8518,15000,2134356,37110,3,43004,1,42210,6,39102,1,,,,,,,,
6477,2,3,2模式：格里夫斯手套罕见的不朽,62777,50,8518,15000,2134357,37110,3,43004,1,42210,6,39102,1,,,,,,,,
6478,2,3,1模式：特殊的手套不朽,62778,50,16208,22500,2134358,37110,4,43019,1,42210,9,39102,1,,,,,,,,
6479,2,3,2模式：特殊的手套不朽,62779,50,16208,22500,2134359,37110,4,43019,1,42210,9,39102,1,,,,,,,,
6480,2,3,模式：破旧的不朽铠甲手套,62780,55,1012,9078,2134551,37111,2,,,,,,,,,,,,,,
6481,2,3,1模式：普通铠甲手套,62781,55,2772,9984,2134552,37111,3,42212,1,,,,,,,,,,,,
6482,2,3,2模式：普通铠甲手套,62782,55,2772,9984,2134553,37111,3,42212,1,,,,,,,,,,,,
6483,2,3,1模式：格里夫斯高级的手套不朽,62783,55,4172,13614,2134554,37111,3,42212,1,42210,6,,,,,,,,,,
6484,2,3,2模式：高级的不朽铠甲手套,62784,55,4172,13614,2134555,37111,3,42212,1,42210,6,,,,,,,,,,
6485,2,3,1模式：格里夫斯手套罕见的不朽,62785,55,10360,18150,2134556,37111,3,43004,2,42210,7,39103,1,,,,,,,,
6486,2,3,2模式：格里夫斯手套罕见的不朽,62786,55,10360,18150,2134557,37111,3,43004,2,42210,7,39103,1,,,,,,,,
6487,2,3,1模式：特殊的手套不朽,62787,55,19808,27228,2134558,37111,4,43019,4,42210,11,39103,1,,,,,,,,
6488,2,3,2模式：特殊的手套不朽,62788,55,19808,27228,2134559,37111,4,43019,4,42210,11,39103,1,,,,,,,,
6600,2,3,模式：重型破旧的手套,62800,1,92,108,2136151,37101,3,,,,,,,,,,,,,,
6601,2,3,1模式：普通的铠甲,62801,1,152,120,2136152,37101,3,42200,1,,,,,,,,,,,,
6602,2,3,2模式：普通的铠甲,62802,1,152,120,2136153,37101,3,42200,1,,,,,,,,,,,,
6603,2,3,1模式：高级的重型装甲,62803,6,212,162,2136154,37101,4,42200,1,42210,1,,,,,,,,,,
6604,2,3,2模式：高级的重型装甲,62804,6,212,162,2136155,37101,4,42200,1,42210,1,,,,,,,,,,
6605,2,3,1模式：罕见的,62805,6,492,216,2136156,37101,4,43000,1,42210,1,39100,1,,,,,,,,
6606,2,3,2模式：罕见的,62806,6,492,216,2136157,37101,4,43000,1,42210,1,39100,1,,,,,,,,
6607,2,3,模式：重型手套寒碜技能,62807,11,184,366,2136251,37102,3,,,,,,,,,,,,,,
6608,2,3,1模式：普通技能的,62808,11,304,402,2136252,37102,3,42200,1,,,,,,,,,,,,
6609,2,3,2模式：普通技能的,62809,11,304,402,2136253,37102,3,42200,1,,,,,,,,,,,,
6610,2,3,1模式：高级的的,62810,11,424,546,2136254,37102,3,42200,1,42210,1,,,,,,,,,,
6611,2,3,2模式：高级的的,62811,11,424,546,2136255,37102,3,42200,1,42210,1,,,,,,,,,,
6612,2,3,1模式：一种罕见的的,62812,11,1220,726,2136256,37102,4,43000,1,42210,1,39100,2,,,,,,,,
6613,2,3,2模式：一种罕见的的,62813,11,1220,726,2136257,37102,4,43000,1,42210,1,39100,2,,,,,,,,
6614,2,3,模式：重型手套寒酸铠甲,62814,16,276,768,2136351,37103,3,,,,,,,,,,,,,,
6615,2,3,1模式：普通铠甲,62815,16,516,846,2136352,37103,3,42201,1,,,,,,,,,,,,
6616,2,3,2模式：普通铠甲,62816,16,516,846,2136353,37103,3,42201,1,,,,,,,,,,,,
6617,2,3,1模式：高级的铠甲的,62817,16,756,1152,2136354,37103,3,42201,1,42210,1,,,,,,,,,,
6618,2,3,2模式：高级的铠甲的,62818,16,756,1152,2136355,37103,3,42201,1,42210,1,,,,,,,,,,
6619,2,3,1模式：罕见铠甲的,62819,16,2825,1536,2136356,37103,3,43000,2,42210,1,39101,1,,,,,,,,
6620,2,3,2模式：罕见铠甲的,62820,16,2825,1536,2136357,37103,3,43000,2,42210,1,39101,1,,,,,,,,
6621,2,3,模式：重型手套破旧的,62821,21,368,1326,2136451,37104,3,,,,,,,,,,,,,,
6622,2,3,1模式：普通铠甲,62822,21,688,1458,2136452,37104,3,42201,1,,,,,,,,,,,,
6623,2,3,2模式：普通铠甲,62823,21,688,1458,2136453,37104,3,42201,1,,,,,,,,,,,,
6624,2,3,1模式：重型装甲高级,62824,21,1008,1986,2136454,37104,3,42201,1,42210,1,,,,,,,,,,
6625,2,3,2模式：重型装甲高级,62825,21,1008,1986,2136455,37104,3,42201,1,42210,1,,,,,,,,,,
6626,2,3,1模式：一种罕见的中性装甲,62826,21,2327,2646,2136456,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6627,2,3,2模式：一种罕见的中性装甲,62827,21,2327,2646,2136457,37104,3,43001,1,42210,1,39101,1,,,,,,,,
6628,2,3,3模式：一种罕见的中性装甲,62828,26,460,2028,2136551,37105,3,,,,,,,,,,,,,,
6629,2,3,4模式：一种罕见的中性装甲,62829,26,960,2232,2136552,37105,3,42202,1,,,,,,,,,,,,
6630,2,3,5模式：一种罕见的中性装甲,62830,26,960,2232,2136553,37105,3,42202,1,,,,,,,,,,,,
6631,2,3,1模式：高级的厚手套,62831,26,1460,3042,2136554,37105,3,42202,1,42210,1,,,,,,,,,,
6632,2,3,2模式：高级的厚手套,62832,26,1460,3042,2136555,37105,3,42202,1,42210,1,,,,,,,,,,
6633,2,3,1模式：手套的重稀土坚韧,62833,26,6200,4056,2136556,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6634,2,3,2模式：手套的重稀土坚韧,62834,26,6200,4056,2136557,37105,3,43001,1,42210,2,39101,1,,,,,,,,
6635,2,3,模式：重型坚韧的破旧手套,62835,30,552,2700,2136651,37106,2,,,,,,,,,,,,,,
6636,2,3,1模式：普通坚不可摧的厚手套,62836,30,1152,2970,2136652,37106,3,42202,1,,,,,,,,,,,,
6637,2,3,2模式：普通坚韧的厚手套,62837,30,1152,2970,2136653,37106,3,42202,1,,,,,,,,,,,,
6638,2,3,1模式：高级的坚韧的厚手套,62838,30,1752,4050,2136654,37106,3,42202,1,42210,2,,,,,,,,,,
6639,2,3,2模式：高级的坚韧的厚手套,62839,30,1752,4050,2136655,37106,3,42202,1,42210,2,,,,,,,,,,
6640,2,3,3模式：高级的坚韧的厚手套,62840,30,4740,5400,2136656,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6641,2,3,4模式：高级的坚韧的厚手套,62841,30,4740,5400,2136657,37106,3,43002,1,42210,2,39101,1,,,,,,,,
6642,2,3,1模式：特别坚韧的厚手套,62842,30,8274,8100,2136658,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6643,2,3,2模式：特别坚韧的厚手套,62843,30,8274,8100,2136659,37106,4,43015,1,42210,3,39101,2,,,,,,,,
6644,2,3,模式：耐性好的手套,62844,35,644,3678,2136751,37107,2,,,,,,,,,,,,,,
6645,2,3,1模式：普通耐性的手套,62845,35,1484,4044,2136752,37107,3,42203,1,,,,,,,,,,,,
6646,2,3,2模式：普通耐性的手套,62846,35,1484,4044,2136753,37107,3,42203,1,,,,,,,,,,,,
6647,2,3,1模式：高级的耐性好的手套,62847,35,2324,5514,2136754,37107,3,42203,1,42210,2,,,,,,,,,,
6648,2,3,2模式：高级的耐性好的手套,62848,35,2324,5514,2136755,37107,3,42203,1,42210,2,,,,,,,,,,
6649,2,3,1模式：罕见的耐性的手套,62849,35,5333,7350,2136756,37107,3,43002,1,42210,3,39102,1,,,,,,,,
