TID,Comment,BaseGoal,DetectRadius,WanderRadius,BattleRadius,BattleRestore,AttackSkill,AttackRate,Action01,Action02,Action03,Action04,Action05,Action06,Action07,Action08,Action09,Action10,Talk_01,Talk_02,Talk_03,Talk_04,Talk_05
1567,Lv.28凶残的冰盔雪人(7024),wander,10,10,40,1,105671|105672,50|50,MyHP|80|Rate|30|Skill|105673,,,,,,,,,,,,,,
1568,Lv.28残暴的冰盔雪人(7025),wander,10,10,40,1,105681|105682,50|50,MyHP|80|Rate|30|Skill|105683,,,,,,,,,,,,,,
1569,Lv.27黑色之牙思克诺曹战士(3012),wander,10,10,40,1,105691|105692,50|50,MyHP|80|Rate|30|Skill|105693,,,,,,,,,,,,,,
1570,Lv.27黑色之牙思克诺曹捕食者(3013),wander,10,10,40,1,105701|105702,50|50,MyHP|80|Rate|30|Skill|105703,,,,,,,,,,,,,,
1571,Lv.28客迈拉提克(7018),wander,10,10,40,1,105711|105712,50|50,MyHP|80|Rate|30|Skill|105713,,,,,,,,,,,,,,
1572,Lv.28客迈拉蛮博(7019),wander,10,10,40,1,105721|105722,50|50,MyHP|80|Rate|30|Skill|105723,,,,,,,,,,,,,,
1573,Lv.29冰之部队弓箭手(5042),wander,10,10,40,1,105731|105732,50|50,MyHP|80|Rate|30|Skill|105733,,,,,,,,,,,,,,
1574,Lv.29冰之部队战士(5039),wander,10,10,40,1,105741|105742,50|50,MyHP|80|Rate|30|Skill|105743,,,,,,,,,,,,,,
1575,Lv.29凶残的红色鬃毛狼族(9027),wander,10,10,40,1,105751|105752,50|50,MyHP|80|Rate|30|Skill|105753,,,,,,,,,,,,,,
1576,Lv.29残暴的红色鬃毛狼族(9028),wander,10,10,40,1,105761|105762,50|50,MyHP|80|Rate|30|Skill|105763,,,,,,,,,,,,,,
1577,Lv.29霜指狼族(9033),wander,10,10,40,1,105771|105772,50|50,MyHP|80|Rate|30|Skill|105773,,,,,,,,,,,,,,
1578,Lv.29霜犬齿狼族(9033),wander,10,10,40,1,105781|105782,50|50,MyHP|80|Rate|30|Skill|105783,,,,,,,,,,,,,,
1579,Lv.30暴雪之雪人(7026),wander,10,10,40,1,105791|105792,50|50,MyHP|80|Rate|30|Skill|105793,,,,,,,,,,,,,,
1580,Lv.30极光之思克诺曹(3014),wander,10,10,40,1,105801|105802,50|50,MyHP|80|Rate|30|Skill|105803,,,,,,,,,,,,,,
1581,Lv.31没有力量的僵尸(7009),wander,10,10,40,1,105811|105812,50|50,MyHP|80|Rate|30|Skill|105813,,,,,,,,,,,,,,
1582,Lv.31饥寒交迫的僵尸(7010),wander,10,10,40,1,105821|105822,50|50,MyHP|80|Rate|30|Skill|105823,,,,,,,,,,,,,,
1583,Lv.31小贝伊诺夫(5066),wander,10,10,40,1,105831|105832,50|50,MyHP|80|Rate|30|Skill|105833,,,,,,,,,,,,,,
1584,Lv.31饥寒交迫的贝伊诺夫(5067),wander,10,10,40,1,105841|105842,50|50,MyHP|80|Rate|30|Skill|105843,,,,,,,,,,,,,,
1585,Lv.31凶狠的僵尸(7010),wander,10,10,40,1,105851|105852,50|50,MyHP|80|Rate|30|Skill|105853,,,,,,,,,,,,,,
1586,Lv.31腐败的僵尸(7011),wander,10,10,40,1,105861|105862,50|50,MyHP|80|Rate|30|Skill|105863,,,,,,,,,,,,,,
1587,Lv.31生锈盔甲之钥匙骑士(7063),wander,10,10,40,1,105871|105872,50|50,MyHP|80|Rate|30|Skill|105873,,,,,,,,,,,,,,
1588,Lv.31被毁坏的盔甲的钥匙骑士(1001),wander,10,10,40,1,105881|105882,50|50,MyHP|80|Rate|30|Skill|105883,,,,,,,,,,,,,,
1589,Lv.32暴乱的僵尸(7009),wander,10,10,40,1,105891|105892,50|50,MyHP|80|Rate|30|Skill|105893,,,,,,,,,,,,,,
1590,Lv.32结实的盔甲的钥匙骑士(7064),wander,10,10,40,1,105901|105902,50|50,MyHP|80|Rate|30|Skill|105903,,,,,,,,,,,,,,
1591,Lv.32凶残的贝伊诺夫(5067),wander,10,10,40,1,105911|105912,50|50,MyHP|80|Rate|30|Skill|105913,,,,,,,,,,,,,,
1592,Lv.33气势汹汹的尾巴之贝伊内俄(5069),wander,10,10,40,1,105921|105922,50|50,MyHP|80|Rate|30|Skill|105923,,,,,,,,,,,,,,
1593,Lv.33红色尾巴之贝伊内俄(5070),wander,10,10,40,1,105931|105932,50|50,MyHP|80|Rate|30|Skill|105933,,,,,,,,,,,,,,
1594,Lv.33圆形碎片之贝勒尔(5009),wander,10,10,40,1,105941|105942,50|50,MyHP|80|Rate|30|Skill|105943,,,,,,,,,,,,,,
1595,Lv.33刺之碎片贝勒尔(5010),wander,10,10,40,1,105951|105952,50|50,MyHP|80|Rate|30|Skill|105953,,,,,,,,,,,,,,
1596,Lv.33黑色尾巴之贝伊内俄(5069),wander,10,10,40,1,105961|105962,50|50,MyHP|80|Rate|30|Skill|105963,,,,,,,,,,,,,,
1597,Lv.33凶狠的贝伊诺夫(5067),wander,10,10,40,1,105971|105972,50|50,MyHP|80|Rate|30|Skill|105973,,,,,,,,,,,,,,
1598,Lv.34乐鲁帕伊奥(3021),wander,10,10,40,1,105981|105982,50|50,MyHP|80|Rate|30|Skill|105983,,,,,,,,,,,,,,
1599,Lv.34乐鲁帕伊奥战士(3022),wander,10,10,40,1,105991|105992,50|50,MyHP|80|Rate|30|Skill|105993,,,,,,,,,,,,,,
1600,Lv.35撕裂的翅膀之哈比(7021),wander,10,10,40,1,106001|106002,50|50,MyHP|80|Rate|30|Skill|106003,,,,,,,,,,,,,,
1601,Lv.35尖锐之指哈比(7022),wander,10,10,40,1,106011|106012,50|50,MyHP|80|Rate|30|Skill|106013,,,,,,,,,,,,,,
1602,Lv.35智慧门巡逻兵(1024),wander,10,10,40,1,106021|106022,50|50,MyHP|80|Rate|30|Skill|106023,,,,,,,,,,,,,,
1603,Lv.35智慧门守卫(1025),wander,10,10,40,1,106031|106032,50|50,MyHP|80|Rate|30|Skill|106033,,,,,,,,,,,,,,
1604,Lv.36凶残的哈比(7022),wander,10,10,40,1,106041|106042,50|50,MyHP|80|Rate|30|Skill|106043,,,,,,,,,,,,,,
1605,Lv.36智慧门监视兵(1024),wander,10,10,40,1,106051|106052,50|50,MyHP|80|Rate|30|Skill|106053,,,,,,,,,,,,,,
1606,Lv.36智慧门巫师(1024),wander,10,10,40,1,106061|106062,50|50,MyHP|80|Rate|30|Skill|106063,,,,,,,,,,,,,,
1607,Lv.36智慧门突击队(1025),wander,10,10,40,1,106071|106072,50|50,MyHP|80|Rate|30|Skill|106073,,,,,,,,,,,,,,
1608,Lv.37恶臭的德利尔洛克(3024),wander,10,10,40,1,106081|106082,50|50,MyHP|80|Rate|30|Skill|106083,,,,,,,,,,,,,,
1609,Lv.37剧毒的德利尔洛克(3025),wander,10,10,40,1,106091|106092,50|50,MyHP|80|Rate|30|Skill|106093,,,,,,,,,,,,,,
1610,Lv.38寄生兽的母体特雷拉(3026),wander,10,10,40,1,106101|106102,50|50,MyHP|80|Rate|30|Skill|106103,,,,,,,,,,,,,,
1611,Lv.37雕刻士兵小卒(1006),wander,10,10,40,1,106111|106112,50|50,MyHP|80|Rate|30|Skill|106113,,,,,,,,,,,,,,
1612,Lv.37雕刻士兵攻击兵(1007),wander,10,10,40,1,106121|106122,50|50,MyHP|80|Rate|30|Skill|106123,,,,,,,,,,,,,,
1613,Lv.38思科力顿普通兵(7070),wander,10,10,40,1,106301|106302,50|50,MyHP|80|Rate|30|Skill|106303,,,,,,,,,,,,,,
1614,Lv.38思科力顿攻击兵(7071),wander,10,10,40,1,106311|106312,50|50,MyHP|80|Rate|30|Skill|106313,,,,,,,,,,,,,,
1615,Lv.38毒刺之阿贝卡勒(5007),wander,10,10,40,1,106151|106152,50|50,MyHP|80|Rate|30|Skill|106153,,,,,,,,,,,,,,
1616,Lv.38雕刻士兵特工兵(1007),wander,10,10,40,1,106161|106162,50|50,MyHP|80|Rate|30|Skill|106163,,,,,,,,,,,,,,
1617,Lv.39愤怒的布雷斯莱斯(3018),wander,10,10,40,1,106171|106172,50|50,MyHP|80|Rate|30|Skill|106173,,,,,,,,,,,,,,
1618,Lv.39血之饥寒交迫的布雷斯莱斯(3019),wander,10,10,40,1,106181|106182,50|50,MyHP|80|Rate|30|Skill|106183,,,,,,,,,,,,,,
1619,Lv.39戴奥斯沃夫巫师(1003),wander,10,10,40,1,106191|106192,50|50,MyHP|80|Rate|30|Skill|106193,,,,,,,,,,,,,,
1620,Lv.39戴奥斯沃夫注视者(1004),wander,10,10,40,1,106201|106202,50|50,MyHP|80|Rate|30|Skill|106203,,,,,,,,,,,,,,
1621,Lv.39海马斯特监视兵(5015),wander,10,10,40,1,106211|106212,50|50,MyHP|80|Rate|30|Skill|106213,,,,,,,,,,,,,,
1622,Lv.39海马斯特攻击兵(5016),wander,10,10,40,1,106221|106222,50|50,MyHP|80|Rate|30|Skill|106223,,,,,,,,,,,,,,
1623,Lv.38思科力顿特殊工兵(7073),wander,10,10,40,1,106321|106322,50|50,MyHP|80|Rate|30|Skill|106323,,,,,,,,,,,,,,
1624,Lv.38腐败的德利尔洛克(3024),wander,10,10,40,1,106291|106292,50|50,MyHP|80|Rate|30|Skill|106293,,,,,,,,,,,,,,
1625,Lv.33出现碎片之贝勒尔(5010),wander,10,10,40,1,106281|106282,50|50,MyHP|80|Rate|30|Skill|106283,,,,,,,,,,,,,,
1626,Lv.41愚蠢的博劳于岛(1012),wander,10,10,40,1,106331|106332,50|50,MyHP|80|Rate|30|Skill|106333,,,,,,,,,,,,,,
1627,Lv.41迟钝的博劳于岛(1012),wander,10,10,40,1,106341|106342,50|50,MyHP|80|Rate|30|Skill|106343,,,,,,,,,,,,,,
1628,Lv.41博劳于岛巡逻兵(1012),wander,10,10,40,1,106351|106352,50|50,MyHP|80|Rate|30|Skill|106353,,,,,,,,,,,,,,
1629,Lv.41年幼的耐克鲁斯(5045),wander,10,10,40,1,106361|106362,50|50,MyHP|80|Rate|30|Skill|106363,,,,,,,,,,,,,,
1630,Lv.41危险的毒蜘蛛(9036),wander,10,10,40,1,106371|106372,50|50,MyHP|80|Rate|30|Skill|106373,,,,,,,,,,,,,,
1631,Lv.41恶臭的毒蜘蛛(9036),wander,10,10,40,1,106381|106382,50|50,MyHP|80|Rate|30|Skill|106383,,,,,,,,,,,,,,
1632,Lv.41虚弱的拉蓬提普(9015),wander,10,10,40,1,106391|106392,50|50,MyHP|80|Rate|30|Skill|106393,,,,,,,,,,,,,,
1633,Lv.41迷路的拉蓬提普(9015),wander,10,10,40,1,106401|106402,50|50,MyHP|80|Rate|30|Skill|106403,,,,,,,,,,,,,,
1635,Lv.41坚固的碎片之斯库拉(7079),wander,10,10,40,1,106421|106422,50|50,MyHP|80|Rate|30|Skill|106423,,,,,,,,,,,,,,
1637,Lv.41尖细的碎片之斯库拉(7079),wander,10,10,40,1,106441|106442,50|50,MyHP|80|Rate|30|Skill|106443,,,,,,,,,,,,,,
1638,Lv.41博劳于岛普通兵(1009),wander,10,10,40,1,106451|106452,50|50,MyHP|80|Rate|30|Skill|106453,,,,,,,,,,,,,,
1639,Lv.41博劳于岛饲养员(1009),wander,10,10,40,1,106461|106462,50|50,MyHP|80|Rate|30|Skill|106463,,,,,,,,,,,,,,
1641,Lv.42饥寒交迫的布莱士拉伊(1030),wander,10,10,40,1,106481|106482,50|50,MyHP|80|Rate|30|Skill|106483,,,,,,,,,,,,,,
1642,Lv.42虚弱的布莱士拉伊(1030),wander,10,10,40,1,106491|106492,50|50,MyHP|80|Rate|30|Skill|106493,,,,,,,,,,,,,,
1644,Lv.42迅速的斯皮克艾尔(9009),wander,10,10,40,1,106511|106512,50|50,MyHP|80|Rate|30|Skill|106513,,,,,,,,,,,,,,
1645,Lv.42毒刺之斯皮克艾尔(9009),wander,10,10,40,1,106521|106522,50|50,MyHP|80|Rate|30|Skill|106523,,,,,,,,,,,,,,
1648,Lv.42残忍的斯库拉(7080),wander,10,10,40,1,106551|106552,50|50,MyHP|80|Rate|30|Skill|106553,,,,,,,,,,,,,,
1649,Lv.42可怕的斯库拉(7080),wander,10,10,40,1,106561|106562,50|50,MyHP|80|Rate|30|Skill|106563,,,,,,,,,,,,,,
1650,Lv.42贝伊哈特监视兵(3015),wander,10,10,40,1,106571|106572,50|50,MyHP|80|Rate|30|Skill|106573,,,,,,,,,,,,,,
1652,Lv.42贝伊哈特组装师(3015),wander,10,10,40,1,106591|106592,50|50,MyHP|80|Rate|30|Skill|106593,,,,,,,,,,,,,,
1654,Lv.42愤怒的歪伊芬(9018),wander,10,10,40,1,106611|106612,50|50,MyHP|80|Rate|30|Skill|106613,,,,,,,,,,,,,,
1655,Lv.42尖锐指甲之歪伊芬(9018),wander,10,10,40,1,106621|106622,50|50,MyHP|80|Rate|30|Skill|106623,,,,,,,,,,,,,,
1656,Lv.42博劳于岛监视兵(1009),wander,10,10,40,1,106631|106632,50|50,MyHP|80|Rate|30|Skill|106633,,,,,,,,,,,,,,
1658,Lv.42博劳于岛战士(1009),wander,10,10,40,1,106651|106652,50|50,MyHP|80|Rate|30|Skill|106653,,,,,,,,,,,,,,
1659,Lv.43砂轮逃兵(7048),wander,10,10,40,1,106661|106662,50|50,MyHP|80|Rate|30|Skill|106663,,,,,,,,,,,,,,
1662,Lv.43熟透之壳耐克鲁斯(5045),wander,10,10,40,1,106691|106692,50|50,MyHP|80|Rate|30|Skill|106693,,,,,,,,,,,,,,
1663,Lv.43坚硬之壳耐克鲁斯(5045),wander,10,10,40,1,106701|106702,50|50,MyHP|80|Rate|30|Skill|106703,,,,,,,,,,,,,,
1667,Lv.43暴走的拉蓬提普(9015),wander,10,10,40,1,106741|106742,50|50,MyHP|80|Rate|30|Skill|106743,,,,,,,,,,,,,,
1668,Lv.43凶狠的布莱士拉伊(1030),wander,10,10,40,1,106751|106752,50|50,MyHP|80|Rate|30|Skill|106753,,,,,,,,,,,,,,
1669,Lv.43残酷的布莱士拉伊(1030),wander,10,10,40,1,106761|106762,50|50,MyHP|80|Rate|30|Skill|106763,,,,,,,,,,,,,,
1670,Lv.43博劳于岛上级饲养员(1012),wander,10,10,40,1,106771|106772,50|50,MyHP|80|Rate|30|Skill|106773,,,,,,,,,,,,,,
1671,Lv.43博劳于岛监视兵(1012),wander,10,10,40,1,106781|106782,50|50,MyHP|80|Rate|30|Skill|106783,,,,,,,,,,,,,,
1672,Lv.44暴乱的凯尔贝鲁斯(5027),wander,10,10,40,1,106791|106792,50|50,MyHP|80|Rate|30|Skill|106793,,,,,,,,,,,,,,
1674,Lv.44安多斯战士(5030),wander,10,10,40,1,106811|106812,50|50,MyHP|80|Rate|30|Skill|106813,,,,,,,,,,,,,,
1675,Lv.44安多斯猎人(5030),wander,10,10,40,1,106821|106822,50|50,MyHP|80|Rate|30|Skill|106823,,,,,,,,,,,,,,
1676,Lv.44安多斯突击兵(5030),wander,10,10,40,1,106831|106832,50|50,MyHP|80|Rate|30|Skill|106833,,,,,,,,,,,,,,
1677,Lv.44安多斯炸弹兵(5030),wander,10,10,40,1,106841|106842,50|50,MyHP|80|Rate|30|Skill|106843,,,,,,,,,,,,,,
1678,Lv.44安多斯亲卫兵(5030),wander,10,10,40,1,106851|106852,50|50,MyHP|80|Rate|30|Skill|106853,,,,,,,,,,,,,,
1680,Lv.44疯狂的奎里奥德(1018),wander,10,10,40,1,106871|106872,50|50,MyHP|80|Rate|30|Skill|106873,,,,,,,,,,,,,,
1681,Lv.44恐怖的花瓣(7014),wander,10,10,40,1,106881|106882,50|50,MyHP|80|Rate|30|Skill|106883,,,,,,,,,,,,,,
1683,Lv.44贝伊哈特上级战士(3015),wander,10,10,40,1,106901|106902,50|50,MyHP|80|Rate|30|Skill|106903,,,,,,,,,,,,,,
1684,Lv.44砂轮特殊工兵(7051),wander,10,10,40,1,106911|106912,50|50,MyHP|80|Rate|30|Skill|106913,,,,,,,,,,,,,,
1686,Lv.44砂轮志愿兵(7052),wander,10,10,40,1,106931|106932,50|50,MyHP|80|Rate|30|Skill|106933,,,,,,,,,,,,,,
1687,Lv.45贝伊哈特亲卫兵(3015),wander,10,10,40,1,106941|106942,50|50,MyHP|80|Rate|30|Skill|106943,,,,,,,,,,,,,,
1688,Lv.45贝伊哈特敢死队(3015),wander,10,10,40,1,106951|106952,50|50,MyHP|80|Rate|30|Skill|106953,,,,,,,,,,,,,,
1690,Lv.45残忍的西莫诺(9012),wander,10,10,40,1,106971|106972,50|50,MyHP|80|Rate|30|Skill|106973,,,,,,,,,,,,,,
1691,Lv.45残忍的西莫诺(9012),wander,10,10,40,1,106981|106982,50|50,MyHP|80|Rate|30|Skill|106983,,,,,,,,,,,,,,
1693,Lv.45火山灰魔像(7000),wander,10,10,40,1,107001|107002,50|50,MyHP|80|Rate|30|Skill|107003,,,,,,,,,,,,,,
1695,Lv.45熔岩魔像(7000),wander,10,10,40,1,107021|107022,50|50,MyHP|80|Rate|30|Skill|107023,,,,,,,,,,,,,,
1696,Lv.40布雷斯莱斯搬运兵(3018),wander,10,10,40,1,107031|107032,50|50,MyHP|80|Rate|30|Skill|107033,,,,,,,,,,,,,,
1697,Lv.30守护者贝尔加内弗(7017),wander,10,10,40,1,102161|102162,50|50,MyHP|80|Rate|30|Skill|102163,IdleRepeat|15|Talk|1,BattleTime|1|Talk|2,,,,,,,,~~~… ~~~ ~~~~ ~~~ ~~~.,~~~… ~~~ ~~~~ ~~~~! ~~ ~~~~!,,,
1698,Lv.46藤蔓哥布林(7003),wander,10,10,40,1,107231|107232,50|50,MyHP|80|Rate|30|Skill|107233,,,,,,,,,,,,,,
1699,Lv.46藤蔓哥布林轰炸兵(7005),wander,10,10,40,1,107241|107242,50|50,MyHP|80|Rate|30|Skill|107243,,,,,,,,,,,,,,
1700,Lv.46藤蔓哥布林技术兵(7056),wander,10,10,40,1,107251|107252,50|50,MyHP|80|Rate|30|Skill|107253,,,,,,,,,,,,,,
1701,Lv.46钢铁北神(7036),wander,10,10,40,1,107261|107262,50|50,MyHP|80|Rate|30|Skill|107263,,,,,,,,,,,,,,
1702,Lv.46藤蔓哥布林族长皮皮鲁(7035),stand,10,0,40,1,107271|107272,50|50,MyHP|80|Rate|30|Skill|107273,,,,,,,,,,,,,,
1703,Lv.46北神族长之钢脚(7037),stand,10,0,40,1,107281|107282,50|50,MyHP|80|Rate|30|Skill|107283,,,,,,,,,,,,,,
1704,Lv.46长触角莫斯鲁(5024),wander,10,10,40,1,107291|107292,50|50,MyHP|80|Rate|30|Skill|107293,,,,,,,,,,,,,,
1705,Lv.46厉害的触角莫斯鲁(5024),wander,10,10,40,1,107301|107302,50|50,MyHP|80|Rate|30|Skill|107303,,,,,,,,,,,,,,
1706,Lv.46尖锐的触角莫斯鲁(5025),wander,10,10,40,1,107311|107312,50|50,MyHP|80|Rate|30|Skill|107313,,,,,,,,,,,,,,
1707,Lv.46莫斯鲁首领斯科托(5026),wander,10,10,40,1,107321|107322,50|50,MyHP|80|Rate|30|Skill|107323,,,,,,,,,,,,,,
1708,Lv.46叮当脚法雷尔莱德(3003),wander,10,10,40,1,107331|107332,50|50,MyHP|80|Rate|30|Skill|107333,,,,,,,,,,,,,,
1709,Lv.46风之声法雷尔莱德(3003),wander,10,10,40,1,107341|107342,50|50,MyHP|80|Rate|30|Skill|107343,,,,,,,,,,,,,,
1710,Lv.46悲鸣之声法雷尔莱德(3004),wander,10,10,40,1,107351|107352,50|50,MyHP|80|Rate|30|Skill|107353,,,,,,,,,,,,,,
1711,Lv.46风轮天空哥布林(3027),wander,10,10,40,1,107361|107362,50|50,MyHP|80|Rate|30|Skill|107363,,,,,,,,,,,,,,
1712,Lv.46破坏天空哥布林(3027),wander,10,10,40,1,107371|107372,50|50,MyHP|80|Rate|30|Skill|107373,,,,,,,,,,,,,,
1713,Lv.46旋风天空哥布林(3028),wander,10,10,40,1,107381|107382,50|50,MyHP|80|Rate|30|Skill|107383,,,,,,,,,,,,,,
1714,Lv.47田野之技术者(5000),wander,10,10,40,1,107391|107392,50|50,MyHP|80|Rate|30|Skill|107393,,,,,,,,,,,,,,
1715,Lv.47田野之铁匠(5000),wander,10,10,40,1,107401|107402,50|50,MyHP|80|Rate|30|Skill|107403,,,,,,,,,,,,,,
1716,Lv.47田野之炼金术士(5001),wander,10,10,40,1,107411|107412,50|50,MyHP|80|Rate|30|Skill|107413,,,,,,,,,,,,,,
1717,Lv.47田野之矿工(5000),wander,10,10,40,1,107421|107422,50|50,MyHP|80|Rate|30|Skill|107423,,,,,,,,,,,,,,
1718,Lv.47田野之道具师(5000),wander,10,10,40,1,107431|107432,50|50,MyHP|80|Rate|30|Skill|107433,,,,,,,,,,,,,,
1719,Lv.47田野之管理者(5001),wander,10,10,40,1,107441|107442,50|50,MyHP|80|Rate|30|Skill|107443,,,,,,,,,,,,,,
1720,Lv.47迎月之特利皮特(7012),wander,10,10,40,1,107451|107452,50|50,MyHP|80|Rate|30|Skill|107453,,,,,,,,,,,,,,
1721,Lv.47影家特利皮特(7013),wander,10,10,40,1,107461|107462,50|50,MyHP|80|Rate|30|Skill|107463,,,,,,,,,,,,,,
1722,Lv.47太阳花特利皮特(7014),wander,10,10,40,1,107471|107472,50|50,MyHP|80|Rate|30|Skill|107473,,,,,,,,,,,,,,
1723,Lv.47阿贝卡勒战士(5006),wander,10,10,40,1,107481|107482,50|50,MyHP|80|Rate|30|Skill|107483,,,,,,,,,,,,,,
1724,Lv.47阿贝卡勒巫师(5007),wander,10,10,40,1,107491|107492,50|50,MyHP|80|Rate|30|Skill|107493,,,,,,,,,,,,,,
1725,Lv.47阿贝卡勒药师(5008),wander,10,10,40,1,107501|107502,50|50,MyHP|80|Rate|30|Skill|107503,,,,,,,,,,,,,,
1726,Lv.48经历黑暗的布尔兰特(1030),wander,10,10,40,1,107511|107512,50|50,MyHP|80|Rate|30|Skill|107513,,,,,,,,,,,,,,
1727,Lv.48暴乱的黑色布尔兰特(1030),wander,10,10,40,1,107521|107522,50|50,MyHP|80|Rate|30|Skill|107523,,,,,,,,,,,,,,
1728,Lv.48猖狂的黑色布尔兰特(1030),wander,10,10,40,1,107531|107532,50|50,MyHP|80|Rate|30|Skill|107533,,,,,,,,,,,,,,
1729,Lv.48岩石砂轮战士(7054),wander,10,10,40,1,107541|107542,50|50,MyHP|80|Rate|30|Skill|107543,,,,,,,,,,,,,,
1730,Lv.48岩石砂轮巫师(7053),wander,10,10,40,1,107551|107552,50|50,MyHP|80|Rate|30|Skill|107553,,,,,,,,,,,,,,
1731,Lv.48岩石砂轮弓箭手(7055),wander,10,10,40,1,107561|107562,50|50,MyHP|80|Rate|30|Skill|107563,,,,,,,,,,,,,,
1732,Lv.48破坏德利尔洛克(3024),wander,10,10,40,1,107571|107572,50|50,MyHP|80|Rate|30|Skill|107573,,,,,,,,,,,,,,
1733,Lv.48刺之德利尔洛克(3024),wander,10,10,40,1,107581|107582,50|50,MyHP|80|Rate|30|Skill|107583,,,,,,,,,,,,,,
1734,Lv.48影之德利尔洛克(3025),wander,10,10,40,1,107591|107592,50|50,MyHP|80|Rate|30|Skill|107593,,,,,,,,,,,,,,
1735,Lv.48灰色的肯塔伍露丝攻击者(7028),wander,10,10,40,1,107601|107602,50|50,MyHP|80|Rate|30|Skill|107603,,,,,,,,,,,,,,
1736,Lv.48灰色的肯塔伍露丝监视军(7029),wander,10,10,40,1,107611|107612,50|50,MyHP|80|Rate|30|Skill|107613,,,,,,,,,,,,,,
1737,Lv.48灰色的肯塔伍露丝驿站(7028),wander,10,10,40,1,107621|107622,50|50,MyHP|80|Rate|30|Skill|107623,,,,,,,,,,,,,,
1738,Lv.49藤蔓刺之宪兵(1021),wander,10,10,40,1,107631|107632,50|50,MyHP|80|Rate|30|Skill|107633,,,,,,,,,,,,,,
1739,Lv.49暗刺之宪兵(1021),wander,10,10,40,1,107641|107642,50|50,MyHP|80|Rate|30|Skill|107643,,,,,,,,,,,,,,
1740,Lv.4钢铁刺之宪兵(1022),wander,10,10,40,1,107651|107652,50|50,MyHP|80|Rate|30|Skill|107653,,,,,,,,,,,,,,
1741,Lv.49伊尔内斯特巡逻兵(5003),wander,10,10,40,1,107661|107662,50|50,MyHP|80|Rate|30|Skill|107663,,,,,,,,,,,,,,
1742,Lv.49日奈斯特刺客(5003),wander,10,10,40,1,107671|107672,50|50,MyHP|80|Rate|30|Skill|107673,,,,,,,,,,,,,,
1743,Lv.49日奈斯特炼金术士(5004),wander,10,10,40,1,107681|107682,50|50,MyHP|80|Rate|30|Skill|107683,,,,,,,,,,,,,,
1744,Lv.49日之风之体波塞伊克(9000),wander,10,10,40,1,107691|107692,50|50,MyHP|80|Rate|30|Skill|107693,,,,,,,,,,,,,,
1745,Lv.49墓穴尸体波塞伊克(9000),wander,10,10,40,1,107701|107702,50|50,MyHP|80|Rate|30|Skill|107703,,,,,,,,,,,,,,
1746,Lv.49网翼波塞伊克(9001),wander,10,10,40,1,107711|107712,50|50,MyHP|80|Rate|30|Skill|107713,,,,,,,,,,,,,,
1747,Lv.49天空哥布林技术者(3028),wander,10,10,40,1,107721|107722,50|50,MyHP|80|Rate|30|Skill|107723,,,,,,,,,,,,,,
1748,Lv.49天空哥布林毒术师(3027),wander,10,10,40,1,107731|107732,50|50,MyHP|80|Rate|30|Skill|107733,,,,,,,,,,,,,,
1749,Lv.49天空哥布林炼金术士(3027),wander,10,10,40,1,107741|107742,50|50,MyHP|80|Rate|30|Skill|107743,,,,,,,,,,,,,,
1750,Lv.49天空哥布林医师(3028),wander,10,10,40,1,107751|107752,50|50,MyHP|80|Rate|30|Skill|107753,,,,,,,,,,,,,,
1751,Lv.50刺之翼德雷伊克(9003),wander,10,10,40,1,107761|107762,50|50,MyHP|80|Rate|30|Skill|107763,,,,,,,,,,,,,,
1752,Lv.50碎片之翼德雷伊克(9003),wander,10,10,40,1,107771|107772,50|50,MyHP|80|Rate|30|Skill|107773,,,,,,,,,,,,,,
1753,Lv.50钢铁之翼德雷伊克(9004),wander,10,10,40,1,107781|107782,50|50,MyHP|80|Rate|30|Skill|107783,,,,,,,,,,,,,,
1754,Lv.50田野之战士(5000),wander,10,10,40,1,107791|107792,50|50,MyHP|80|Rate|30|Skill|107793,,,,,,,,,,,,,,
1755,Lv.50田野之工人(5000),wander,10,10,40,1,107801|107802,50|50,MyHP|80|Rate|30|Skill|107803,,,,,,,,,,,,,,
1756,Lv.50田野之近卫兵(5001),wander,10,10,40,1,107811|107812,50|50,MyHP|80|Rate|30|Skill|107813,,,,,,,,,,,,,,
1757,Lv.50田野之工人负责者锤子田野(5002),wander,10,10,40,1,107821|107822,50|50,MyHP|80|Rate|30|Skill|107823,,,,,,,,,,,,,,
1758,Lv.50火焰之床凯尔贝鲁斯(5027),wander,10,10,40,1,107831|107832,50|50,MyHP|80|Rate|30|Skill|107833,,,,,,,,,,,,,,
1759,Lv.50火花之床凯尔贝鲁斯(5028),wander,10,10,40,1,107841|107842,50|50,MyHP|80|Rate|30|Skill|107843,,,,,,,,,,,,,,
1760,Lv.50思克诺曹警卫兵(3012),wander,10,10,40,1,107851|107852,50|50,MyHP|80|Rate|30|Skill|107853,,,,,,,,,,,,,,
1761,Lv.50思克诺曹强攻兵(3012),wander,10,10,40,1,107861|107862,50|50,MyHP|80|Rate|30|Skill|107863,,,,,,,,,,,,,,
1762,Lv.50思克诺曹战士(3013),wander,10,10,40,1,107871|107872,50|50,MyHP|80|Rate|30|Skill|107873,,,,,,,,,,,,,,
1763,Lv.50哭泣的土地之歪伊芬(9018),wander,10,10,40,1,107881|107882,50|50,MyHP|80|Rate|30|Skill|107883,,,,,,,,,,,,,,
