TID,GroupTID,Step,Comment,SuccessRate,KeepRate,DownRate,ResetRate,CostGhelld,SourceItem01,Item01Value,SourceItem02,Item02Value,STR,CON,WIS,MEN,AGI,HPFixed,HPR,HPRBuff,MPFixed,MPR,MPRBuff,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,AP,DP,BP,CP,IGN_AT,PvP_AT,PvP_DF,AS,RS,CS
9153,9150,3,单手剑_11~20,7500,8500,10000,0,4030,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,9150,4,单手剑_11~20,6000,7500,10000,0,5370,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,9150,5,单手剑_11~20,4500,6500,10000,0,6710,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,9150,6,单手剑_11~20,3500,5500,10000,0,8060,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9157,9150,7,单手剑_11~20,2500,4500,10000,0,9400,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,9150,8,单手剑_11~20,1500,3500,0,10000,10740,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0
9159,9150,9,单手剑_11~20,1000,2500,0,10000,12090,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0
9160,9150,10,单手剑_11~20,900,1500,0,9000,13430,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0
9161,9150,11,单手剑_11~20,800,0,0,0,14770,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,9,0,0
9162,9150,12,单手剑_11~20,700,0,0,0,16110,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,11,0,0
9163,9150,13,单手剑_11~20,600,0,0,0,17460,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,330,330,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,13,0,0
9164,9150,14,单手剑_11~20,500,0,0,0,18800,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,381,381,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,15,0,0
9165,9150,15,单手剑_11~20,400,0,0,0,20140,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,432,432,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,17,0,0
9201,9200,1,单手剑_21~30,10000,0,0,0,6350,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,9200,2,单手剑_21~30,9000,9500,10000,0,12710,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,9200,3,单手剑_21~30,7500,8500,10000,0,19060,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,9200,4,单手剑_21~30,6000,7500,10000,0,25420,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,9200,5,单手剑_21~30,4500,6500,10000,0,31770,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,9200,6,单手剑_21~30,3500,5500,10000,0,38120,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,9200,7,单手剑_21~30,2500,4500,10000,0,44480,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,9200,8,单手剑_21~30,1500,3500,0,10000,50830,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,199,199,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0
9209,9200,9,单手剑_21~30,1000,2500,0,10000,57190,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0
9210,9200,10,单手剑_21~30,900,1500,0,9000,63540,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,298,298,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,7,0,0
9211,9200,11,单手剑_21~30,800,0,0,0,69890,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,356,356,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,9,0,0
9212,9200,12,单手剑_21~30,700,0,0,0,76250,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,414,414,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,11,0,0
9213,9200,13,单手剑_21~30,600,0,0,0,82600,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,490,490,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,13,0,0
9214,9200,14,单手剑_21~30,500,0,0,0,88960,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,566,566,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,15,0,0
9215,9200,15,单手剑_21~30,400,0,0,0,95310,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,642,642,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,17,0,0
9251,9250,1,单手剑_31~40,10000,0,0,0,18600,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252,9250,2,单手剑_31~40,9000,9500,10000,0,37190,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9253,9250,3,单手剑_31~40,7500,8500,10000,0,55790,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254,9250,4,单手剑_31~40,6000,7500,10000,0,74390,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,9250,5,单手剑_31~40,4500,6500,10000,0,92980,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9256,9250,6,单手剑_31~40,3500,5500,10000,0,111580,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,9250,7,单手剑_31~40,2500,4500,10000,0,130180,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,9250,8,单手剑_31~40,1500,3500,0,10000,148770,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0
9259,9250,9,单手剑_31~40,1000,2500,0,10000,167370,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0
9260,9250,10,单手剑_31~40,900,1500,0,9000,185970,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,0,0
9261,9250,11,单手剑_31~40,800,0,0,0,204560,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,475,475,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,9,0,0
9262,9250,12,单手剑_31~40,700,0,0,0,223160,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,552,552,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,11,0,0
9263,9250,13,单手剑_31~40,600,0,0,0,241760,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,653,653,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,13,0,0
9264,9250,14,单手剑_31~40,500,0,0,0,260350,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,754,754,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,15,0,0
9265,9250,15,单手剑_31~40,400,0,0,0,278950,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,855,855,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,17,0,0
9301,9300,1,单手剑_41~50,10000,0,0,0,21870,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,9300,2,单手剑_41~50,9000,9500,10000,0,43740,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,9300,3,单手剑_41~50,7500,8500,10000,0,65610,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9304,9300,4,单手剑_41~50,6000,7500,10000,0,87470,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,9300,5,单手剑_41~50,4500,6500,10000,0,109340,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,9300,6,单手剑_41~50,3500,5500,10000,0,131210,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,9300,7,单手剑_41~50,2500,4500,10000,0,153080,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308,9300,8,单手剑_41~50,1500,3500,0,10000,174950,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0
9309,9300,9,单手剑_41~50,1000,2500,0,10000,196820,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,402,402,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0
9310,9300,10,单手剑_41~50,900,1500,0,9000,218680,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,498,498,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,7,0,0
9311,9300,11,单手剑_41~50,800,0,0,0,240550,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,594,594,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,9,0,0
9312,9300,12,单手剑_41~50,700,0,0,0,262420,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,690,690,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,11,0,0
9313,9300,13,单手剑_41~50,600,0,0,0,284290,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,817,817,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,13,0,0
9314,9300,14,单手剑_41~50,500,0,0,0,306160,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,944,944,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,15,0,0
9315,9300,15,单手剑_41~50,400,0,0,0,328030,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,1071,1071,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,17,0,0
9351,9350,1,单手剑_51~60,10000,0,0,0,21870,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,9350,2,单手剑_51~60,9000,9500,10000,0,43740,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,9350,3,单手剑_51~60,7500,8500,10000,0,65610,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,9350,4,单手剑_51~60,6000,7500,10000,0,87470,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,9350,5,单手剑_51~60,4500,6500,10000,0,109340,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,9350,6,单手剑_51~60,3500,5500,10000,0,131210,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9357,9350,7,单手剑_51~60,2500,4500,10000,0,153080,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,9350,8,单手剑_51~60,1500,3500,0,10000,174950,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0
9359,9350,9,单手剑_51~60,1000,2500,0,10000,196820,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,483,483,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,5,0,0
9360,9350,10,单手剑_51~60,900,1500,0,9000,218680,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,599,599,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0
9361,9350,11,单手剑_51~60,800,0,0,0,240550,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,715,715,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,9,0,0
9362,9350,12,单手剑_51~60,700,0,0,0,262420,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,831,831,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,11,0,0
9363,9350,13,单手剑_51~60,600,0,0,0,284290,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,983,983,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,13,0,0
9364,9350,14,单手剑_51~60,500,0,0,0,306160,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,1135,1135,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,15,0,0
9365,9350,15,单手剑_51~60,400,0,0,0,328030,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,1287,1287,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,17,0,0
9401,9400,1,单手剑_61~70,10000,0,0,0,21870,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,9400,2,单手剑_61~70,9000,9500,10000,0,43740,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,9400,3,单手剑_61~70,7500,8500,10000,0,65610,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,9400,4,单手剑_61~70,6000,7500,10000,0,87470,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,9400,5,单手剑_61~70,4500,6500,10000,0,109340,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,9400,6,单手剑_61~70,3500,5500,10000,0,131210,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,9400,7,单手剑_61~70,2500,4500,10000,0,153080,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,9400,8,单手剑_61~70,1500,3500,0,10000,174950,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0
9409,9400,9,单手剑_61~70,1000,2500,0,10000,196820,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,0
9410,9400,10,单手剑_61~70,900,1500,0,9000,218680,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,7,0,0
9411,9400,11,单手剑_61~70,800,0,0,0,240550,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,9,0,0
9412,9400,12,单手剑_61~70,700,0,0,0,262420,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,11,0,0
9413,9400,13,单手剑_61~70,600,0,0,0,284290,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,13,0,0
9414,9400,14,单手剑_61~70,500,0,0,0,306160,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,15,0,0
9415,9400,15,单手剑_61~70,400,0,0,0,328030,40004,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,17,0,0
10001,10000,1,双手剑_1~10,10000,0,0,0,100,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,10000,2,双手剑_1~10,9000,9500,10000,0,200,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,10000,3,双手剑_1~10,7500,8500,10000,0,300,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,10000,4,双手剑_1~10,6000,7500,10000,0,400,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,10000,5,双手剑_1~10,4500,6500,10000,0,500,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,10000,6,双手剑_1~10,3500,5500,10000,0,600,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,10000,7,双手剑_1~10,2500,4500,10000,0,700,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008,10000,8,双手剑_1~10,1500,3500,0,10000,800,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0
10009,10000,9,双手剑_1~10,1000,2500,0,10000,900,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0
10010,10000,10,双手剑_1~10,900,1500,0,9000,1000,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0
10011,10000,11,双手剑_1~10,800,0,0,0,1100,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,0,0
10012,10000,12,双手剑_1~10,700,0,0,0,1200,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,11,0,0
10013,10000,13,双手剑_1~10,600,0,0,0,1300,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,13,0,0
10014,10000,14,双手剑_1~10,500,0,0,0,1400,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,15,0,0
10015,10000,15,双手剑_1~10,400,0,0,0,1500,40000,1,,,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,17,0,0
10051,10050,1,双手剑_11~20,10000,0,0,0,1340,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,10050,2,双手剑_11~20,9000,9500,10000,0,2690,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,10050,3,双手剑_11~20,7500,8500,10000,0,4030,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,10050,4,双手剑_11~20,6000,7500,10000,0,5370,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,10050,5,双手剑_11~20,4500,6500,10000,0,6710,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,10050,6,双手剑_11~20,3500,5500,10000,0,8060,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,10050,7,双手剑_11~20,2500,4500,10000,0,9400,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,10050,8,双手剑_11~20,1500,3500,0,10000,10740,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0
10059,10050,9,双手剑_11~20,1000,2500,0,10000,12090,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0
10060,10050,10,双手剑_11~20,900,1500,0,9000,13430,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0
10061,10050,11,双手剑_11~20,800,0,0,0,14770,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,9,0,0
10062,10050,12,双手剑_11~20,700,0,0,0,16110,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,11,0,0
10063,10050,13,双手剑_11~20,600,0,0,0,17460,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,13,0,0
10064,10050,14,双手剑_11~20,500,0,0,0,18800,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,283,283,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,15,0,0
10065,10050,15,双手剑_11~20,400,0,0,0,20140,40001,1,,,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,17,0,0
10101,10100,1,双手剑_21~30,10000,0,0,0,6350,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,10100,2,双手剑_21~30,9000,9500,10000,0,12710,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,10100,3,双手剑_21~30,7500,8500,10000,0,19060,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,10100,4,双手剑_21~30,6000,7500,10000,0,25420,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,10100,5,双手剑_21~30,4500,6500,10000,0,31770,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,10100,6,双手剑_21~30,3500,5500,10000,0,38120,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,10100,7,双手剑_21~30,2500,4500,10000,0,44480,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,10100,8,双手剑_21~30,1500,3500,0,10000,50830,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0
10109,10100,9,双手剑_21~30,1000,2500,0,10000,57190,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0
10110,10100,10,双手剑_21~30,900,1500,0,9000,63540,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,7,0,0
10111,10100,11,双手剑_21~30,800,0,0,0,69890,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,9,0,0
10112,10100,12,双手剑_21~30,700,0,0,0,76250,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,11,0,0
10113,10100,13,双手剑_21~30,600,0,0,0,82600,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,366,366,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,13,0,0
10114,10100,14,双手剑_21~30,500,0,0,0,88960,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,423,423,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,15,0,0
10115,10100,15,双手剑_21~30,400,0,0,0,95310,40002,1,,,0,0,0,0,0,0,0,0,0,0,0,480,480,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,17,0,0
10151,10150,1,双手剑_31~40,10000,0,0,0,18600,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,10150,2,双手剑_31~40,9000,9500,10000,0,37190,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,10150,3,双手剑_31~40,7500,8500,10000,0,55790,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,10150,4,双手剑_31~40,6000,7500,10000,0,74390,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,10150,5,双手剑_31~40,4500,6500,10000,0,92980,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,10150,6,双手剑_31~40,3500,5500,10000,0,111580,40003,1,,,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
